# Data file generated by gp_save.m
# 
-0.9	-3.4486e-06	-1.0499	-0.12872	-0.75008	0.09899	0.0097286	0.41745	0.10755	0.53116	-0.08809	0.30373	0.0097286	0.41745	-0.1168	0.31678	0.14691	0.50187
-0.9	-0.1	-1.0499	-0.22872	-0.75008	-0.0010098	0.08554	0.35223	0.18336	0.46595	-0.012279	0.23852	0.08554	0.35223	-0.039042	0.25391	0.22166	0.43544
-0.9	-0.2	-1.0499	-0.32872	-0.75008	-0.10101	0.16135	0.28702	0.25917	0.40074	0.063532	0.1733	0.16135	0.28702	0.038718	0.19103	0.29641	0.36902
-0.9	-0.3	-1.0499	-0.42872	-0.75008	-0.20101	0.23716	0.22181	0.33498	0.33552	0.13934	0.10809	0.23716	0.22181	0.11648	0.12815	0.37116	0.30259
-0.9	-0.4	-1.0499	-0.52872	-0.75008	-0.30101	0.31297	0.1566	0.41079	0.27031	0.21515	0.042879	0.31297	0.1566	0.19424	0.065279	0.44591	0.23617
-0.9	-0.5	-1.0499	-0.62872	-0.75008	-0.40101	0.38878	0.091383	0.4866	0.2051	0.29097	-0.022333	0.38878	0.091383	0.272	0.0024041	0.52066	0.16974
-0.9	-0.6	-1.0499	-0.72872	-0.75008	-0.50101	0.4646	0.026171	0.56241	0.13989	0.36678	-0.087546	0.4646	0.026171	0.34976	-0.060471	0.59541	0.10331
-0.9	-0.7	-1.0499	-0.82872	-0.75008	-0.60101	0.54041	-0.039042	0.63823	0.074675	0.44259	-0.15276	0.54041	-0.039042	0.42752	-0.12335	0.67016	0.036885
-0.9	-0.8	-1.0499	-0.92872	-0.75008	-0.70101	0.61622	-0.10425	0.71404	0.0094622	0.5184	-0.21797	0.61622	-0.10425	0.50528	-0.18622	0.74491	-0.029541
-0.9	-0.9	-1.0499	-1.0287	-0.75008	-0.80101	0.69203	-0.16947	0.78985	-0.05575	0.59421	-0.28318	0.69203	-0.16947	0.58304	-0.2491	0.81966	-0.095968
-0.9	-1	-1.0499	-1.1287	-0.75008	-0.90101	0.76784	-0.23468	0.86566	-0.12096	0.67002	-0.3484	0.76784	-0.23468	0.6608	-0.31197	0.89441	-0.16239
-0.9	-1.1	-1.0499	-1.2287	-0.75008	-1.001	0.84365	-0.29989	0.94147	-0.18618	0.74583	-0.41361	0.84365	-0.29989	0.73856	-0.37485	0.96916	-0.22882
-0.9	-1.2	-1.0499	-1.3287	-0.75008	-1.101	0.91946	-0.3651	1.0173	-0.25139	0.82164	-0.47882	0.91946	-0.3651	0.81632	-0.43772	1.0439	-0.29525
-0.9	-1.3	-1.0499	-1.4287	-0.75008	-1.201	0.99527	-0.43032	1.0931	-0.3166	0.89745	-0.54403	0.99527	-0.43032	0.89408	-0.5006	1.1187	-0.36167
-0.9	-1.4	-1.0499	-1.5287	-0.75008	-1.301	1.0711	-0.49553	1.1689	-0.38181	0.97327	-0.60925	1.0711	-0.49553	0.97184	-0.56347	1.1934	-0.4281
-0.9	-1.5	-1.0499	-1.6287	-0.75008	-1.401	1.1469	-0.56074	1.2447	-0.44703	1.0491	-0.67446	1.1469	-0.56074	1.0496	-0.62635	1.2682	-0.49453
-0.9	-1.6	-1.0499	-1.7287	-0.75008	-1.501	1.2227	-0.62595	1.3205	-0.51224	1.1249	-0.73967	1.2227	-0.62595	1.1274	-0.68922	1.3429	-0.56095
-0.9	-1.7	-1.0499	-1.8287	-0.75008	-1.601	1.2985	-0.69117	1.3963	-0.57745	1.2007	-0.80488	1.2985	-0.69117	1.2051	-0.7521	1.4177	-0.62738
-0.9	-1.8	-1.0499	-1.9287	-0.75008	-1.701	1.3743	-0.75638	1.4721	-0.64266	1.2765	-0.8701	1.3743	-0.75638	1.2829	-0.81497	1.4924	-0.69381
-0.9	-1.9	-1.0499	-2.0287	-0.75008	-1.801	1.4501	-0.82159	1.548	-0.70788	1.3523	-0.93531	1.4501	-0.82159	1.3606	-0.87785	1.5672	-0.76023
-0.9	-2	-1.0499	-2.1287	-0.75008	-1.901	1.526	-0.88681	1.6238	-0.77309	1.4281	-1.0005	1.526	-0.88681	1.4384	-0.94072	1.6419	-0.82666
-0.9	-2.1	-1.0499	-2.2287	-0.75008	-2.001	1.6018	-0.95202	1.6996	-0.8383	1.5039	-1.0657	1.6018	-0.95202	1.5162	-1.0036	1.7167	-0.89309
-0.9	-2.2	-1.0499	-2.3287	-0.75008	-2.101	1.6776	-1.0172	1.7754	-0.90351	1.5798	-1.1309	1.6776	-1.0172	1.5939	-1.0665	1.7914	-0.95951
-0.9	-2.3	-1.0499	-2.4287	-0.75008	-2.201	1.7534	-1.0824	1.8512	-0.96873	1.6556	-1.1962	1.7534	-1.0824	1.6717	-1.1294	1.8662	-1.0259
-0.9	-2.4	-1.0499	-2.5287	-0.75008	-2.301	1.8292	-1.1477	1.927	-1.0339	1.7314	-1.2614	1.8292	-1.1477	1.7494	-1.1922	1.9409	-1.0924
-0.9	-2.5	-1.0499	-2.6287	-0.75008	-2.401	1.905	-1.2129	2.0028	-1.0992	1.8072	-1.3266	1.905	-1.2129	1.8272	-1.2551	2.0157	-1.1588
-0.9	-2.6	-1.0499	-2.7287	-0.75008	-2.501	1.9808	-1.2781	2.0786	-1.1644	1.883	-1.3918	1.9808	-1.2781	1.905	-1.318	2.0904	-1.2252
-0.9	-2.7	-1.0499	-2.8287	-0.75008	-2.601	2.0566	-1.3433	2.1544	-1.2296	1.9588	-1.457	2.0566	-1.3433	1.9827	-1.3809	2.1652	-1.2916
-0.9	-2.8	-1.0499	-2.9287	-0.75008	-2.701	2.1324	-1.4085	2.2303	-1.2948	2.0346	-1.5222	2.1324	-1.4085	2.0605	-1.4437	2.2399	-1.3581
-0.9	-2.9	-1.0499	-3.0287	-0.75008	-2.801	2.2083	-1.4737	2.3061	-1.36	2.1104	-1.5874	2.2083	-1.4737	2.1383	-1.5066	2.3147	-1.4245
-0.9	-3	-1.0499	-3.1287	-0.75008	-2.901	2.2841	-1.5389	2.3819	-1.4252	2.1862	-1.6526	2.2841	-1.5389	2.216	-1.5695	2.3894	-1.4909
-0.9	-3.1	-1.0499	-3.2287	-0.75008	-3.001	2.3599	-1.6041	2.4577	-1.4904	2.2621	-1.7179	2.3599	-1.6041	2.2938	-1.6324	2.4642	-1.5574
-0.9	-3.2	-1.0499	-3.3287	-0.75008	-3.101	2.4357	-1.6694	2.5335	-1.5556	2.3379	-1.7831	2.4357	-1.6694	2.3715	-1.6952	2.5389	-1.6238
-0.9	-3.3	-1.0499	-3.4287	-0.75008	-3.201	2.5115	-1.7346	2.6093	-1.6209	2.4137	-1.8483	2.5115	-1.7346	2.4493	-1.7581	2.6137	-1.6902
-0.9	-3.4	-1.0499	-3.5287	-0.75008	-3.301	2.5873	-1.7998	2.6851	-1.6861	2.4895	-1.9135	2.5873	-1.7998	2.5271	-1.821	2.6884	-1.7566
-0.9	-3.5	-1.0499	-3.6287	-0.75008	-3.401	2.6631	-1.865	2.7609	-1.7513	2.5653	-1.9787	2.6631	-1.865	2.6048	-1.8839	2.7632	-1.8231
-0.9	-3.6	-1.0499	-3.7287	-0.75008	-3.501	2.7389	-1.9302	2.8367	-1.8165	2.6411	-2.0439	2.7389	-1.9302	2.6826	-1.9467	2.8379	-1.8895
-0.9	-3.7	-1.0499	-3.8287	-0.75008	-3.601	2.8147	-1.9954	2.9126	-1.8817	2.7169	-2.1091	2.8147	-1.9954	2.7603	-2.0096	2.9127	-1.9559
-0.9	-3.8	-1.0499	-3.9287	-0.75008	-3.701	2.8906	-2.0606	2.9884	-1.9469	2.7927	-2.1743	2.8906	-2.0606	2.8381	-2.0725	2.9874	-2.0223
-0.9	-3.9	-1.0499	-4.0287	-0.75008	-3.801	2.9664	-2.1258	3.0642	-2.0121	2.8685	-2.2396	2.9664	-2.1258	2.9159	-2.1354	3.0621	-2.0888
-0.9	-4	-1.0499	-4.1287	-0.75008	-3.901	3.0422	-2.1911	3.14	-2.0773	2.9444	-2.3048	3.0422	-2.1911	2.9936	-2.1982	3.1369	-2.1552
-0.9	-4.1	-1.0499	-4.2287	-0.75008	-4.001	3.118	-2.2563	3.2158	-2.1426	3.0202	-2.37	3.118	-2.2563	3.0714	-2.2611	3.2116	-2.2216
-0.9	-4.2	-1.0499	-4.3287	-0.75008	-4.101	3.1938	-2.3215	3.2916	-2.2078	3.096	-2.4352	3.1938	-2.3215	3.1491	-2.324	3.2864	-2.288
-0.9	-4.3	-1.0499	-4.4287	-0.75008	-4.201	3.2696	-2.3867	3.3674	-2.273	3.1718	-2.5004	3.2696	-2.3867	3.2269	-2.3869	3.3611	-2.3545
-0.9	-4.4	-1.0499	-4.5287	-0.75008	-4.301	3.3454	-2.4519	3.4432	-2.3382	3.2476	-2.5656	3.3454	-2.4519	3.3047	-2.4497	3.4359	-2.4209
-0.9	-4.5	-1.0499	-4.6287	-0.75008	-4.401	3.4212	-2.5171	3.519	-2.4034	3.3234	-2.6308	3.4212	-2.5171	3.3824	-2.5126	3.5106	-2.4873
-0.9	-4.6	-1.0499	-4.7287	-0.75008	-4.501	3.497	-2.5823	3.5949	-2.4686	3.3992	-2.696	3.497	-2.5823	3.4602	-2.5755	3.5854	-2.5538
-0.9	-4.7	-1.0499	-4.8287	-0.75008	-4.601	3.5729	-2.6475	3.6707	-2.5338	3.475	-2.7613	3.5729	-2.6475	3.5379	-2.6384	3.6601	-2.6202
-0.9	-4.8	-1.0499	-4.9287	-0.75008	-4.701	3.6487	-2.7128	3.7465	-2.599	3.5508	-2.8265	3.6487	-2.7128	3.6157	-2.7012	3.7349	-2.6866
-0.9	-4.9	-1.0499	-5.0287	-0.75008	-4.801	3.7245	-2.778	3.8223	-2.6643	3.6267	-2.8917	3.7245	-2.778	3.6935	-2.7641	3.8096	-2.753
-0.9	-5	-1.0499	-5.1287	-0.75008	-4.901	3.8003	-2.8432	3.8981	-2.7295	3.7025	-2.9569	3.8003	-2.8432	3.7712	-2.827	3.8844	-2.8195
-0.9	-5.1	-1.0499	-5.2287	-0.75008	-5.001	3.8761	-2.9084	3.9739	-2.7947	3.7783	-3.0221	3.8761	-2.9084	3.849	-2.8899	3.9591	-2.8859
-0.9	-5.2	-1.0499	-5.3287	-0.75008	-5.101	3.9519	-2.9736	4.0497	-2.8599	3.8541	-3.0873	3.9519	-2.9736	3.9267	-2.9527	4.0339	-2.9523
-0.9	-5.3	-1.0499	-5.4287	-0.75008	-5.201	4.0277	-3.0388	4.1255	-2.9251	3.9299	-3.1525	4.0277	-3.0388	4.0045	-3.0156	4.1086	-3.0187
-0.9	-5.4	-1.0499	-5.5287	-0.75008	-5.301	4.1035	-3.104	4.2013	-2.9903	4.0057	-3.2177	4.1035	-3.104	4.0823	-3.0785	4.1834	-3.0852
-0.9	-5.5	-1.0499	-5.6287	-0.75008	-5.401	4.1793	-3.1692	4.2772	-3.0555	4.0815	-3.283	4.1793	-3.1692	4.16	-3.1414	4.2581	-3.1516
-0.9	-5.6	-1.0499	-5.7287	-0.75008	-5.501	4.2552	-3.2345	4.353	-3.1207	4.1573	-3.3482	4.2552	-3.2345	4.2378	-3.2042	4.3329	-3.218
-0.9	-5.7	-1.0499	-5.8287	-0.75008	-5.601	4.331	-3.2997	4.4288	-3.186	4.2331	-3.4134	4.331	-3.2997	4.3155	-3.2671	4.4076	-3.2844
-0.9	-5.8	-1.0499	-5.9287	-0.75008	-5.701	4.4068	-3.3649	4.5046	-3.2512	4.309	-3.4786	4.4068	-3.3649	4.3933	-3.33	4.4824	-3.3509
-0.9	-5.9	-1.0499	-6.0287	-0.75008	-5.801	4.4826	-3.4301	4.5804	-3.3164	4.3848	-3.5438	4.4826	-3.4301	4.4711	-3.3929	4.5571	-3.4173
-0.9	-6	-1.0499	-6.1287	-0.75008	-5.901	4.5584	-3.4953	4.6562	-3.3816	4.4606	-3.609	4.5584	-3.4953	4.5488	-3.4557	4.6319	-3.4837
-0.9	-6.1	-1.0499	-6.2287	-0.75008	-6.001	4.6342	-3.5605	4.732	-3.4468	4.5364	-3.6742	4.6342	-3.5605	4.6266	-3.5186	4.7066	-3.5501
-0.9	-6.2	-1.0499	-6.3287	-0.75008	-6.101	4.71	-3.6257	4.8078	-3.512	4.6122	-3.7394	4.71	-3.6257	4.7044	-3.5815	4.7814	-3.6166
-0.9	-6.3	-1.0499	-6.4287	-0.75008	-6.201	4.7858	-3.6909	4.8836	-3.5772	4.688	-3.8047	4.7858	-3.6909	4.7821	-3.6444	4.8561	-3.683
-0.9	-6.4	-1.0499	-6.5287	-0.75008	-6.301	4.8616	-3.7562	4.9595	-3.6424	4.7638	-3.8699	4.8616	-3.7562	4.8599	-3.7072	4.9309	-3.7494
-0.9	-6.5	-1.0499	-6.6287	-0.75008	-6.401	4.9375	-3.8214	5.0353	-3.7077	4.8396	-3.9351	4.9375	-3.8214	4.9376	-3.7701	5.0056	-3.8159
-0.9	-6.6	-1.0499	-6.7287	-0.75008	-6.501	5.0133	-3.8866	5.1111	-3.7729	4.9154	-4.0003	5.0133	-3.8866	5.0154	-3.833	5.0804	-3.8823
-0.9	-6.7	-1.0499	-6.8287	-0.75008	-6.601	5.0891	-3.9518	5.1869	-3.8381	4.9913	-4.0655	5.0891	-3.9518	5.0932	-3.8959	5.1551	-3.9487
-0.9	-6.8	-1.0499	-6.9287	-0.75008	-6.701	5.1649	-4.017	5.2627	-3.9033	5.0671	-4.1307	5.1649	-4.017	5.1709	-3.9587	5.2299	-4.0151
-0.9	-6.9	-1.0499	-7.0287	-0.75008	-6.801	5.2407	-4.0822	5.3385	-3.9685	5.1429	-4.1959	5.2407	-4.0822	5.2487	-4.0216	5.3046	-4.0816
-0.9	-7	-1.0499	-7.1287	-0.75008	-6.901	5.3165	-4.1474	5.4143	-4.0337	5.2187	-4.2611	5.3165	-4.1474	5.3264	-4.0845	5.3794	-4.148
-0.9	-7.1	-1.0499	-7.2287	-0.75008	-7.001	5.3923	-4.2126	5.4901	-4.0989	5.2945	-4.3264	5.3923	-4.2126	5.4042	-4.1474	5.4541	-4.2144
-0.9	-7.2	-1.0499	-7.3287	-0.75008	-7.101	5.4681	-4.2779	5.5659	-4.1641	5.3703	-4.3916	5.4681	-4.2779	5.482	-4.2102	5.5289	-4.2808
-0.9	-7.3	-1.0499	-7.4287	-0.75008	-7.201	5.5439	-4.3431	5.6418	-4.2294	5.4461	-4.4568	5.5439	-4.3431	5.5597	-4.2731	5.6036	-4.3473
-0.9	-7.4	-1.0499	-7.5287	-0.75008	-7.301	5.6198	-4.4083	5.7176	-4.2946	5.5219	-4.522	5.6198	-4.4083	5.6375	-4.336	5.6784	-4.4137
-0.9	-7.5	-1.0499	-7.6287	-0.75008	-7.401	5.6956	-4.4735	5.7934	-4.3598	5.5977	-4.5872	5.6956	-4.4735	5.7152	-4.3989	5.7531	-4.4801
-0.9	-7.6	-1.0499	-7.7287	-0.75008	-7.501	5.7714	-4.5387	5.8692	-4.425	5.6736	-4.6524	5.7714	-4.5387	5.793	-4.4617	5.8279	-4.5465
-0.9	-7.7	-1.0499	-7.8287	-0.75008	-7.601	5.8472	-4.6039	5.945	-4.4902	5.7494	-4.7176	5.8472	-4.6039	5.8708	-4.5246	5.9026	-4.613
-0.9	-7.8	-1.0499	-7.9287	-0.75008	-7.701	5.923	-4.6691	6.0208	-4.5554	5.8252	-4.7828	5.923	-4.6691	5.9485	-4.5875	5.9774	-4.6794
-0.9	-7.9	-1.0499	-8.0287	-0.75008	-7.801	5.9988	-4.7343	6.0966	-4.6206	5.901	-4.8481	5.9988	-4.7343	6.0263	-4.6504	6.0521	-4.7458
-0.9	-8	-1.0499	-8.1287	-0.75008	-7.901	6.0746	-4.7996	6.1724	-4.6858	5.9768	-4.9133	6.0746	-4.7996	6.104	-4.7132	6.1269	-4.8123
-0.9	-8.1	-1.0499	-8.2287	-0.75008	-8.001	6.1504	-4.8648	6.2482	-4.7511	6.0526	-4.9785	6.1504	-4.8648	6.1818	-4.7761	6.2016	-4.8787
-0.9	-8.2	-1.0499	-8.3287	-0.75008	-8.101	6.2262	-4.93	6.3241	-4.8163	6.1284	-5.0437	6.2262	-4.93	6.2596	-4.839	6.2764	-4.9451
-0.9	-8.3	-1.0499	-8.4287	-0.75008	-8.201	6.3021	-4.9952	6.3999	-4.8815	6.2042	-5.1089	6.3021	-4.9952	6.3373	-4.9019	6.3511	-5.0115
-0.9	-8.4	-1.0499	-8.5287	-0.75008	-8.301	6.3779	-5.0604	6.4757	-4.9467	6.28	-5.1741	6.3779	-5.0604	6.4151	-4.9647	6.4259	-5.078
-0.9	-8.5	-1.0499	-8.6287	-0.75008	-8.401	6.4537	-5.1256	6.5515	-5.0119	6.3559	-5.2393	6.4537	-5.1256	6.4928	-5.0276	6.5006	-5.1444
-0.9	-8.6	-1.0499	-8.7287	-0.75008	-8.501	6.5295	-5.1908	6.6273	-5.0771	6.4317	-5.3046	6.5295	-5.1908	6.5706	-5.0905	6.5754	-5.2108
-0.9	-8.7	-1.0499	-8.8287	-0.75008	-8.601	6.6053	-5.256	6.7031	-5.1423	6.5075	-5.3698	6.6053	-5.256	6.6484	-5.1534	6.6501	-5.2772
-0.9	-8.8	-1.0499	-8.9287	-0.75008	-8.701	6.6811	-5.3213	6.7789	-5.2075	6.5833	-5.435	6.6811	-5.3213	6.7261	-5.2162	6.7249	-5.3437
