# subject, condition, condition-id, source marked, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
4,0,1,1,-0.010852980613708495,0.042358565330505374,-0.0062488853931427,-0.0031896448510076738,0.02124964889980248,0.12516774492891244,3.1146980726265514e-05,8.34665138228574e-05,2.3640068518525625e-05,0.00012799413689629612,0.00013560040795264274,0.00037311903159416835
4,1,49,1,-0.022937244176864623,0.02869071960449219,-0.007141792774200439,0.015705386503672685,0.023286988988742204,-0.682612472502027,3.293082400387402e-05,0.00010063762038309622,3.0753007085530535e-05,0.0002933302284136485,0.0002248111057538004,0.0002464061781286611
4,2,70,1,-0.011125415563583374,0.05588340759277344,-0.0077713608741760256,0.031538135016288285,0.021173545199617207,0.015603641944258626,5.545886138789504e-05,0.00014405135325047078,3.8086349402046325e-05,0.000296881933316377,0.00019812035954680773,0.00021124993875873134
4,3,69,1,-0.03791701793670654,0.03753020763397217,-0.007819324731826782,0.027456644525224488,0.042218220974086576,-0.77397125440627,5.4592043502845716e-05,0.00011602596487956485,7.861003041724643e-06,0.00034974387800718233,0.00028202458072776353,0.0003554005124055892
4,4,57,1,-0.04428027868270874,0.05028901100158691,-0.006406563520431519,0.03981545112128238,0.052724597429546785,-1.1331862492939997,0.00015043538774851895,8.22520739458658e-05,2.7094242442268435e-05,0.00037183307510231224,0.0001533390327927435,0.00040857217442118236
4,5,22,1,-0.001683509349822998,0.05515077114105225,-0.008365577459335327,0.012777964448333448,0.0007404840811747004,0.3080134008230595,1.9480366392732306e-05,6.687872333576422e-05,1.5690552255634764e-05,0.00012410574539038898,7.754795278527636e-05,0.0002681949076758108
4,6,11,1,-0.03268048763275146,0.0710896372795105,-0.007841366529464721,0.06300548504517901,0.030680373187806097,-0.14676711295612024,6.96701566878281e-05,4.127291595607519e-05,1.1549037869583758e-05,0.0001400937497861566,0.00012162947200594126,0.00015685065603781868
4,7,35,1,-0.026176798343658447,0.06982243061065674,-0.008447766304016113,0.05002242346939819,0.040077477425701065,-0.2606684094544503,9.371334393956333e-05,0.00011206378305856366,2.803293320994469e-05,0.0003396416468226505,0.00014932554982267752,7.071795865854492e-05
4,8,9,1,-0.019071304798126222,0.06006944179534912,-0.010354852676391602,0.05076818141599208,0.017454411380795974,-0.26933698775698567,2.3194942079205565e-05,0.00011303883458561096,3.181732786028819e-05,0.00030326695511943293,0.00010384295734844653,4.0887817951407015e-05
4,9,8,1,-0.037132900953292844,0.05259416103363037,-0.01001521348953247,0.046540934084845845,0.04638059413032579,-0.5799879887616759,0.00010839287479957488,0.00017367615918395545,2.220720927610982e-05,0.0005969272446179928,0.00028169034424404746,0.0007295575209459483
4,10,16,1,0.031541073322296144,0.05420982837677002,-0.008391642570495605,-0.05058648660292313,0.03673580034697653,1.150014008852905,0.00015164915234702243,0.0001756309131930445,0.0001541289935981394,0.0014542141308216499,0.0004398813963289108,0.0010097751177185514
4,11,75,1,-0.057492655515670774,0.06304903030395508,-0.006785356998443603,0.014884020260074533,0.04050264996260329,-0.7607645627626888,0.0001243556604916354,0.00010980423505357587,0.0001120981282004625,0.0021349875180974296,0.0013806478952545892,0.0013739742710754132
4,12,24,1,-0.042639344930648804,0.020189392566680908,-0.008861476182937622,-0.008080485877210558,0.031454773122875514,-0.3472821381904644,3.5697492458968705e-05,0.00010248647255613814,9.297654008526903e-06,0.00011733991840824553,0.00015151200223479402,0.0002914400964039693
4,13,4,1,-0.068243408203125,0.02060067653656006,-0.010092508792877198,-0.019168622184807547,0.049249034352460176,-0.5428791809104176,0.00014374890426558447,4.320852482726239e-05,4.098865245508055e-05,0.0003531121889900496,2.5831135111467953e-05,0.000218825423408816
4,14,71,1,-0.04273137450218201,0.006743085384368896,-0.01300392746925354,-0.037072667564528,0.03554125284582551,-0.4084012865314682,0.00018247211059408972,0.0003237006881937495,2.058598174807098e-05,0.0009130833266117937,9.588550727286726e-05,0.00024227329978735866
4,15,29,1,-0.043363708257675174,0.016561341285705567,-0.012191832065582275,-0.03104571644465246,0.037035008419388345,-0.25527963144329285,3.895849179964573e-05,4.0656526999469195e-05,1.6087204184536175e-05,3.0185646852596944e-05,7.064151729324085e-05,0.0001682478839096644
4,16,48,1,-0.031868535280227664,0.033731591701507566,-0.015719878673553466,0.05607504595469748,0.020358245301342386,-0.002666803573043772,6.389268761718946e-05,0.00017154199742367736,7.371670944790266e-05,0.0006228935975466146,0.0004104305713278801,0.00017949341949504569
4,17,63,1,-0.03340713977813721,0.050909674167633055,-0.015658074617385866,0.08051588515732869,0.03549618653349755,0.05205914153348262,0.00015317230282475453,4.6744698602728135e-05,3.811771278353272e-05,0.0003936596005593537,0.0002320333519093804,0.00010804408193550151
4,18,64,1,-0.08859975337982177,0.0013684511184692382,-0.019317567348480225,-0.0035196123706929617,0.05669882436763448,-0.4593330329899656,0.00010748352671118044,0.0001154696918669318,1.7714456305314124e-05,0.00033753540501273177,0.00029353554373343945,0.0002246841522275424
4,19,30,1,-0.055134528875350954,0.010670089721679687,-0.018109577894210815,0.024039152381811618,0.040731432309153215,-0.06261900580091714,2.8973467135509282e-05,6.135633460646844e-05,3.7054075365658804e-05,0.0004023781877246803,0.00029524601310037423,0.0004469441975216173
4,20,20,1,0.07333651781082154,0.08977493047714233,-0.016980427503585815,-0.02119417732462746,0.039980640991120905,1.4240708006174845,0.0001325072470712429,6.562849903537707e-05,4.815511632970366e-05,0.0004887419084678272,0.00020505498824160143,0.0004254133201577569
4,21,66,1,-0.06779089570045471,0.020955848693847656,-0.02590770721435547,-0.023074055439251024,0.0165793084877307,-0.21220973484902017,0.00012864179345665623,5.1273554849124574e-05,2.9111445482130087e-05,0.0003547653971659786,0.00025455762503467493,0.0005116305142406454
4,22,19,1,-0.036347949504852296,-0.003205275535583496,-0.027094531059265136,-0.005475714740267624,0.03898674559327514,-0.2984957484237987,5.03123382046735e-05,8.299603467960012e-05,1.1738901376280104e-05,0.0001861160276174939,4.59803185363186e-05,7.971379343134114e-05
4,23,31,1,-0.03480685949325561,-0.009315097332000732,-0.027462542057037354,-0.03651139667100624,0.03492790788868987,-0.07493379328737011,4.429862592678094e-05,9.294203385968595e-05,2.3510432390820607e-05,7.086881114394346e-05,0.0002616030910799827,0.0003721241270571312
4,24,72,1,-0.029151058197021483,-0.033759117126464844,-0.031881308555603026,-0.03204589380497388,0.02772305943392115,-0.07291808840768664,4.2282639328101154e-05,0.0001428690585905719,4.387390327210159e-05,0.0002361183822834707,0.00033819233925959754,0.00027931813659288953
4,25,54,1,0.004014289379119873,-0.022863554954528808,-0.03253017663955689,-0.01644261527397291,0.03786159785471919,-0.061411598756735256,0.00010228511052796616,0.0001592699834125461,9.579962905483229e-06,6.826469192512113e-05,0.00020284220695186548,0.00011799622954763695
4,26,18,1,-0.09891363382339477,-0.029356765747070312,-0.034357911348342894,-0.025335258682109583,0.04235723048555927,-0.6577836054005253,0.00023944523453234455,0.00022593860398696685,9.799265165533212e-05,0.0005951639306034124,0.00044256047861175444,0.0005861615607205802
4,27,47,1,-0.07711817622184754,-0.0012852072715759278,-0.03232638835906983,0.011403961515006422,0.03455927196351395,-0.5241659663361742,8.503351227057983e-05,4.3258403461589596e-05,3.460965961374679e-05,0.0003935615551604927,0.00020345363542866883,0.00034463038486338396
4,28,43,1,-0.1329098880290985,0.038043439388275146,-0.029097223281860353,-0.005641521811320225,0.03896220059366816,-1.0284977939299433,0.00021461696619876612,5.130503167493444e-05,4.917271352709849e-05,0.0006802242434211606,0.00041804903183285925,0.001617369677474157
4,29,56,1,-0.07458895444869995,-0.028696298599243164,-0.031972086429595946,-0.03290479291256019,0.05358939368081633,-0.3720848223640524,6.296970491362683e-06,4.791388986372677e-05,1.29976999522354e-05,0.0002574245871956188,0.00011113411803662936,0.0001220096251708671
4,30,14,1,0.05087377429008484,-0.02546752691268921,-0.03505308628082275,-0.04940750207797105,0.010872511332015274,0.39561926313804474,0.00010099438888820438,0.0003444552471077056,1.7330644710927448e-05,0.0007980164955199946,0.00015133214429282965,0.0001280123423695338
4,31,79,1,-0.0579978346824646,-0.02959458827972412,-0.0364754319190979,-0.004589657225504274,0.018932231330184884,-0.2806890014801862,7.024674199110513e-05,0.0001403802965310983,3.680420352476524e-05,0.0005231867754326654,0.00028800380107669115,0.0002036238825905927
4,32,61,1,-0.08357287049293519,-0.021118021011352538,-0.03394997715950012,0.033041664565873194,0.041381946931801215,-0.40110884335860747,0.00020934851138921606,6.314226533302325e-05,1.7696647139719987e-05,0.0001523147863004701,0.0002024650456427323,5.2413893790836937e-05
4,33,60,1,-0.11948448419570923,-0.019069981575012208,-0.03540077805519104,-0.03472241224759441,0.004760370924087549,-0.9627670000947326,0.0002410950545087786,7.812961194788407e-05,4.549848048541932e-05,0.0005124100038063574,0.00015308524842517,0.0004034714161793798
4,34,52,1,-0.0054769754409790036,-0.013200032711029052,-0.032262873649597165,-0.016959871106060308,0.0017144991109613295,0.15420355434015737,3.9043828631847504e-05,3.9189460608483674e-05,7.484349969442928e-06,7.527115200395262e-05,0.00014479243490462203,0.0002554890707946536
4,35,50,1,-0.06745286583900452,-0.043377912044525145,-0.035967564582824706,-0.033196139509945655,0.015882270454758575,-0.28512555782657073,0.00020444669118650842,0.00010450038970264909,2.0044789474318608e-05,0.00021428214052572156,0.00017466535949797027,0.0002522387054352805
4,36,10,1,-0.01305142641067505,-0.06325914859771728,-0.0391594409942627,-0.07607421758507212,-0.007923172071757401,0.09239429268351987,4.48423390755533e-05,0.0002781306359421102,3.329687672349826e-05,0.0005965212743393642,0.00019605587782729582,0.0001787232575078743
4,37,23,1,-0.03670037984848022,-0.030176687240600585,-0.037934410572052005,-0.020370650190963218,0.02195042044179775,0.04682932375974884,6.38107840748073e-05,2.7517016036273354e-05,1.4358554799444841e-05,0.00027743732623700535,8.887082374076925e-05,0.0001839628100221901
4,38,15,1,-0.035314124822616574,-0.01583678722381592,-0.04045490026473999,-0.01561730158467998,0.027141750847543427,0.13995232947500535,0.00018599946437719838,0.0002428857267789056,5.452374228874756e-05,0.00024728365172952,0.00048414557247370983,0.000527959194885599
4,39,59,1,-0.09229027032852173,-0.015153837203979493,-0.03959481716156006,-0.034191103022713505,0.049927663851633275,-0.8789002003593014,0.00018951746258832756,0.00013609355819349408,2.121836280024729e-05,0.00038647945001899853,0.0002463749036768632,0.0002644738276162244
4,40,7,1,0.05739502906799317,-0.05209726095199585,-0.04856082797050476,-0.0725623980297617,-0.012613327952404213,0.38109176176140275,0.00010136895469861007,3.787893699297568e-05,2.2345768607241028e-05,0.00016619016940599404,6.742892792895297e-05,0.00014657706943489726
4,41,27,1,-0.0892493486404419,-0.05034719705581665,-0.048671120405197145,-0.0016096649674199545,0.019934427709427556,-0.5770974713119343,0.00010251993772594145,0.00018127232407792875,0.00014120399083783844,0.0011464957874038062,0.0006455083665346543,0.000420535590963129
4,42,28,1,-0.11147626042366028,-0.029185998439788818,-0.045464301109313966,-0.028855570707510457,0.03325404754839022,-0.5426786285418055,7.708216856126353e-05,0.00014799700020855615,7.7154809665671e-05,0.0008094368911048173,0.0003270229459970342,0.0002636236487052475
4,43,62,1,-0.07329871654510497,-0.02799009084701538,-0.04484865665435791,0.011713218973843044,0.04022595128635312,-0.3879273820148783,8.505930823281824e-05,0.00011454491124737005,1.3654257211650296e-05,0.0004397506196439098,0.00012767557661238878,9.241125146992044e-05
4,44,32,1,-0.15489259958267212,0.0026806116104125975,-0.04670892953872681,-0.003398588120749045,0.039821004834365306,-1.0207032988412297,6.392827091030045e-05,0.0003295710960383041,5.397684739355016e-05,0.00034216842786495826,0.0006116511634345245,0.00043592379776150086
4,45,17,1,0.0886987328529358,0.13876090049743653,-0.039717847108840944,-0.03319753575265242,0.04821023082093753,1.5779039726960173,9.28396819232285e-05,0.000185924838671012,6.434535192619204e-05,0.00029982902521865333,0.0002495194895924805,0.00031580614282835333
