# subject, condition, condition-id, source marked, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
17,0,67,1,0.02068210244178772,-0.07497377395629883,0.02637077271938324,0.07946002364278111,-0.002803618581376822,-0.3108416602620627,0.00023620323901124001,2.8162280703655706e-05,2.6098824829436147e-05,0.00023436946802589596,0.0005899809608396038,0.0002082069022940682
17,1,59,1,0.02912880778312683,-0.03997479677200318,0.02486731708049774,0.09484865875835488,0.00944190796131757,-0.16205067561453815,0.00021664594299707703,1.518517203579647e-05,5.318444506788397e-05,0.000286899081274887,0.00043243385427299216,0.0008119910219740723
17,2,61,1,0.025593656301498412,0.0020600318908691405,0.006963458657264709,0.08474769356181674,0.021517569144682884,-0.15216337328828505,3.698783076498229e-05,0.00016158724701554795,2.6033625750549497e-05,0.000241644358498005,8.408350024415972e-05,0.00022891152197953776
17,3,63,1,0.075319904088974,-0.020806920528411866,0.0027575790882110596,0.11451165759821291,0.032257887330208165,-0.9811070692989349,9.14006591068264e-05,3.2421220977876067e-05,2.8458574556760734e-05,0.00019973555033885713,0.00012375304860676363,0.00023723738677551237
17,4,48,1,0.029600930213928223,0.0044130682945251465,0.0014885872602462768,0.10302178294097615,0.028962396015117055,-0.30878641750754665,1.2079136783039377e-05,0.00014014142118568506,5.8238886854596807e-05,0.0004217410440988118,4.606317992314544e-05,0.0001842779571303815
17,5,41,1,0.02975064516067505,0.004441308975219727,0.0014372140169143677,0.10370645172264367,0.028641942089248133,-0.30773533939598396,2.3693682247985227e-05,0.0001599182928818764,5.053516887556107e-05,0.00018580361412210932,4.2096922730973415e-05,8.549538254042396e-05
17,6,74,1,0.007734191417694092,0.006713449954986572,0.004629266262054443,0.08536104549672882,0.0365584210738394,-0.12284015897516361,0.0004087070228183731,0.00010905652892615852,6.779565926387389e-05,0.0004426306302478667,0.0003952915283981616,0.0003083336298382546
17,7,53,1,-0.029928863048553467,-0.009155619144439697,0.0058727174997329715,0.06578782321506196,0.03790473781495522,0.7828238523345603,5.5813383260224754e-05,2.8389809313085886e-05,9.723717770461726e-06,0.00010580272049756916,9.605661635793137e-05,0.00015245931577342276
17,8,58,1,-0.01671922206878662,0.00871744155883789,0.0020940005779266357,0.07753801421682757,0.0352733766241264,0.29106535780224896,7.79962659559913e-05,9.349670227978524e-05,2.443547280356589e-05,0.00011621331628573303,0.0004933037606616973,0.00011270320848591342
17,9,24,1,0.003837233781814575,0.002344930171966553,0.004567772150039673,0.06869470250545702,0.01574525115955256,0.40780986522130364,5.201434391277617e-05,4.899699173499646e-05,1.0588887188055386e-05,8.39334994791828e-05,0.00019014186622194704,0.00047665344258146297
17,10,69,1,0.004948526620864868,-0.004945361614227295,0.006686463952064514,0.08284311993332555,0.041287374635000686,-0.05598711866850235,5.75356954922876e-05,0.0004415022992429586,4.27011586603797e-05,0.0005705616381187996,0.0002254318852734425,0.00014838753166238224
17,11,76,1,0.022103792428970336,0.003373122215270996,0.002892407774925232,0.08792125734577784,0.043183243370073884,-0.40599606795029075,9.96503010903099e-05,0.00013810744556961001,3.286017756694789e-05,0.0004894125489975041,0.00019879966622081999,0.00011749083730805723
17,12,26,1,0.0071719825267791745,0.008698689937591552,0.0004470229148864746,0.08332065235901584,0.02748326564113852,0.27613732766225146,0.00027298936735853293,9.184322567654395e-05,1.705355552922247e-05,0.0003218725473832852,0.0002887354864160303,0.00024203071588381692
17,13,32,1,0.01352347731590271,0.002532780170440674,0.0027175813913345335,0.06731352890523398,0.011569847408808561,0.1547843075855298,7.821750204864318e-05,3.5869449262649806e-05,1.498293166671223e-05,0.00020818227370038894,0.00010015443105667728,0.0002184766512955635
17,14,11,1,-0.0029281914234161378,0.007415592670440674,0.001995524764060974,0.086265698899717,0.028636440431662986,0.3449361999135821,0.0001793927430152342,8.395561243234265e-05,1.0210443101863763e-05,0.00016034630996955663,0.000144902522177881,2.6437884957656693e-05
17,15,17,1,-0.04890157580375672,-0.050046336650848386,0.00847156047821045,0.07554718666044906,0.0522782148753993,1.5102727398631564,0.00014451111658558304,0.00022215656831440228,3.285478956566807e-05,0.0005023459595634769,0.0006133491410837734,0.00021862931794113934
17,16,75,1,0.04261745810508728,-0.02024487257003784,0.005149176716804505,0.09006221878243537,0.02237623520377417,-0.6604445091321253,8.155110482321423e-05,9.670129496880324e-05,3.097484000836506e-05,0.0006617924661880192,0.00015242472076966822,0.00021428202312008781
17,17,34,1,-0.002857315540313721,-0.012572836875915528,0.006966438889503479,0.06604817722579064,0.0396621503544065,0.03711477278627724,0.00010888416172895214,0.00017577452552836417,3.5193076440483155e-05,0.0003322310280516574,0.00010263486562375995,4.738344112016755e-05
17,18,66,1,0.0519384503364563,-0.010767996311187744,0.0008220404386520385,0.08846315273914854,0.023234324220651695,-0.593355031300472,0.000191522325373617,0.00023773442245960376,3.693561967758552e-05,0.000349677131627014,0.00018255735773473227,0.00018505343273266892
17,19,3,1,0.022821158170700073,0.01799086332321167,0.0023536622524261475,0.08060354548197317,0.009281941338192816,0.10801747045890546,0.00011769773568745825,5.12115685024668e-05,1.54605521379661e-05,0.00021838660615620546,0.00015060401117137617,0.00014937304978795537
17,20,22,1,0.02001102566719055,0.005429518222808838,0.0010560184717178344,0.08558378394199725,0.023133949493997132,-0.26271572099042195,0.00021173652201038657,3.3757176736531574e-05,1.940599201412742e-05,0.00041832406062876647,0.0002989917877539758,0.0004285555096710596
17,21,1,1,0.05079624056816101,-0.004867243766784668,-0.0008423775434494019,0.09518363051505366,0.023643665485713016,-0.6614484543619203,3.7352897432459974e-05,0.00012390284848619638,2.3615862162793683e-05,0.00016220100126300554,0.00012028037970652136,0.00017680790979857062
17,22,27,1,-0.030277085304260255,0.009088134765625,0.00019821226596832274,0.0694748570380023,0.04406398648726624,0.7116391554858973,9.59006016151228e-05,7.818358863462625e-05,2.6158744479287936e-05,0.0002197871837178546,7.920718857605153e-05,0.0005284836857805035
17,23,80,1,-0.00891774296760559,0.011367976665496826,0.00043205320835113523,0.06839063960070216,0.026687088070386788,0.20859743518558282,0.0003072512950980587,0.0002463052436952458,3.4631573396920305e-05,0.00019675689944842194,0.0002023109142244769,0.00028119682751201523
17,24,70,1,0.06444967985153198,-0.0067612528800964355,-0.004097437858581543,0.09723389623986879,0.02360724881357515,-0.7955066932214325,0.0001546956558981168,0.0001882452401823956,0.00028493294590186335,0.0025830906919389537,0.0015325986616064181,0.0007300471725367031
17,25,30,1,-0.06522637009620666,-0.04405544996261597,0.0029855877161026,0.05480393788603429,0.033532878185118284,1.5718735965454587,0.00022798937667639437,0.00017350062906785403,6.062228264569388e-05,0.0006128776070316271,0.00034761376826793314,0.00014763561802775296
17,26,72,1,-0.007213759422302246,0.016314852237701415,-0.0014837563037872314,0.07029891014853906,0.026892813744632548,0.15737960910907772,3.503060662090609e-05,2.63622092359161e-05,2.144713606717816e-05,9.807239196413458e-05,6.267649880352886e-05,0.00039492964370776843
17,27,7,1,0.03387498259544373,0.005314445495605469,-0.0008119553327560425,0.08281362545231294,0.03078334434840534,-0.590609385142472,7.930021759120172e-05,0.00012375499601173994,5.533980565049134e-05,0.0007139931280805515,0.00023562329311087717,0.0003487951459268641
17,28,44,1,0.010375219583511352,0.007760107517242432,0.0002938419580459595,0.058159258413578774,0.018524430091667488,0.1303374934894012,0.00013787694340987102,6.865596655493412e-05,1.7627054892029875e-05,0.00020952316686518539,0.00021788258668402997,0.00016709886561368725
17,29,5,1,-0.010928845405578614,-0.0031757354736328125,0.0016378611326217651,0.05395376642652465,0.03487098937865575,0.28525592773620273,0.00017935725994724336,0.00010872112029243986,4.7405315424531706e-05,0.0006180240491336734,0.00033435148265932606,0.0001225292426210938
17,30,73,1,0.011892855167388916,0.009569811820983886,0.00019635260105133057,0.061041329046479686,0.020311274606668962,-0.12020479139222232,0.00013379613547771053,6.64416843960687e-05,7.74031689424382e-05,0.00041898205286643316,0.0002717908540501415,0.0004049053957465
17,31,39,1,0.033407735824584964,0.003659701347351074,-0.001691994071006775,0.07465047072353126,0.023434175804606903,-0.3814139889434625,6.260420750498327e-05,5.2671536962325086e-05,3.5307971005615085e-05,0.0002932080559648,0.00026972481055652706,0.000640692025091457
17,32,13,1,0.023305362462997435,0.022848594188690185,-0.0022492945194244386,0.08107687165509624,0.034141721203691903,-0.3301882397952395,7.026607735669097e-05,6.428267289692295e-05,2.083773096032063e-05,0.0002858855946533219,3.517232988265556e-05,0.00038751199618429147
17,33,23,1,0.06496524214744567,0.005420088768005371,-0.005402177572250366,0.08306149742642707,0.03890630927335332,-0.9034779422920947,0.00039629393781622597,0.00012154094178291585,0.00017730725535608665,0.0018942508085758023,0.0013064446528706702,0.0012121889597470684
