# subject, condition, condition-id, source marked, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
5,0,2,1,-0.01478310227394104,-0.01429203748703003,-0.01713331937789917,0.04026124636309145,-0.0026569544387903127,-0.017085704889344785,8.771358466221001e-05,3.1914624525819656e-05,4.0393291585967514e-05,0.0003285359655582344,0.00030529969954118727,0.00044610956406742513
5,1,56,1,-0.022135829925537108,-0.025779926776885988,-0.014602982997894287,0.006213613457626856,0.016895534794128232,-0.0562441926475898,0.00012404820436586896,5.0226540661380625e-05,6.61015790039774e-05,0.0011390152859911517,0.0009342424371743782,0.0006748396767600167
5,2,25,1,-0.013185924291610718,-0.038097715377807616,-0.01431887149810791,-0.01922910765759888,0.02507285742345274,-0.3173860864161928,0.00010018735666196759,9.64394429076625e-05,2.827664450820046e-05,0.00020202190465466155,9.788730554926171e-05,0.00029514549053591735
5,3,38,1,-0.009884035587310791,-0.02483401298522949,-0.016215199232101442,-0.0027879095644396164,0.0012167798226477393,-0.1549635386141765,4.164781051176453e-05,0.00017413285594210896,5.440355595821897e-05,0.00017413114116447454,0.00030037757597449477,0.0002994998419878139
5,4,48,1,-0.01620667576789856,-0.019794344902038574,-0.015871691703796386,-0.007107248010567393,-0.019686778865720473,0.08144085728781744,0.00011780307125051616,0.00011082621646912756,9.008105791089689e-06,0.0001328540613195558,9.845532497009664e-05,0.000545979259799726
5,5,31,1,-0.019409775733947754,-0.017697083950042724,-0.015912240743637084,-0.04952841290905828,-0.0579580226755657,0.4981845789350573,0.00016930790995195523,6.985693763078678e-05,6.352717175130458e-06,8.860600917362244e-05,4.9580151235947895e-05,8.815162963105677e-05
5,6,58,1,0.00869598388671875,-0.035898101329803464,-0.015164411067962647,-0.01696788205791154,0.014433501683648339,-0.5301341615719439,2.3704119015924776e-05,0.0002234415971585957,2.5775727989367796e-05,0.0013250143482213654,0.000942863108346974,0.0009694465840267117
5,7,28,1,-0.019169801473617555,-0.01764185428619385,-0.01489986777305603,-0.014848286186749816,-0.027757340791526464,0.2593449253394418,0.00011383111933711204,0.0002485220432133966,1.5848045625105e-05,0.00024194410719260848,0.0003227672651366334,0.00022370886627642305
5,8,15,1,-0.057786417007446286,0.013216876983642578,-0.017995893955230713,0.022741568548609405,-0.059343650852079155,0.6172106190898388,0.0001908672454500586,0.00012848872282988848,3.8974300877369626e-05,0.00013381283698339245,0.00035746322049757216,0.0009102824738766599
5,9,4,1,-0.06047394275665283,0.012115037441253662,-0.017811787128448487,0.033481448598136954,-0.03650322303576698,0.518360403667798,0.00018783088906551624,0.00011379821492855902,2.6439021421639997e-05,0.00030463348652984897,0.00026452504894338097,0.0009813056939494572
5,10,66,1,0.015224200487136842,-0.04203352928161621,-0.01528841257095337,-0.02543319762948485,0.03062649868482038,-0.7143369519959731,0.0003402651135192648,0.00029922153268869937,0.00027542523391746286,0.0029037616608720523,0.0011349800266796358,0.0004810242597178908
5,11,35,1,-0.0029373407363891602,-0.009107458591461181,-0.014527744054794312,0.039865710839342955,-0.017064974055797967,-0.0702512064858551,3.794372137467117e-05,0.00019588078156958865,8.505526191112642e-05,0.0008251274327832859,0.000586018160221268,0.0008970133138537117
5,12,76,1,0.012214422225952148,-0.033129215240478516,-0.013655120134353637,0.003911767996227007,0.004273135799154787,-0.48733086196743114,0.00026825588978279807,5.643710729139878e-05,5.2109572983801036e-05,0.0007696171967546845,0.0002330019460894415,0.0004394141331960092
