# Data file generated by gp_save.m
# 
-5.2626	-0.15969	-5.1962	-0.40565	-5.3289	0.08627
-4.9005	-0.062015	-4.8342	-0.30798	-4.9669	0.18395
-4.5385	0.035661	-4.4721	-0.2103	-4.6048	0.28162
-4.1764	0.13334	-4.11	-0.11262	-4.2428	0.3793
-3.8143	0.23101	-3.748	-0.014948	-3.8807	0.47697
-3.4523	0.32869	-3.3859	0.082728	-3.5186	0.57465
-3.0902	0.42636	-3.0239	0.1804	-3.1566	0.67232
-2.7282	0.52404	-2.6618	0.27808	-2.7945	0.77
-2.3661	0.62172	-2.2998	0.37575	-2.4325	0.86768
-2.0041	0.71939	-1.9377	0.47343	-2.0704	0.96535
-1.642	0.81707	-1.5756	0.57111	-1.7084	1.063
-1.2799	0.91474	-1.2136	0.66878	-1.3463	1.1607
-0.91789	1.0124	-0.85154	0.76646	-0.98425	1.2584
-0.55584	1.1101	-0.48948	0.86413	-0.62219	1.3561
-0.19378	1.2078	-0.12743	0.96181	-0.26014	1.4537
0.16827	1.3054	0.23463	1.0595	0.10192	1.5514
0.53033	1.4031	0.59669	1.1572	0.46397	1.6491
0.89239	1.5008	0.95874	1.2548	0.82603	1.7468
1.2544	1.5985	1.3208	1.3525	1.1881	1.8444
1.6165	1.6961	1.6829	1.4502	1.5501	1.9421
1.9786	1.7938	2.0449	1.5479	1.9122	2.0398
2.3406	1.8915	2.407	1.6455	2.2743	2.1375
2.7027	1.9892	2.769	1.7432	2.6363	2.2351
3.0647	2.0869	3.1311	1.8409	2.9984	2.3328
3.4268	2.1845	3.4931	1.9386	3.3604	2.4305
3.7888	2.2822	3.8552	2.0362	3.7225	2.5282
4.1509	2.3799	4.2172	2.1339	4.0845	2.6258
4.5129	2.4776	4.5793	2.2316	4.4466	2.7235
4.875	2.5752	4.9414	2.3293	4.8086	2.8212
5.2371	2.6729	5.3034	2.4269	5.1707	2.9189
5.5991	2.7706	5.6655	2.5246	5.5328	3.0165
5.9612	2.8683	6.0275	2.6223	5.8948	3.1142
6.3232	2.9659	6.3896	2.72	6.2569	3.2119
4.8259	5.5922	5.0037	5.4098	4.648	5.7746
4.5574	5.3304	4.7353	5.148	4.3795	5.5128
4.2889	5.0686	4.4668	4.8862	4.1111	5.251
4.0205	4.8068	4.1983	4.6244	3.8426	4.9891
3.752	4.5449	3.9298	4.3625	3.5741	4.7273
3.4835	4.2831	3.6614	4.1007	3.3056	4.4655
3.215	4.0213	3.3929	3.8389	3.0372	4.2037
2.9466	3.7595	3.1244	3.5771	2.7687	3.9419
2.6781	3.4977	2.856	3.3153	2.5002	3.68
2.4096	3.2358	2.5875	3.0535	2.2318	3.4182
2.1412	2.974	2.319	2.7916	1.9633	3.1564
1.8727	2.7122	2.0505	2.5298	1.6948	2.8946
