# Data file generated by gp_save.m
# 
0.019531	1	-0	0.99812	0.5	0.99999	0.49906	0.99999	0.5	1	0.5	1	0.5	1	-0	1	0.49766	1	0.49999	1	0.5	1	0.5	1	0.5	1.0002	0	1.0002	0.050047	1.0003	0.10009	1.0003	0.15014	1.0004	0.20017	1.0005	0.25019
0.020508	1	-0	0.99793	0.5	0.99999	0.49896	0.99999	0.5	1	0.5	1	0.5	1	-0	1	0.49742	1	0.49999	1	0.5	1	0.5	1	0.5	1.0003	0	1.0003	0.05003	1.0002	0.10006	1.0002	0.1501	1.0003	0.20013	1.0004	0.25015
0.021484	1	-0	0.99772	0.5	0.99999	0.49886	0.99999	0.5	1	0.5	1	0.5	1	-0	1	0.49717	1	0.49999	1	0.5	1	0.5	1	0.5	1.0004	0	1.0003	0.05001	1.0002	0.10003	1.0002	0.15006	1.0002	0.20008	1.0002	0.2501
0.022461	1	-0	0.99751	0.5	0.99999	0.49876	0.99999	0.5	1	0.5	1	0.5	1	-0	1	0.4969	1	0.49998	1	0.5	1	0.5	1	0.5	1.0004	0	1.0003	0.049989	1.0001	0.099993	1	0.15001	1	0.20003	1	0.25005
0.023438	1	-0	0.99729	0.5	0.99999	0.49865	0.99999	0.5	1	0.49999	1	0.5	1	-0	1	0.49663	1	0.49998	1	0.5	1	0.5	1	0.5	1.0005	0	1.0002	0.049966	1.0001	0.099955	0.99992	0.14996	0.99984	0.19998	0.99981	0.25
0.024414	1	-0	0.99706	0.5	0.99999	0.49853	0.99999	0.5	1	0.49999	1	0.5	1	-0	1	0.49634	1	0.49998	1	0.5	1	0.5	1	0.5	1.0005	0	1.0002	0.049944	0.99997	0.099916	0.99977	0.14991	0.99964	0.19992	0.99956	0.24994
0.025391	1	-0	0.99682	0.5	0.99998	0.49841	0.99998	0.5	1	0.49999	1	0.5	1	-0	1	0.49605	1	0.49997	1	0.5	1	0.5	1	0.5	1.0005	0	1.0002	0.049923	0.99986	0.099879	0.99961	0.14986	0.99943	0.19987	0.99931	0.24989
0.026367	1	-0	0.99657	0.5	0.99998	0.49829	0.99998	0.5	1	0.49999	1	0.5	1	-0	1	0.49574	1	0.49997	1	0.5	1	0.5	1	0.5	1.0005	0	1.0001	0.049902	0.99974	0.099845	0.99944	0.14982	0.99921	0.19982	0.99905	0.24984
0.027344	1	-0	0.99631	0.5	0.99998	0.49816	0.99998	0.5	1	0.49999	1	0.5	1	-0	1	0.49542	1	0.49996	1	0.5	1	0.5	1	0.5	1.0005	0	1	0.049884	0.9996	0.099814	0.99926	0.14978	0.99899	0.19978	0.99879	0.2498
0.02832	1	-0	0.99604	0.5	0.99998	0.49803	0.99998	0.5	1	0.49999	1	0.5	1	-0	1	0.49509	1	0.49996	1	0.5	1	0.5	1	0.5	1.0005	0	0.99992	0.049869	0.99945	0.099787	0.99907	0.14975	0.99876	0.19974	0.99854	0.24977
0.029297	1	-0	0.99577	0.5	0.99997	0.49789	0.99997	0.5	1	0.49999	1	0.5	1	-0	1	0.49475	1	0.49995	1	0.5	1	0.5	1	0.5	1.0004	0	0.9998	0.049856	0.9993	0.099767	0.99888	0.14972	0.99855	0.19972	0.9983	0.24974
0.030273	1	-0	0.99548	0.5	0.99997	0.49775	0.99997	0.5	1	0.49998	1	0.5	1	-0	1	0.49439	1	0.49995	1	0.5	1	0.5	1	0.5	1.0003	0	0.99967	0.049847	0.99914	0.099752	0.99869	0.14971	0.99834	0.1997	0.99808	0.24973
0.03125	1	-0	0.99518	0.5	0.99997	0.4976	0.99997	0.5	1	0.49998	1	0.5	1	-0	1	0.49403	1	0.49994	1	0.5	1	0.5	1	0.5	1.0002	0	0.99954	0.049842	0.99898	0.099745	0.99852	0.1497	0.99815	0.19969	0.99788	0.24972
0.032227	1	-0	0.99488	0.5	0.99996	0.49745	0.99996	0.5	1	0.49998	1	0.5	1	-0	1	0.49366	1	0.49993	1	0.5	1	0.5	1	0.5	1.0001	0	0.9994	0.049841	0.99882	0.099744	0.99835	0.1497	0.99797	0.1997	0.9977	0.24973
0.033203	1	-0	0.99456	0.5	0.99996	0.49729	0.99996	0.5	1	0.49998	1	0.5	1	-0	1	0.49327	1	0.49992	1	0.5	1	0.5	1	0.5	0.99994	0	0.99925	0.049843	0.99867	0.099749	0.99819	0.14971	0.99782	0.19971	0.99756	0.24974
