# Data file generated by gp_save.m
# 
0	-0.6105	0.53114
1	-0.46742	0.53113
2	-0.32715	0.53046
3	-0.18986	0.52917
4	-0.055681	0.52727
5	0.075262	0.52482
6	0.20287	0.52183
7	0.32705	0.51834
8	0.44773	0.51438
9	0.56487	0.50998
10	0.6784	0.50516
11	0.7883	0.49995
12	0.89454	0.49437
13	0.9971	0.48845
14	1.096	0.48221
15	1.1911	0.47567
16	1.2826	0.46885
17	1.3704	0.46178
18	1.4545	0.45447
19	1.535	0.44694
20	1.6117	0.43921
21	1.6849	0.4313
22	1.7545	0.42322
23	1.8205	0.41499
24	1.8829	0.40663
25	1.9418	0.39815
26	1.9972	0.38956
27	2.0492	0.38088
28	2.0978	0.37212
29	2.1429	0.36329
30	2.1847	0.35442
31	2.2232	0.3455
32	2.2584	0.33656
33	2.2904	0.32759
34	2.3192	0.31862
35	2.3449	0.30966
36	2.3674	0.30071
37	2.3869	0.29179
38	2.4033	0.2829
39	2.4167	0.27405
40	2.4273	0.26526
41	2.4349	0.25654
42	2.4397	0.24788
43	2.4416	0.23931
44	2.4409	0.23082
45	2.4374	0.22243
46	2.4312	0.21414
47	2.4225	0.20596
48	2.4111	0.1979
49	2.3973	0.18997
50	2.381	0.18216
51	2.3623	0.17449
52	2.3412	0.16697
53	2.3178	0.15959
54	2.2922	0.15237
55	2.2643	0.14531
56	2.2342	0.1384
57	2.2021	0.13167
58	2.1679	0.12511
59	2.1316	0.11872
60	2.0934	0.11251
61	2.0533	0.10647
62	2.0114	0.10063
63	1.9676	0.094962
64	1.9221	0.089484
65	1.8748	0.084193
66	1.8259	0.07909
67	1.7753	0.074175
68	1.7232	0.069447
69	1.6696	0.064906
70	1.6144	0.060551
71	1.5578	0.05638
72	1.4999	0.05239
73	1.4405	0.048578
74	1.3799	0.044942
75	1.3179	0.041478
76	1.2548	0.03818
77	1.1904	0.035045
78	1.1248	0.032065
79	1.0581	0.029236
80	0.9903	0.02655
81	0.92141	0.024001
82	0.85147	0.021579
83	0.78051	0.019276
84	0.70854	0.017083
85	0.63561	0.01499
86	0.56173	0.012986
87	0.48692	0.011061
88	0.41121	0.0092012
89	0.33463	0.0073954
90	0.25719	0.0056298
91	0.17891	0.0038907
92	0.099829	0.0021634
93	0.019965	0.0004325
94	-0.060655	-0.0013178
95	-0.142	-0.0031042
96	-0.22404	-0.004944
97	-0.30674	-0.006855
98	-0.39006	-0.0088559
99	-0.47395	-0.010966
100	-0.55836	-0.013204
101	-0.64324	-0.015592
102	-0.72851	-0.01815
103	-0.81411	-0.020898
104	-0.89996	-0.02386
105	-0.98595	-0.027056
106	-1.072	-0.030509
107	-1.1579	-0.034241
108	-1.2437	-0.038275
109	-1.3291	-0.042632
110	-1.4139	-0.047334
111	-1.4981	-0.052404
112	-1.5813	-0.05786
113	-1.6634	-0.063723
114	-1.7441	-0.070011
115	-1.8231	-0.076741
116	-1.9003	-0.083928
117	-1.9752	-0.091584
118	-2.0475	-0.099719
119	-2.1169	-0.10834
120	-2.1831	-0.11745
121	-2.2456	-0.12705
122	-2.3041	-0.13714
123	-2.3581	-0.1477
124	-2.4072	-0.15872
125	-2.4511	-0.17019
126	-2.4893	-0.18207
127	-2.5214	-0.19434
128	-2.5471	-0.20696
129	-2.5659	-0.21989
130	-2.5777	-0.23308
131	-2.5819	-0.24649
132	-2.5785	-0.26004
133	-2.5672	-0.27369
134	-2.5479	-0.28736
135	-2.5205	-0.301
136	-2.4849	-0.31453
137	-2.4412	-0.32789
138	-2.3895	-0.341
139	-2.3299	-0.3538
140	-2.2626	-0.36622
141	-2.188	-0.37821
142	-2.1064	-0.38969
143	-2.018	-0.40063
144	-1.9234	-0.41097
145	-1.823	-0.42067
146	-1.7171	-0.42969
147	-1.6064	-0.438
148	-1.4912	-0.44557
149	-1.3722	-0.45238
150	-1.2497	-0.45841
151	-1.1243	-0.46367
152	-0.99654	-0.46813
153	-0.86676	-0.4718
154	-0.73548	-0.47469
155	-0.60312	-0.4768
156	-0.4701	-0.47814
157	-0.33681	-0.47872
158	-0.20362	-0.47856
159	-0.070883	-0.47768
160	0.061083	-0.4761
161	0.19197	-0.47383
162	0.32151	-0.4709
163	0.44944	-0.46734
164	0.57552	-0.46315
165	0.69954	-0.45838
166	0.82129	-0.45305
167	0.9406	-0.44717
168	1.0573	-0.44077
169	1.1712	-0.43389
170	1.2823	-0.42654
171	1.3903	-0.41874
172	1.4953	-0.41052
173	1.597	-0.40191
174	1.6954	-0.39293
175	1.7904	-0.3836
176	1.8821	-0.37394
177	1.9702	-0.36398
178	2.0547	-0.35373
179	2.1357	-0.34322
180	2.2131	-0.33247
181	2.2868	-0.3215
182	2.3568	-0.31033
183	2.4231	-0.29898
184	2.4858	-0.28746
185	2.5447	-0.27581
186	2.5999	-0.26403
187	2.6514	-0.25214
188	2.6992	-0.24016
189	2.7433	-0.22812
190	2.7837	-0.21602
191	2.8205	-0.20388
192	2.8536	-0.19172
193	2.883	-0.17956
194	2.9089	-0.16741
195	2.9311	-0.15528
196	2.9499	-0.1432
197	2.9651	-0.13118
198	2.9768	-0.11924
199	2.9851	-0.10738
200	2.99	-0.095629
201	2.9915	-0.083995
202	2.9898	-0.072494
203	2.9848	-0.061141
204	2.9765	-0.04995
205	2.9652	-0.038933
206	2.9507	-0.028106
207	2.9333	-0.017482
208	2.9128	-0.007073
209	2.8895	0.0031064
210	2.8634	0.013044
211	2.8345	0.022727
212	2.8029	0.032142
213	2.7688	0.041279
214	2.7321	0.050124
215	2.6931	0.058666
216	2.6517	0.066894
217	2.608	0.074797
218	2.5623	0.082364
219	2.5145	0.089585
220	2.4647	0.09645
221	2.4132	0.10295
222	2.3599	0.10907
223	2.305	0.11482
224	2.2486	0.12017
225	2.1909	0.12512
226	2.1319	0.12967
227	2.0718	0.13381
228	2.0107	0.13753
229	1.9487	0.14083
230	1.886	0.14371
231	1.8227	0.14616
232	1.7589	0.14818
233	1.6947	0.14977
234	1.6304	0.15093
235	1.5659	0.15165
236	1.5015	0.15195
237	1.4373	0.15182
238	1.3734	0.15126
239	1.3099	0.15029
240	1.2469	0.1489
241	1.1846	0.14711
242	1.1231	0.14491
243	1.0624	0.14233
244	1.0028	0.13936
245	0.94416	0.13602
246	0.8867	0.13233
247	0.83047	0.12828
248	0.77553	0.1239
249	0.72194	0.1192
250	0.66975	0.1142
251	0.619	0.1089
252	0.56971	0.10333
253	0.52191	0.097495
254	0.47559	0.091421
255	0.43076	0.08512
256	0.3874	0.078611
257	0.34547	0.071909
258	0.30495	0.065034
259	0.26579	0.058
260	0.22792	0.050827
261	0.19128	0.04353
262	0.15579	0.036128
263	0.12137	0.028635
264	0.087913	0.021069
265	0.055324	0.013445
266	0.023493	0.0057793
267	-0.0076976	-0.0019133
268	-0.038369	-0.0096181
269	-0.068648	-0.017321
270	-0.098666	-0.025007
271	-0.12856	-0.032664
272	-0.15846	-0.040278
273	-0.18852	-0.047836
274	-0.21887	-0.055326
275	-0.24966	-0.062736
276	-0.28103	-0.070053
277	-0.31312	-0.077266
278	-0.34608	-0.084363
279	-0.38005	-0.091333
280	-0.41516	-0.098163
281	-0.45156	-0.10484
282	-0.48938	-0.11136
283	-0.52876	-0.1177
284	-0.56981	-0.12386
285	-0.61266	-0.12982
286	-0.65743	-0.13557
287	-0.70425	-0.14109
288	-0.7532	-0.14637
289	-0.8044	-0.1514
290	-0.85795	-0.15617
291	-0.91393	-0.16065
292	-0.97242	-0.16483
293	-1.0335	-0.16869
294	-1.0972	-0.17221
295	-1.1637	-0.17538
296	-1.2328	-0.17818
297	-1.3048	-0.18058
298	-1.3795	-0.18256
299	-1.4571	-0.1841
300	-1.5374	-0.18517
301	-1.6205	-0.18575
302	-1.7064	-0.1858
303	-1.7948	-0.18531
304	-1.8858	-0.18424
305	-1.9793	-0.18256
306	-2.075	-0.18024
307	-2.1729	-0.17725
308	-2.2727	-0.17355
309	-2.3743	-0.16911
310	-2.4772	-0.1639
311	-2.5812	-0.15789
312	-2.686	-0.15104
313	-2.7911	-0.14332
314	-2.8961	-0.13471
315	-3.0005	-0.12517
316	-3.1038	-0.11469
317	-3.2054	-0.10323
318	-3.3045	-0.090801
319	-3.4006	-0.077382
320	-3.493	-0.062974
321	-3.5807	-0.047586
322	-3.6631	-0.031236
323	-3.7393	-0.01395
324	-3.8085	0.0042319
325	-3.8698	0.023259
326	-3.9226	0.043069
327	-3.9661	0.063586
328	-3.9995	0.084723
329	-4.0222	0.10638
330	-4.0338	0.12845
331	-4.0338	0.15082
332	-4.0219	0.17337
333	-3.998	0.19596
334	-3.962	0.21847
335	-3.9141	0.24076
336	-3.8545	0.26273
337	-3.7836	0.28424
338	-3.7018	0.30519
339	-3.6098	0.32547
340	-3.5082	0.34499
341	-3.3978	0.36368
342	-3.2793	0.38146
343	-3.1536	0.39829
344	-3.0215	0.41413
345	-2.8837	0.42893
346	-2.7412	0.44268
347	-2.5947	0.45538
348	-2.4449	0.46701
349	-2.2926	0.47759
350	-2.1385	0.48713
351	-1.9832	0.49565
352	-1.8272	0.50317
353	-1.6711	0.50972
354	-1.5153	0.51533
355	-1.3604	0.52003
356	-1.2067	0.52386
357	-1.0546	0.52685
358	-0.9043	0.52904
359	-0.7562	0.53046
