# subject, condition, condition-id, source marked, offset, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
12,0,81,1,-25,-0.01141912341117859,0.05233519077301026,-0.01783161163330078,0.03877518387828867,-0.036005162178663355,-0.07012741168386932,0.00011327461981013308,0.00026636017166796206,2.6205306632846654e-05,0.0004093812177533129,0.0002233959420001127,0.00023123103311268177
12,1,20,1,5,0.0020937085151672362,0.06267726421356201,-0.019523924589157103,-0.32788912203299503,-0.014226398383402793,-0.07597896095599913,9.621359235250127e-05,1.702256896463627e-05,5.54646441338666e-06,0.0004971334503277386,0.00012663886508307876,0.0001897250258128554
12,2,45,1,-20,-0.0010958254337310792,0.06299855709075927,-0.018454182147979736,0.04273226104547445,-0.026288341496465688,-0.0863456275932476,5.3542188870462066e-05,0.0003261769970513036,5.145237689566724e-05,0.0002731792332537704,0.0001480600863394686,0.0007628004670184458
12,3,24,1,5,-0.023709410429000856,0.03634934425354004,-0.015791869163513182,-0.6803276069344236,-0.00859980096173299,-0.05849496841420031,8.800371554235553e-05,0.00018073426655452595,8.874191333004992e-05,0.00018066476280195997,0.0004322258018400998,0.0009228322605545616
12,4,55,1,-15,0.0066267669200897215,0.03835105895996094,-0.014509433507919311,0.2605128458967919,-0.034304922935960325,-0.07371850766871406,0.00016297650194148488,0.00017438466044694909,3.249470579854827e-05,0.00030960230209592696,0.00018956958431879582,0.000408931606891971
12,5,61,1,30,-0.053016912937164304,0.07259284257888794,-0.014797592163085937,-1.0115539675306804,-0.02464485241297417,-0.06577060326230184,0.00011144024551869594,9.49621896422675e-05,1.3180397080617159e-05,0.0004816332612401684,0.00010209936474291767,0.000420060428844459
12,6,70,1,0,-0.015342843532562257,0.053888916969299316,-0.013842827081680298,-0.26390972106357796,-0.017259738942678925,-0.08814327814021099,0.00013582968167376094,7.897001368563777e-05,6.304676307059997e-05,0.00023397715548045467,0.00043923563940360326,0.0005496153144917351
12,7,1,1,-5,-0.02019498348236084,0.03589266538619995,-0.013428694009780884,-0.08478443153518354,-0.036035850921091066,-0.06177707859977567,0.0003625919280734165,0.0003141247580394244,3.318059949357741e-05,0.00044110641466355764,0.0006338847380150397,0.00035736430135200947
12,8,34,1,-30,-0.004090249538421631,0.05297455787658691,-0.017524850368499757,-0.08402050608547408,-0.023211398095482106,-0.08229560247927377,3.251996863459516e-05,5.8595065672391025e-05,8.12300785100551e-05,0.00044123464597854045,0.00044593975219379945,0.0006184370138048827
12,9,36,1,0,-0.0010097205638885498,0.05993942022323608,-0.018951690196990965,-0.2349553038278141,-0.012524648504316227,-0.09062423957282965,2.101431976675199e-05,0.0002502335372360557,1.7044723308101027e-05,0.0004731229908626893,0.000194442580909446,0.00023802730195915747
