# subject, condition, condition-id, source marked, offset, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
11,0,84,1,-10,0.022473865747451784,-0.029043960571289062,-0.0062208473682403564,-0.8856494681577732,0.021086168238007928,0.0683759570315707,0.0002922553423144722,0.0003082664004270855,0.00018952832648661282,0.0012220942870534446,0.0005368271892877499,0.001261550216350232
11,1,31,1,-25,0.016671246290206908,-0.017760491371154784,0.00012726783752441405,0.10503129574033325,0.0090973235554004,0.025725363452470607,0.00023383777047107946,0.00017917645422982183,5.111866697209563e-05,0.0011020959768122307,0.0005456799362953712,0.0007881270615460027
11,2,72,1,25,0.027758288383483886,-0.019560635089874268,-0.002567273378372192,-0.5758915843221722,0.018097078478455632,0.05131650566836919,5.83940702998191e-05,4.860343431505956e-05,0.00011754207946537405,0.0003267747593502998,0.00022982695494715708,0.0012707715044592562
11,3,36,1,15,0.01917126774787903,-0.015609490871429443,-0.001522606611251831,-0.3950003267536992,0.006439733754532807,0.037043903732651304,6.490921870144547e-05,0.00011754100571603694,2.2450094795568232e-05,8.020181688257332e-05,0.00021455835952719055,0.00028267534964373706
11,4,14,1,20,0.045988017320632936,-0.024300765991210938,-0.011294442415237426,-1.0363692891505556,0.048061293057183846,0.06404878032440985,0.0002962096038913383,0.00012273134728786608,0.0002922388903830036,0.0007378657555816882,0.0013576457977239147,0.0028171107313423194
11,5,82,1,15,0.012651145458221436,-0.003549325466156006,-0.0035643458366394045,-0.315813198786717,0.0098668727898938,0.037091080557429094,0.0003146341943886703,0.000280289501724912,3.378078505778802e-05,0.0001802297260356895,0.0002637890753680424,0.0006720220632469073
11,6,76,1,-30,-0.004249894618988037,-0.016011321544647218,0.0004342973232269287,0.32945683144708793,0.009680651431572606,0.06037207602234964,0.00011608539836451783,0.0005574206393447124,0.0001275189243868274,0.0010837285838981195,0.000504963614124698,0.0015534965606921404
11,7,77,1,-20,0.020620018243789673,-0.020336318016052245,-0.0014991819858551025,-0.20210165302887698,0.04252685656412839,0.050818844228085844,0.00022025349491971318,0.00025154799141295246,8.476717447952531e-05,0.00022423833610373805,0.0005373710252743113,0.0008605552104091083
11,8,43,1,30,0.030664145946502686,-0.03185857534408569,-0.005232012271881104,-0.7821633436118454,0.03905213296249332,0.07839119428117478,5.340238224133954e-05,5.8532694684837244e-05,3.647406095079456e-05,0.00020895847320241218,0.0003211731236818155,0.0006450893258513095
11,9,12,1,30,0.013874304294586182,-0.016783130168914796,-0.0018600642681121827,-0.4550352587541605,0.004391544831185417,0.044968449847507294,2.108587581352129e-05,0.0003447659051673375,1.6389067457527203e-05,0.00019668560081676317,0.0002926596996446157,0.0009610255879351653
11,10,88,1,-15,0.00014434456825256347,-0.009264135360717773,-0.0003501296043395996,-0.11617024177741768,-0.0009841101748152288,0.02511622805440471,0.0001578694388213712,5.212284379832827e-05,7.635119923673788e-05,0.00019441663954987605,0.000934679809699912,0.0006836242980236342
11,11,6,1,30,0.010092473030090332,-0.019885492324829102,-0.00277332067489624,-0.757436995108033,-0.009019358265890495,0.05730483859424591,0.0004858543389904864,0.00021824083357958478,6.08021088639757e-05,0.00011647467562075456,0.00042191997014391847,0.0008028609529000696
11,12,53,1,-20,-0.009600597620010375,-0.0037554144859313966,0.000954127311706543,0.11538271780254047,-0.0020955767031894876,0.024890004344782092,4.563365275521354e-05,0.00029571135298884946,3.661059934531653e-05,0.0005954630977224114,0.0002334427514991397,0.0004870314820895334
11,13,46,1,30,0.010993677377700805,-0.003066909313201904,-0.005228102207183838,-0.6895379720160891,-0.013378664714266079,0.055317274703134967,0.00014338257773583227,0.00038024889323917975,4.078583435034541e-05,0.0005047896016518894,0.0003150212088957575,0.0011036343534917216
11,14,57,1,30,0.029010188579559327,-0.0025014400482177733,-0.007184863090515137,-0.8769229311291709,-0.002824223811879663,0.04526360239701491,5.742670306951827e-05,0.0001348658184989655,2.930426459774837e-05,0.00022915349881693197,0.00018763966202027047,0.0003218217883725236
