# subject, condition, condition-id, source marked, offset, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
16,0,52,1,-5,-0.03658549785614014,-0.03460390567779541,0.0008502423763275147,0.13419296163301728,-0.03290742731694841,0.0023364683155837986,0.00012232768516556262,8.366000926805564e-05,1.7816925062929768e-05,0.00018515935818194266,0.00011885711674267193,0.00014361308929645953
16,1,56,1,5,-0.010467624664306641,-0.01868295669555664,-0.000620502233505249,-0.24207404157422366,-0.019433727971995975,-0.008450510008603706,9.644754342032891e-05,0.00026788220743984297,4.847395549931787e-05,0.0007691856769984552,0.0005608295595470161,0.000807180406398313
16,2,87,1,-30,-0.06895024180412293,-0.03567967414855957,-1.4644861221313476e-05,0.16571337368489528,-0.05587881046392466,-0.011930096101224245,6.341521579765622e-05,0.00015873484650242933,9.228904589989738e-05,0.00024972557153101106,2.3001184228298827e-05,0.0011022374123762595
16,3,75,1,-5,-0.06207271218299866,-0.032524144649505614,-0.00044019222259521483,0.13856920791342814,-0.04573842032006811,0.0012559783847982428,8.988440135389465e-05,9.176625573638388e-05,5.4762467960495564e-05,0.0003299848421366865,0.000312089042681211,0.0007422995451749168
16,4,12,1,20,-0.010908150672912597,-0.011091232299804688,-0.0036928772926330565,-0.3250652245462205,-0.02290394946882463,-0.017051858604530026,0.0002956591301770146,0.00015349562361926077,1.0673985407761873e-05,0.00012405249946736608,0.0002212975205620017,0.00031440691773056134
16,5,7,1,20,0.05300559401512146,-0.002845466136932373,-0.004962003231048584,-0.7827749495106809,-0.009069887497931242,-0.024091957697149426,0.0001043282082508068,5.7377060784425294e-05,1.027177411571634e-05,5.5222862461561615e-05,0.0002075616686906257,9.226063121269278e-05
16,6,33,1,0,-0.013232189416885375,-0.020966041088104247,-0.0015097439289093017,-0.20403855833294365,-0.020122506856990928,-0.00428100107300226,0.00012627361825776322,0.00026714562118600784,4.673335651455745e-05,0.00019521296648328612,0.0004154534360744853,0.0009209268933296567
16,7,65,1,5,-0.032380986213684085,-0.03010305166244507,-0.0003732919692993164,-0.0604842042035981,-0.030079208496083344,0.006396721058607553,0.00012912057717765,3.0158727511773323e-05,9.806324551354042e-06,0.00015022794856875434,0.00015459575985712762,0.0002569958662074686
16,8,6,1,-30,-0.07736698389053345,-0.04065927267074585,-0.000723499059677124,0.34360920819698676,-0.03674336391482562,-0.00861313803461437,0.00025119965268799205,0.00023195225161841895,0.00014935275616783207,0.0007802203297771714,0.00027075399526027983,0.0016297297220440893
16,9,89,1,-15,-0.08856312036514283,-0.04158796072006225,-0.0025962889194488525,0.35739079773204285,-0.042163059941717526,-0.014873921446161505,5.461894772089183e-05,0.00025025875316065163,0.0002183143828665436,7.578637973410094e-05,0.0007818667540818075,0.002200928682921202
16,10,61,1,0,-0.0070578932762146,-0.012534725666046142,-0.005232703685760498,-0.2617596278277346,-0.013033759221917365,0.0038199738154551938,0.00013870107855668793,0.00020849213620274657,0.00014039558159815104,0.000250838036667425,0.0007082828048245259,0.0018860247737035522
16,11,59,1,-20,-0.08396787643432617,-0.04127721786499024,-0.003497129678726196,0.3223418772394229,-0.039042625996540896,-0.013996970758881552,0.00011485370494749723,0.00021433353020952904,4.195846477982443e-05,0.0004717686425373623,0.00016095709337523242,0.0003912097906135286
16,12,82,1,20,-0.015466910600662232,-0.018420481681823732,-0.006846380233764648,-0.3004689427415092,-0.007057100449578399,-0.013796417242732608,0.00014519849788201153,7.771254957298162e-05,6.339193590896386e-05,0.0005176952296250958,0.0009369470944614563,0.001759812783400629
16,13,81,1,-25,-0.05397234559059143,-0.029894304275512696,-0.006477034091949463,0.12441216305351355,-0.01818808059941343,-0.012156766196072581,4.6719746784627576e-05,5.662426697561729e-05,2.8482442326693085e-05,5.712993113499606e-05,0.00011907140129866852,0.00025310071883251676
16,14,8,1,-10,-0.009063339233398438,-0.009271538257598877,-0.008447760343551635,-0.31693405708606737,-0.017563576947442743,-0.009966357051535674,0.00026661402821452553,2.5053643814147884e-05,6.907324294857561e-05,0.0010615906822002098,0.0004179329851383241,0.0010251239214737516
16,15,26,1,15,-0.003485804796218872,-0.012852251529693604,-0.008658683300018311,-0.40254422692937036,-0.026280779426636765,-0.0019374523592375135,0.00011300994892696709,7.427288363433876e-05,3.601928163977932e-05,5.959587890358149e-05,0.0003113188780378931,0.00028081465897853656
16,16,74,1,25,0.05527395009994507,-0.027021408081054688,-0.010400241613388062,-0.9853319131839371,-0.018912689998268513,-0.0065673988917714695,5.529299654982054e-05,3.200550755609223e-05,2.5210967377475794e-05,0.00017170388577216226,0.00016840475138837717,0.0003372826351678716
16,17,19,1,20,0.0028977751731872558,-0.027554118633270265,-0.009998399019241332,-0.24086574830323343,-0.0006474458038071892,0.015681335395825224,6.784083364206872e-05,0.00018418822100042055,0.00012288762640885254,0.00042892048663165566,0.0014273101052875426,0.0021678698644047893
16,18,9,1,-15,-0.05471484065055847,-0.03586193323135376,-0.006855380535125732,0.3160480274630541,-0.023311661503625812,-0.014108255673314299,8.985380746810884e-05,0.0002579723182639832,6.795254080532597e-05,0.00036829067570920513,0.0004590828897685757,0.000574025875362141
16,19,32,1,30,0.023890978097915648,-0.032626426219940184,-0.006339067220687866,-0.5283009001852899,0.0023882923164211534,0.0037825903384194606,7.823052042794603e-05,0.00012916960016372972,0.00010933163660253366,0.0005143127605800889,0.0005023482829613793,0.0012628148960563453
16,20,50,1,-25,-0.05588611364364624,-0.045726335048675536,-0.007086712121963501,0.2935366769103349,-0.026851698905855953,-0.008660414410347175,0.0001045727173717312,3.383411026137403e-05,8.34740442142136e-05,0.00030301165096422166,0.00031109492801388605,0.0009542433073003322
16,21,64,1,-15,-0.0062258243560791016,-0.030086314678192137,-0.008335691690444947,-0.2217760710176937,-0.00707826202319242,-0.012379394112631881,3.466244558028449e-05,4.3058687467313145e-05,2.617314609539162e-05,0.00045637360045987685,0.00020593543051900163,0.00019992315895360168
16,22,17,1,5,0.02541831135749817,-0.03460038900375366,-0.00975450873374939,-0.45428380068290475,0.007381496173468392,0.011372567686600065,0.00015070186718066904,0.00016496136907251805,9.239186863482684e-05,0.0007676109312651322,0.0005283293551941537,0.0006195956519827764
16,23,1,1,-30,-0.0658757209777832,-0.060839152336120604,-0.0056321024894714355,0.46707435250776913,-0.010435447920744575,-0.00020631801360629565,0.0002000095769237659,0.0001938109219560081,4.758374343830246e-05,0.00028638399609242553,0.00024987496795251943,0.000526307988969254
16,24,85,1,5,-0.023338937759399415,-0.05374264717102051,-0.006414926052093506,-0.06392151659650526,-0.01823389368312979,0.02341978258716651,0.00018669505562122858,0.00016424666123837628,4.5917278274092375e-05,0.0004817090459209354,0.0008736184782945248,0.00041318190866644004
16,25,43,1,30,0.03150267004966736,-0.043880367279052736,-0.01280745267868042,-0.7508974817363392,-0.03771511705011515,-0.002879651528056216,0.00010341131185379508,0.00013096316273510921,9.413826037484336e-05,0.00037598992898587214,0.0007513570727093362,0.0010707236142121121
