# subject, condition, condition-id, source marked, offset, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
4,0,1,1,-5,0.029053276777267455,0.03076514005661011,-0.008524447679519653,0.13721818134988162,-0.01637253555797504,-0.04393770615008254,2.127861525693436e-05,0.0002170007601621065,3.0207625739481105e-05,0.00010980056299129399,0.00020436785576155881,0.00016289099252235614
4,1,22,1,20,-0.02375485897064209,0.03582741022109985,-0.00984882116317749,-0.3256359086345818,-0.014726647542082152,-0.08388162921186737,2.969599113162355e-05,0.00023422510746880945,2.6663567402995738e-05,0.00039186502963051026,0.0004984248956927493,0.0004424325464350052
4,2,19,1,-20,0.05196824669837952,0.060336744785308837,-0.011519801616668702,0.3863865871649817,0.020577633651797923,-0.07748231701637923,0.00018312227107559746,0.00020663334039671926,4.008702662921157e-05,0.0005203994818196742,0.0002488864407894777,0.0003137136036418656
4,3,1,1,5,0.0154252290725708,0.0445022463798523,-0.011353385448455811,-0.0419282927080248,0.013824703886737271,-0.08071953027574083,3.7687081285845405e-05,0.0001829884840398255,1.5069966236407563e-05,0.0001489291596177742,0.0002952314162833829,0.0005611625558760588
4,4,38,1,25,-0.07987266778945923,0.03919484615325928,-0.01120675504207611,-0.8032210773036198,-0.04758615824811359,-0.06543042833931542,0.0001497843139195401,0.0002778687316365337,0.00028577214803908045,0.0003632472425508526,0.0014589966161084092,0.0030352121835897717
4,5,42,1,15,-0.008385390043258667,0.028455746173858643,-0.01050221621990204,-0.20374567434799012,-0.017503804646303408,-0.0610962297148965,3.3424053261347946e-05,0.00019514017040728605,9.13980851694632e-05,0.00011445119800689717,0.00018031239062799175,0.0005784171771646343
4,6,87,1,-25,0.01797618865966797,0.052548658847808835,-0.012788087129592896,0.2069992068849679,0.004264621415856732,-0.09819605901475395,0.00025528286259244036,6.234735762675265e-05,4.312114493834728e-05,0.00046464405457643235,0.00023916118633209556,0.0005235335130062042
4,7,86,1,-10,-0.009472709894180299,0.04966448545455933,-0.01280016303062439,-0.02932877866956804,0.05130840138079479,-0.09751591414779322,0.00010090365039752408,0.0001473265400048936,4.13839984937433e-05,0.0005125721644559417,0.0005473355667102875,0.0007586916907099457
4,8,67,1,5,-0.03958199024200439,0.03373816013336182,-0.011887678503990173,-0.6174435536881228,-0.0007827409739747977,-0.08928982294310224,0.00022386413893979575,0.00015251025258753418,1.3802999906552565e-05,0.00012699817660361416,0.0002122948319649192,0.0005037629170729512
4,9,18,1,-5,-0.05029450654983521,0.040123581886291504,-0.013708201050758363,-0.45761322004151,-0.004814368828614775,-0.05631609535791872,0.0002042913489617422,6.842139689578752e-05,2.9908775256011553e-05,0.00014528660587117192,0.00023951900095208796,0.00017098641708558694
4,10,88,1,0,-0.04254103302955627,0.04466061592102051,-0.015114343166351319,-0.420695927430887,-0.026079060497693568,-0.09298668879594181,9.025291716391353e-05,2.6327241376270212e-05,4.694860027612887e-06,5.841955423655956e-05,2.194247856888068e-05,7.603139058008176e-05
4,11,41,1,10,-0.03626787066459656,0.03927310705184937,-0.014591696858406066,-0.5319365582741493,0.0017452402800003108,-0.10667999968429487,0.0001587150673554013,0.00017482069788045328,1.7987114831822544e-05,0.0002231711683578078,0.0002144748188886907,0.00065846909555252
4,12,1,1,10,0.003018498420715332,0.04312024116516113,-0.015177705883979797,-0.14862166596518556,0.005863096219019337,-0.08993214224356487,0.00018017461165963962,6.594525585515989e-05,1.9393963134346554e-05,0.00047461541998421235,0.00016703434373639768,0.00019615819952549545
4,13,23,1,-5,-0.004159849882125854,-0.00021555423736572266,-0.01732570230960846,-0.2291037390419724,0.03893274557244506,-0.10685775842409533,5.91252181833028e-05,9.218089542177437e-05,2.856383824872107e-05,0.00025976566542771533,0.0003474440896511203,0.0005724748048384928
4,14,75,1,-25,0.03785412907600403,0.043953883647918704,-0.02188618779182434,0.4407945299364714,0.05027626418543714,-0.13426410948565243,7.99188690384498e-05,0.00010927217226507262,2.5865624976022534e-05,0.00010572697207009348,7.10584861814709e-05,0.00010145260615134535
4,15,1,1,30,-0.07225933074951171,0.015146636962890625,-0.018729907274246217,-0.5010189808860079,0.017960055926050204,-0.10881604511296132,0.00013066268390930777,0.00018011089137811206,2.257241433382309e-05,0.0001820161819321493,0.00024315980706799016,0.00019645029860271298
