# subject, condition, condition-id, source marked, offset, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
5,0,14,1,20,0.006337326765060425,0.21629369258880615,-0.004100295901298523,-0.9689151015446228,-0.022418392372907343,0.013323088717700493,3.84434438177761e-05,0.00015992364946716938,2.3814149677654412e-05,0.00038761554028623124,6.171857067937509e-05,0.0003986853607827746
5,1,42,1,-30,-0.028798192739486694,0.2096899628639221,-0.0024450182914733886,0.547309478231571,0.021430130582015858,-0.009582770923530248,2.1287826209696285e-05,0.00010696059666358404,1.3957339814878858e-05,0.0003964247298005863,0.00019320544259002537,0.0002995526162786566
5,2,91,1,25,0.006619858741760254,0.21307579278945923,-0.005845093727111816,-0.7047219886394916,-0.010866053746364245,0.028568578450907673,3.6144168128330605e-05,0.00015782810267018707,8.762144308663586e-06,0.00013000153613606876,0.00019355051363450373,0.00017224436470905533
5,3,51,1,25,0.015634238719940186,0.20974701642990112,-0.0076273947954177855,-0.8050184739797194,-0.012902273899752717,0.026949523339516397,1.1680624770755327e-05,5.5946413175071206e-05,7.070960709261568e-06,0.0002321302993369706,4.3483380142233965e-05,0.0001577817632610542
5,4,87,1,-10,-0.011938333511352539,0.2083188772201538,-0.0057471305131912235,-0.16404293622665628,-0.009678047178996806,0.037714030325008585,2.0090744433774477e-05,2.5368240986023063e-05,3.9162447152398376e-05,0.00012822597428591907,0.0001372877214594378,0.0004703861476269339
5,5,85,1,-5,-0.03938546180725098,0.22911424636840821,-0.011319559812545777,0.214713958538464,0.010428077158696739,0.006065928423180088,6.67259300588857e-05,6.663814640198081e-05,2.953732272806991e-05,0.00023574442552513626,0.0002542850364505657,0.0001184502480703883
5,6,81,1,-25,-0.033520281314849854,0.23803024291992186,-0.013278710842132568,0.034067369825340074,0.0004897837513534355,-0.0046360833071850596,2.701984461192304e-05,0.00033651350124659407,8.170341137542584e-05,0.0003927196061479693,0.00028127672819690464,0.0005894260682913836
5,7,17,1,30,0.03900288939476013,0.25397396087646484,-0.021931284666061403,-0.8656883704559316,-0.013650245503745995,0.0025393504543114193,2.2477597517250076e-05,0.00013302748310332866,2.8644239184098592e-05,0.0002723230215006195,0.00022169518887560686,0.0003997795927964227
5,8,2,1,5,-0.02995830774307251,0.25899310111999513,-0.019543978571891784,-0.048751007176072426,0.0003463450389074098,-0.00940202663484033,0.00011377445072623333,0.0001823569653943512,4.0685821082188576e-05,0.00011561797232121839,0.00031709425563888774,0.00028530936121391135
5,9,3,1,-30,-0.055086147785186765,0.25590397119522096,-0.01951054036617279,0.24251775414829774,0.00848435001536459,-0.01466519769415078,0.00025152562036003233,0.00023672042986423267,6.519201918769299e-05,0.00026909250061985304,0.000285254336411783,0.00037007945045385243
5,10,34,1,15,0.015997588634490967,0.26477440595626833,-0.023297321796417237,-0.660959624259043,-0.015546899069169774,0.005776167771653998,0.00014191108638949478,5.6121628074807834e-05,4.0844776401838115e-05,6.649161984643115e-05,0.0003276624215404195,0.00043654096923311436
5,11,18,1,-25,-0.07194096446037293,0.2568397164344788,-0.019633066654205323,0.19689093057709445,-0.00588727606016514,-0.01786682546132207,7.112171702994097e-05,0.00012444294278898504,1.1085568220092176e-05,0.00021510145457333263,0.00023673376122562096,0.00014969377861396587
5,12,64,1,-20,-0.028290897607803345,0.26924982070922854,-0.02580047845840454,-0.0308258349305152,0.008172980464909947,-0.02216128851963639,1.5905647715380955e-05,1.5745448890275644e-05,4.0917666123389825e-06,0.00012640665987625102,5.424355489076148e-05,7.61711893369355e-05
5,13,1,1,25,-0.010709172487258911,0.27330864667892457,-0.02715253531932831,-0.43931540804904223,-0.014326586646842466,-0.009280361064772619,0.0001768487839442964,9.373544690791796e-05,9.407523504369876e-05,0.00042222322568169187,0.0011888489854041072,0.00152109329023643
5,14,1,1,20,-0.012807625532150268,0.2674431920051575,-0.02792353630065918,-0.3394706544761373,-0.0069550977171347825,-0.011275259155195755,5.888041779537657e-05,4.37084546295368e-05,4.9875758881853116e-05,0.00020576096031988102,0.0005533838703365448,0.0011036909346349411
5,15,7,1,-25,-0.05155904889106751,0.25900089740753174,-0.027928245067596436,0.06502574043978582,-0.002603287961966367,-0.016125022916083274,0.00013757716824058376,7.490681496883991e-05,6.0382944535830814e-05,0.0002762811085072207,0.000236842631398774,0.00029754055190908376
5,16,31,1,0,-0.013004958629608154,0.2729265093803406,-0.0294607937335968,-0.3572785661215647,-0.006608419061867053,-0.018446813009105976,5.506443417380876e-05,0.00011330006406504773,9.169462860233558e-05,0.00017548339972940443,0.00035650861444311136,0.0010602205920434307
5,17,29,1,-5,-0.06507633328437805,0.26288280487060545,-0.03102169930934906,0.14947397859073103,-0.0008067027329409726,-0.03241510737553545,7.539127158464812e-05,7.397158405775304e-05,1.531191149025393e-05,0.00027864533006262626,7.209091850026556e-05,0.0001494313504075164
5,18,75,1,-30,-0.09761216640472412,0.22826249599456788,-0.028990930318832396,0.5513746866963947,0.0027570154870155375,-0.02111358686823312,5.412690670471665e-05,4.520340810218529e-05,9.74864714690609e-06,5.316318363509129e-05,7.433816002131578e-05,4.558253215719125e-05
5,19,56,1,0,-0.04147571325302124,0.27130999565124514,-0.03038383424282074,-0.09355387223177296,-0.0026103312242883123,-0.021496921143335176,0.00010292972149167786,8.775128194621023e-05,2.0326005600583848e-05,9.127330778910782e-05,0.00030227405704820253,0.0001889902725448662
5,20,84,1,-25,0.033567434549331664,0.2610979676246643,-0.03547959923744202,-0.7848282705126456,0.00035283213993486917,-0.003912769226867055,0.00011892596625410339,9.300945673660797e-05,2.88473112460611e-05,0.0004870752774023333,0.00017910312102875425,0.00030643700035646335
5,21,36,1,-30,-0.06078962683677673,0.2649268388748169,-0.03208519816398621,0.4147962206092151,0.04215670037617395,-0.021328696287858353,0.00028868965860215964,6.353797429236072e-05,4.192592408258802e-05,0.00014834055864581893,0.00026493761381387514,0.0005810154793322204
5,22,88,1,25,0.04210562705993652,0.24879399538040162,-0.03506218791007996,-0.7792421824084834,-0.002418326611047382,0.00503103248686562,0.00016403150333151604,8.726769840687457e-05,2.0219288050686498e-05,0.00013885410938305637,8.56293607866679e-05,0.00041705473036045417
