# subject, condition, condition-id, source marked, offset, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
7,0,14,1,5,-0.025155627727508546,-0.00964057445526123,-0.012569987773895263,-0.5386789583385263,0.011088134430104873,0.03260750037741049,0.00014457083478247406,0.00012482985258605085,0.0001304906730156841,0.0006280272803787712,0.0009695078937806121,0.001485651416047559
7,1,21,1,25,-0.0565535306930542,-0.02635238170623779,-0.01380367875099182,-0.7057746200151412,0.000914726349726197,0.04276398538949051,1.899078814270769e-05,3.3025827292062034e-05,2.0612938238589484e-05,0.00027896358466933694,7.243612199072332e-05,9.74539920275966e-05
7,2,84,1,-5,-0.06872864961624145,-0.035226178169250486,-0.01723152995109558,-0.8082562580055088,0.031323271527671184,0.057650386849451264,2.1755682278981922e-05,1.6010495488491366e-05,1.0184110724797018e-05,0.0003193847799523135,5.965710434445077e-05,9.770443220784479e-05
7,3,56,1,-30,0.0393063485622406,0.07355825901031494,-0.017234033346176146,0.41312289204986996,0.005206353399123461,0.01787685248882999,0.0003070135266882489,0.00021901626402736377,2.2924111431884512e-05,0.00022932307885506077,0.0003648357961492476,0.00028183076190362234
7,4,76,1,-15,0.0002233564853668213,0.05499048233032226,-0.018911051750183105,0.04392568391279391,0.00605617952286531,-0.012402334145725261,0.00017347681973159433,4.739936445444565e-05,3.0777195252605696e-05,0.0003413831901328702,0.00045779596204523557,0.0002535818509643114
7,5,91,1,-30,0.028754621744155884,0.05126951932907105,-0.016054260730743408,0.1681847641178777,0.0007267372656610367,0.01785419161464936,0.0002555766214599477,8.990164362829222e-05,0.00014017988541816613,0.00016816064553570282,0.00044515867617679286,0.0008700272992291835
7,6,90,1,30,-0.04712672233581543,-0.012619423866271972,-0.01770869493484497,-0.6946619654709971,0.017893793597372643,0.04530251871911702,4.7386620770366965e-05,0.00036002586271950145,4.404046961115431e-05,0.00028134905234671027,0.0003319048221793762,0.0009838719930483247
7,7,30,1,25,-0.01499541401863098,-0.010183489322662354,-0.01842631697654724,-0.5931393250115009,0.02440663706094744,0.028391762920065726,2.3309593393395655e-05,0.0001366092380900026,6.983876508118762e-06,0.0002059152039344661,6.272778824803046e-05,0.00030985832843946046
7,8,69,1,5,0.01411736011505127,0.009973859786987305,-0.01968650221824646,-0.09344867056209483,0.002859347928502224,0.04135693047466183,0.00019342216204337091,4.5879838152368886e-05,4.9911130472877874e-05,8.107697218246109e-05,0.0003037478053059111,0.0007757668734487351
7,9,66,1,15,-0.02421972155570984,-0.024984562397003175,-0.020541775226593017,-0.42956315672302214,0.02007891564185866,0.07073783887923361,0.00021036994622675693,9.6879271491971e-05,8.546474714297097e-06,0.00019457399205156773,0.00032367383121874587,0.0002175756459112029
7,10,58,1,0,-0.013252329826354981,-0.0021521687507629395,-0.021575194597244263,-0.38868481479342826,-0.0016765075213654632,0.021375574971207796,9.133361134457806e-06,0.00023860631376214844,4.856140827491551e-05,0.0002954008664919291,0.0008795730717172198,0.0015569366250788527
7,11,29,1,5,-0.0028649091720581053,0.0022603154182434084,-0.02105904221534729,-0.08769592112186338,0.004864205488754019,0.020183241753337754,1.6226893552577925e-05,0.00018063457160430612,2.2211020477225555e-05,0.00028513115801779383,0.00023667686341163278,0.0002904851275516973
7,12,49,1,-15,0.03836116790771484,0.03922746181488037,-0.017300182580947877,0.3676420955878371,-0.013247483342438781,0.023118554203317793,4.679698188035346e-05,6.127660832892807e-05,1.365410760105447e-05,0.00026696929927336394,0.0001693043334139221,0.0002081307930718643
7,13,3,1,-10,0.0023385345935821532,0.020531654357910156,-0.021025609970092774,-0.04357380133381322,0.01703583787182359,0.016335111018043365,6.816809154538515e-05,0.00010891548112086018,8.615822022565102e-06,8.62423167563408e-05,0.00011649185980653926,0.00016154033970475887
7,14,25,1,-25,0.006908643245697022,0.09105584621429444,-0.017446374893188475,0.5714528516647057,-0.01875357791175291,-0.03421375375154617,0.00015840359941813668,6.932640396443718e-05,5.425935057030872e-05,0.0005541489237940821,0.0007836289369132624,0.0004739913090871549
7,15,1,1,15,-0.0012995541095733643,0.026425373554229737,-0.018472111225128172,-0.21096597349990337,-0.008573763736052559,0.0016078208532240047,2.8948184213764337e-05,0.0002444280682794718,4.0861348547013877e-05,0.0003709911944415821,0.0006508099900573133,0.0014124718344564937
7,16,18,1,5,-0.029280757904052733,-0.015937948226928712,-0.018628352880477907,-0.4403674194464581,0.01737356210730567,0.045078860042056954,0.00032620835682489323,5.8146640268823415e-05,0.00012391039982127962,0.0004126165208571223,0.0006741412307910854,0.0016526884494999475
7,17,72,1,20,-0.009679198265075684,-0.006746149063110352,-0.019667881727218627,-0.42418523212823994,0.01059180235562026,0.02991966666393562,5.270091553820235e-05,2.2563002700952903e-05,9.650396953518408e-06,0.0003003795026090999,9.065064874919206e-05,0.00019363633676199997
7,18,50,1,-25,0.02413933277130127,0.04127805233001709,-0.021132272481918336,0.2724011942353225,-0.00984692145005692,0.016772385257822334,4.620220350310491e-05,0.0001990749035946818,1.8080065647758296e-05,0.0001971092652398817,0.0003026044569645607,0.0003889699084899612
7,19,28,1,-25,-0.009450405836105347,0.009880590438842773,-0.023646003007888793,-0.034899120532573144,0.0014617673177338432,-0.0002864352811996495,0.00014462723154090029,3.712152010587289e-05,4.8559691929801447e-05,0.000797263858156358,0.00020190604984498666,0.00040312429398994197
7,20,33,1,-20,0.017008572816848755,0.021093583106994628,-0.02630695104598999,0.02703844551645933,0.0022476013746472595,-0.012992207414442274,4.994638952361699e-05,4.3556464377528816e-05,3.423428666551875e-05,0.00019477828307984694,0.00019530578679142333,0.0003838292454073684
7,21,1,1,-5,0.00800546407699585,0.032395899295806885,-0.027340024709701538,0.049028664882736786,-0.001978323105496894,-0.030202247852131065,0.00018812318837817274,5.091906576258779e-05,1.7489088588061703e-05,5.820272971701887e-05,0.00012631775679306287,0.0003478462452390875
7,22,1,1,10,-0.015191406011581421,0.007349646091461182,-0.027559715509414672,-0.22771541921606317,0.012070386096638682,-0.017136853201184358,0.0002577610457741387,0.00012403120262545597,3.106267969872197e-05,0.00013981111581940183,0.00024346950328144062,0.0003300544354506734
7,23,87,1,-25,0.012144714593887329,0.026939034461975098,-0.027774620056152343,0.050317154964293884,0.0038211712992816485,-0.019802925434554274,8.517726158010304e-05,4.868064270814457e-05,3.647634597335766e-05,0.00048805665193246884,0.00022174829324167909,0.00030432039082965685
7,24,85,1,-10,-0.004237067699432373,0.04574142694473267,-0.025906586647033693,0.07235834638690687,0.007967577309588091,-0.023913209802180823,0.00011620749921652121,0.00015257879552333783,2.2657703589543977e-05,0.0003840241941588331,0.00016300774305482539,0.0006157326358084894
7,25,4,1,0,-0.06973801851272583,-0.013390851020812989,-0.023955225944519043,-0.5385919526666729,-0.0018902308663907006,0.04436539022457976,0.00010451832709053968,7.77812286752691e-05,8.307271072257362e-06,0.0002752358021976868,0.00011272373636307534,4.120327452502675e-05
7,26,39,1,-5,-0.0013687789440155029,0.0028671503067016603,-0.02534993886947632,0.04836714253161377,0.0019927454477933456,0.010967409305979111,0.00012576830624732715,7.505311595609828e-05,2.6012005109841174e-05,0.0003942708330027025,0.0002978480336013294,7.970230721912056e-05
7,27,16,1,0,-0.04768990278244019,-0.015672135353088378,-0.026412802934646606,-0.36950329960416517,0.009023420713022683,0.007294735879375231,0.0004541111928178278,0.00021977503766682746,5.8126711485419787e-05,0.00028258949002009403,0.0016409146963863035,0.0010794501260732435
7,28,83,1,10,-0.08751434087753296,-0.051273441314697264,-0.02949866056442261,-0.4636963006159454,0.001958827558070308,0.09211221513543436,9.569461398916861e-05,9.472175114138693e-05,2.9705883392552696e-05,0.00027696628550397047,0.0006568744292182292,0.0006495871715292217
7,29,1,1,-10,0.009098637104034423,-0.04368858337402344,-0.0317038357257843,0.10793179378911448,-0.0037327522021935004,0.09018326767937235,0.00012473421673323026,4.442305664276574e-05,4.787813316210722e-05,0.0008232135748158712,0.0002327593659155179,0.00016881865772224822
7,30,52,1,-5,-0.003391021490097046,-0.03227478265762329,-0.03442147374153137,0.018439740868609812,0.0017592750565317288,0.06726009323536061,0.00029940018657475403,0.00017810527926205122,4.937905957227908e-05,0.0005286904471762255,0.0007678766603894073,0.0007691200673525092
7,31,6,1,-20,0.0010251641273498536,0.02398946285247803,-0.027885204553604125,0.10571775550570868,-0.013744871852968119,0.03547370354380601,0.00021887604401169694,3.846486081104948e-05,5.968526186530901e-05,0.00016025280664516643,0.0001685527560705317,0.0006426360443422684
7,32,77,1,20,-0.05212277173995972,0.0005803942680358887,-0.030592864751815795,-0.7751239339090956,0.012996140623654373,0.007783933421505097,0.00010156144197062722,0.00015772520734371476,2.8405993495097022e-05,0.00011596916718777319,0.00022909018118468958,0.0004072693441045104
7,33,62,1,20,-0.04647691249847412,-0.029295313358306884,-0.031890833377838136,-0.35418815650029234,0.007670155990838241,0.056583309257358286,0.00021392045362420375,8.7807113242755e-05,4.6655508189557235e-05,0.0008361433459766267,0.0016543958718202572,0.001172308312315407
7,34,34,1,-25,-0.016855376958847045,0.003286159038543701,-0.028985530138015747,-0.11078379991922407,-0.02081118200507642,0.03802191132547965,0.000212014968266895,0.0001215720046712332,2.1437434249115028e-05,0.00027621819293460075,0.00014671580444096228,0.0002700468658536069
