# Data file generated by gp_save.m
# 
624.46	1.8681	2.2297	2.1854	2.1511	2.1116	1.7931	1.4635	1.2387	1.1482
635.23	1.8998	2.2344	2.1902	2.1555	2.1155	1.7913	1.4574	1.2329	1.1463
646	2.0355	2.4327	2.382	2.3426	2.2971	1.9307	1.5597	1.317	1.2292
656.76	2.0237	2.5568	2.5009	2.4578	2.4082	2.0131	1.6203	1.3699	1.2832
667.53	2.0729	2.5301	2.4748	2.4318	2.3822	1.9856	1.5938	1.348	1.2659
678.3	2.1043	2.3927	2.3375	2.295	2.2459	1.8568	1.48	1.2512	1.1796
689.06	2.086	2.3674	2.3097	2.266	2.2157	1.8228	1.4522	1.2342	1.168
699.83	2.0576	2.4949	2.4346	2.3885	2.3353	1.9194	1.5298	1.3029	1.2341
710.6	2.0394	2.4977	2.4371	2.3906	2.3365	1.9134	1.5194	1.2927	1.225
721.36	2.1222	2.5097	2.4447	2.3953	2.3378	1.8918	1.485	1.2594	1.1948
732.13	2.0811	2.6526	2.5738	2.5162	2.4503	1.9573	1.531	1.3072	1.2409
742.9	2.08	2.8502	2.7679	2.707	2.6376	2.1191	1.6732	1.4365	1.3609
753.66	2.1553	2.8751	2.7946	2.734	2.6644	2.1387	1.6843	1.4437	1.3675
764.43	2.2388	2.9471	2.8618	2.7978	2.7242	2.1724	1.7034	1.4603	1.3817
775.2	2.31	2.9971	2.9088	2.8423	2.766	2.1949	1.7161	1.4721	1.3915
785.96	2.3762	3.0256	2.9322	2.8625	2.7827	2.1927	1.7093	1.4684	1.3858
796.73	2.4204	2.9388	2.8457	2.7765	2.6976	2.1195	1.6544	1.4247	1.342
807.5	2.4535	2.9441	2.852	2.7829	2.704	2.125	1.6607	1.4306	1.3459
818.26	2.5017	2.8645	2.7772	2.7106	2.634	2.0656	1.6085	1.3837	1.3014
829.03	2.4412	2.7786	2.6881	2.6198	2.5412	1.9651	1.5152	1.3032	1.2235
839.79	2.3984	2.9621	2.8581	2.7812	2.6938	2.0685	1.5998	1.3828	1.2949
