# Data file generated by gp_save.m
# 
2.5336	-0.64725	0.44657	1.5997	-1.183	-7.0375	-4.4497	-0.61148	-3.8731	-1.0396	-0.28457	-8.3766	4.6814	20.828	2.8077	2.5969	8.5634	-1.0634	3.6217	3.0581
-3.1544	0.31944	3.8719	1.1586	-6.9382	-7.3954	-0.54555	-4.2695	-5.979	-8.6573	-17.999	-3.7619	-4.4545	18.711	-4.7232	-2.5076	-3.8183	-9.8684	2.2453	8.2267
-20.07	-23.899	-34.438	-24.474	-40.945	-13.962	-21.757	-35.741	-37.254	-28.058	-30.33	-29.769	-27.789	-17.613	-40.208	-29.807	-26.932	-29.058	-32.539	-38.53
-2.7328	-0.025672	-4.0128	4.9498	6.0213	-2.9355	-5.3592	0.40328	-0.26746	-1.9915	-12.506	10.31	0.55322	-1.5	7.4771	1.2309	-0.54446	2.3697	-0.27478	-6.159
4.4547	2.4508	-1.52	-2.5461	5.8428	-8.1532	19.832	4.2109	-4.7432	-3.3845	5.3885	-2.0821	3.6309	-10.525	-0.64017	-0.94133	-0.26586	10.425	2.9739	2.5147
1.9796	-0.98165	-8.3064	6.1449	1.3331	0.12484	0.16217	-2.7052	-13.044	-7.3401	-1.5124	0.41474	-1.6722	13.063	-4.973	1.268	-2.4149	-2.2225	-4.3864	4.326
7.8561	-0.65988	-1.7439	0.85014	6.1921	3.7939	3.2041	-1.4565	-4.191	-5.4436	8.4694	-5.4445	7.0532	11.137	0.31674	-1.67	-1.0648	6.073	-4.2027	-2.5312
-2.7027	0.23702	-4.5085	1.749	-0.63473	5.2703	3.3212	-5.2029	-5.4704	-1.964	-0.50604	-2.1293	0.178	0.47991	-0.89729	5.5145	-6.7676	-1.4817	-2.6806	3.5375
10.433	-1.3816	-6.1468	-1.0212	0.97038	-1.4788	-1.1583	6.5148	-5.0793	-0.58418	3.7271	8.9416	-1.6975	-2.895	0.17013	1.0562	-2.9796	-7.4635	-8.4394	-3.8394
16.323	-0.79926	-5.2438	2.2808	0.95787	-1.8269	-2.6913	2.2273	0.0085908	-3.3887	-1.704	-3.0423	1.0956	17.309	-2.428	-2.0729	2.6475	-4.469	0.34724	-2.0137
