# Data file generated by gp_save.m
# 
-0.2919	-4.2366	4.3441	-4.311	-2.1057	1.7087	-4.9117	2.9273	2.3174	-4.2076	-1.4995	-2.4485	-0.10689	0.19205	-3.3032	0.34284	-1.3487	0.82414	-1.4083	-5.5701
-0.12547	-4.131	-4.1889	-0.78216	-1.3021	-3.0464	-2.1772	-9.1732	-8.1075	-5.103	1.8108	1.4997	-4.4059	7.7624	7.1626	-5.8707	1.3429	1.6037	-5.8666	3.1242
6.5677	1.1462	0.52777	4.8164	-7.2665	-2.5865	-0.37549	0.97914	-9.2233	-0.059122	4.4015	8.5116	-8.6183	1.5005	7.3086	-7.4557	-2.3107	4.5349	-6.1123	-5.5845
0.83359	2.0495	6.369	9.8282	-5.6322	7.362	-2.8461	4.8789	-1.6586	-6.4655	1.0798	2.5774	-0.74013	1.3482	1.6897	-2.3553	-2.3949	-0.36068	4.9679	-7.32
0.58319	-0.71942	-0.48459	-2.9775	3.3469	13.157	0.2847	14.87	0.1693	-2.0247	1.6085	4.9344	-1.218	2.754	-0.41075	2.0719	1.3355	5.2166	-2.5931	-4.0655
3.3423	-1.9513	-1.5776	-4.9517	-3.9741	-3.7358	-7.087	-4.8304	-2.7736	3.6334	0.85149	7.8489	-4.8506	-5.0202	-2.3004	-9.4612	1.4005	0.25388	0.51386	2.5741
-1.3479	-10.124	1.644	-1.3231	-2.6478	6.7179	-4.596	-0.33184	9.2194	-2.3403	4.1919	3.2552	-0.12484	2.1949	2.6734	-9.2734	-1.1463	3.2734	-2.9718	-7.8267
-1.2513	1.2196	-1.01	6.9064	-1.6783	0.044776	0.70771	-4.6069	-4.9385	-0.9414	0.39301	3.1528	0.62263	3.8735	-2.9371	5.3255	0.068721	0.15372	-1.8844	3.0834
-3.032	3.1206	-1.5657	2.0135	-0.79987	11.241	-7.0816	-3.662	-1.2204	-3.2715	-2.6415	2.9169	-5.634	0.42326	-0.54476	4.5312	2.8706	0.9419	-2.3666	3.0102
-1.2219	-3.0266	-4.7	-5.7615	-2.2319	0.52452	7.0071	-8.1668	16.34	-2.2945	-0.4146	7.0279	-0.09858	3.0992	6.1364	-5.3966	-0.58125	0.68897	0.00094998	-4.1538
