# Data file generated by gp_save.m
# 
-0.17114	-2.0806	-1.9907	6.1013	-1.674	7.7598	-7.7544	-7.1786	11.488	-1.5381	-0.36634	0.86106	2.6744	1.5348	4.1699	11.478	1.423	2.963	2.7182	-7.3088
10.792	6.991	-0.78309	-2.7386	5.0516	9.5424	1.6996	-5.9437	-4.7506	3.9014	9.7751	14.182	10.522	-1.1397	13.157	7.5386	6.9331	12.719	1.3448	3.9877
19.965	-3.6255	11.372	4.282	9.8951	15.736	8.1287	-5.768	8.393	1.903	34.317	30.514	-2.8768	9.6648	17.765	0.94852	14.538	0.32063	6.3067	-1.0611
-0.5141	-1.3334	1.1816	6.5689	-0.12046	13.46	-5.684	-6.7035	-11.209	5.221	1.2054	0.88389	1.1416	2.2879	-2.8644	2.1562	0.96632	-1.9143	-2.2234	-0.056207
7.2118	8.9919	5.1021	5.7183	-0.18521	6.5595	-1.2503	8.65	9.2345	4.2667	5.6091	13.99	-0.54321	8.1244	14.259	12.079	2.0618	11.953	2.5679	6.4805
8.6621	-1.1291	-4.5313	-2.1452	1.3089	3.1693	0.22051	-2.0669	-11.925	9.3861	4.5947	0.48486	-1.7635	-3.4492	5.9062	-3.2424	3.4629	4.5433	2.6859	-6.3081
-2.7683	-9.4701	0.61442	-9.9534	5.8222	-3.3483	7.5939	6.5999	6.0418	0.79901	5.6478	5.0616	-1.6111	-0.48256	10.397	-0.85199	10.481	5.4571	-5.8761	-4.1928
0.65017	4.2562	1.1349	-6.217	-7.8975	-2.8855	1.9928	-2.0167	8.3946	-5.1717	-1.1114	4.8163	0.62844	-0.58446	1.7359	-1.1688	0.03996	-3.6437	1.9312	-8.3155
-1.0981	-3.4002	-2.2455	-3.2586	-4.9986	-7.2218	0.92373	0.73019	1.6037	-11.555	4.6291	5.0354	-6.9084	0.073179	0.80459	3.7586	-1.4084	-2.7928	0.99172	19.671
1.6457	-4.8103	-1.8599	-12.22	-4.9049	-10.97	3.1068	-0.084298	-11.577	-5.3928	-4.516	-1.2922	-4.8441	-4.7493	0.92746	-4.9874	1.6232	-1.7115	4.993	-10.598
