# Data file generated by gp_save.m
# 
-3.5553	1.4839	-0.98361	-4.6875	8.3812	10.087	5.2219	9.879	0.95236	-1.9412	-1.9938	0.33428	1.0509	5.7132	-5.9742	4.3387	3.7006	1.3802	-2.4166	-4.7629
15.116	13.548	21.241	3.0292	26.946	22.484	37.816	38.081	20.371	25.193	29.249	27.62	18.422	28.571	27.932	18.763	24.388	22.286	20.575	15.889
39.505	37.905	24.05	24.279	14.124	27.713	25.922	24.31	11.749	10.551	36.638	31.592	32.54	35.507	26.007	32.224	29.543	32.531	25.919	21.887
1.5234	-1.5464	1.5382	-2.7228	5.4865	3.3437	-12.767	-3.6091	11.31	-12.274	-2.4237	3.5848	0.94613	-3.0645	-0.58595	-4.6039	1.018	0.16064	1.7105	-2.6607
10.042	27.764	38.629	35.695	36.663	34.489	27.816	49.351	63.216	12.121	55.197	41.421	15.629	14.867	77.537	-4.9994	31.308	93.042	47.634	13.901
93.625	65.285	21.121	38.483	76.943	53.999	69.345	88.516	76.645	71.437	103.3	90.495	58.044	7.734	133.19	-7.2308	83.343	118.34	101.4	29.544
118.43	123.12	115.56	97.333	107.03	79.943	121.35	99.394	94.203	134.06	123.35	127.62	123.31	101.89	141	-4.9079	121.05	119.56	125.65	92.466
0.59899	-1.5115	-0.51383	9.447	-1.8673	-0.4423	3.6831	-23.408	5.8637	-8.7553	2.2555	7.6361	4.131	-3.5924	0.53218	-5.1368	3.0531	-0.57074	2.6615	4.3757
-2.5864	6.428	-0.86946	6.3359	3.1461	-5.5411	24.425	-11.411	0.080185	-4.7309	-0.029903	2.243	-6.424	-5.6784	4.2544	0.16268	5.7429	128.66	0.88304	-4.8781
138.08	12.036	139.38	51.987	128.47	-21.881	132.27	129.73	60.363	68.228	141.64	143.81	121.25	96.951	136.01	-5.6821	136.58	153.4	125.7	137.59
