# Data file generated by gp_save.m
# 
3.191	2.7295	-3.2253	16.274	1.8479	-2.6819	-4.1963	-0.44361	-1.4099	-0.17669	-6.1633	1.6428	2.9076	-4.3026	1.4391	1.3926	-0.13048	6.5911	-5.9158	-6.3845
9.5265	1.597	-0.83634	5.6767	-4.1687	-4.2648	1.2489	1.8496	-16.079	-3.383	-1.9743	-12.42	1.8783	1.5298	-2.3532	6.8941	3.5945	3.7137	-2.751	-1.049
15.253	-0.26476	-9.6171	-7.4217	-15.58	-31.537	-1.9645	4.0021	-9.7901	-26.564	1.5466	-14.238	-0.27482	1.6236	-3.4581	-2.1322	-0.89301	-27.578	-2.9035	5.4757
-4.424	1.9912	-1.1582	-2.5985	0.12248	-0.67602	-0.80162	2.2695	-5.449	-1.1484	10.909	-6.116	2.016	-5.7978	2.5486	2.9021	0.084828	0.4999	4.492	6.73
6.2975	-2.3186	2.455	12.302	-3.1611	0.81069	-0.7005	-0.75523	-8.4541	-2.7465	5.4215	-3.3831	1.9282	15.787	3.7033	0.51304	4.503	-4.4978	2.7316	-6.7381
19.179	-2.4898	-0.57776	3.9892	1.6963	0.16915	-2.7759	-3.3603	-3.3295	-7.4171	-6.5407	-4.0984	-3.5505	2.2019	-1.055	-4.9457	0.11386	1.8853	3.1647	2.5698
9.0346	2.125	2.7456	0.042152	-12.287	-18.678	-0.10176	5.0564	-11.529	-9.0849	-0.36255	-10.412	-1.6647	-23.65	-2.0461	2.1891	23.881	-2.2008	3.5837	-1.2306
18.878	-0.075771	-1.8963	-3.0601	3.0156	5.6835	-5.4229	-1.6851	-0.22298	-0.28371	-8.5201	-4.1508	-0.91765	-18.81	-3.4966	0.12294	-4.1877	-4.577	3.4729	-0.91862
7.9497	0.75608	-2.7236	-0.49509	-3.2346	-2.9312	-0.7104	-2.2988	-4.8881	-0.50517	-5.9753	-3.0481	2.8325	-1.5167	-4.1487	-1.3988	1.2172	-4.8963	-0.15701	1.6558
9.1319	-1.7728	-4.3616	0.92718	-7.1253	-5.0151	-0.2139	-1.2773	-8.3836	-1.4709	-15.32	-3.4474	-2.6901	-21.14	-8.2115	-0.81119	-0.015812	-19.98	3.5031	-10.794
