# Data file generated by gp_save.m
# 
1.8326	-2.7782	-1.6058	9.3864	-3.1506	2.6686	3.9781	4.4398	3.997	-0.71205	-1.5163	6.8424	-1.0139	1.3086	3.8243	3.4079	-0.30024	-40.93	1.0502	-1.1715
-2.4713	2.2443	1.5173	2.3058	-10.115	5.8337	-3.7864	0.053992	-0.94725	-1.0017	-1.9531	1.0398	-0.31536	-3.9767	-0.16322	-15.392	0.46317	-1.1618	-0.59487	-10.549
3.1135	4.8612	-1.7769	12.415	0.93399	11.928	-2.772	3.7751	-2.6717	-1.5503	2.0652	0.80312	4.3532	2.5956	3.8519	5.7864	2.5327	6.6772	-7.434	-3.5803
0.42822	-0.29301	-3.4129	-1.1837	-5.3212	-3.1958	8.3695	-3.6524	-3.5666	-3.1996	0.80974	0.72789	2.6947	0.36071	1.7908	0.10666	2.3646	4.1124	-1.3562	6.7299
-0.87804	1.8979	1.5196	8.7447	-0.71499	-1.3287	-0.67363	-6.5714	-4.546	7.4246	-3.1567	4.7346	-0.8782	4.4802	2.9904	-2.7678	1.017	3.8273	-1.9623	-6.7935
1.2073	4.5196	-2.5922	0.48943	-2.4355	0.89493	-8.6972	-1.2932	-13.079	-0.95961	-1.4122	3.0821	-3.4366	0.41051	-0.051416	-8.2879	-0.30835	-0.443	-5.9246	-8.1565
-1.3909	3.2647	-2.0538	6.6419	7.607	-1.3676	7.0314	7.3123	2.7511	5.5977	2.8575	1.4683	3.1096	-2.3957	1.9523	-8.4785	-0.47051	0.78655	3.2525	-4.8963
0.17438	5.0201	2.2186	0.70991	-3.0891	2.2726	5.3742	-0.2192	-7.8107	5.0748	-0.48176	4.9422	3.1951	0.55219	-0.36984	0.6825	-0.18815	-0.99046	-5.8103	-1.1967
-0.42339	-2.217	-0.77168	-8.0655	-4.5908	-2.5144	-9.6587	-2.6536	-5.1928	1.563	1.1901	4.7192	-5.1829	2.2421	0.083576	-1.9104	3.1718	4.7319	-0.50512	-8.4121
-1.858	-4.2726	-1.5605	-13.238	2.2941	-5.9437	-13.216	-4.9987	-9.5847	2.0054	0.086208	2.2072	-1.8204	2.9738	1.348	-17.746	-0.19421	1.0078	4.0274	-4.6817
