# Data file generated by gp_save.m
# 
-0.33215	0.48612	-4.6272	-0.40557	7.6147	13.256	-3.1254	5.8328	-8.1843	1.0588	0.29461	-6.6654	1.6843	6.5266	1.7382	-2.2954	-3.0707	-5.8319	-4.1224	-2.3452
14.061	-3.4532	-5.1985	-4.0686	2.6216	-1.4258	3.0258	0.77114	-7.3754	-1.7051	6.5765	2.0409	-1.4232	14.009	2.4107	0.26287	-0.70479	-4.0264	4.3315	-6.6616
1.8088	-0.40618	-3.6405	0.037346	0.60003	17.997	-0.61092	0.49634	-5.8559	-0.50278	-4.4032	-3.5932	0.97644	23.767	-0.96414	1.6893	-4.1829	6.4792	4.8859	9.7443
-3.771	0.39572	-5.9101	1.8378	-0.19517	-5.3768	8.6261	-0.51706	-1.5914	0.97433	12.062	1.6192	2.807	-9.0483	0.14686	-2.4264	-2.302	2.3727	-1.9059	-1.0641
16.98	-1.67	-2.943	5.3035	6.4846	-2.2052	-0.30275	2.3669	-9.6432	-2.9473	4.1433	-3.2881	4.1283	15.698	-7.3558	3.0234	1.3583	-4.0587	-0.020025	7.3212
1.8918	-0.10714	-2.3065	5.981	-1.9161	6.0313	-3.5725	-0.70948	-10.458	-0.69979	-1.3829	4.1083	4.0217	31.186	-0.92242	-1.5669	-5.9753	-2.1353	6.4782	-9.147
-2.818	-5.071	-0.50215	1.9424	1.1993	0.596	-0.02319	3.7019	-3.938	-4.6093	-3.6904	-5.6389	-3.6996	31.761	5.9276	-0.78165	19.542	8.5873	4.853	1.2086
-5.0068	0.076071	0.43011	5.2327	2.3198	11.218	0.34555	2.4658	-3.3818	-3.2309	7.8893	-4.9015	1.0415	20.061	1.8286	0.15738	2.4018	-6.0533	-5.2091	2.0654
8.2676	0.41719	1.2433	-2.4289	5.3039	2.0622	-0.26229	-1.2191	-4.0517	1.3183	-4.3163	-0.12525	2.8494	17.571	-3.0725	2.9602	5.6847	-2.3055	-0.96727	-1.3476
2.3754	-0.9289	1.3538	-4.3983	-4.3292	-0.22685	-2.129	0.77754	-9.4344	-6.1639	2.5123	-2.1141	3.1918	10.733	7.5618	-0.22987	10.299	1.223	5.4816	4.0038
