# Data file generated by gp_save.m
# 
-0.71977	0.36846	-1.9157	-8.9256	0.31413	7.2346	-4.673	-3.0602	7.5362	3.7484	4.4883	5.9635	-4.0623	5.4483	-1.4178	3.9416	2.3402	8.5202	1.3444	0.042092
5.0649	4.6705	4.6354	-2.1901	11.246	2.118	2.9378	7.0793	1.9579	3.4691	4.8253	7.1426	6.4475	0.76192	6.0724	-10.409	2.1497	2.5886	1.8454	1.9558
13.775	5.3294	13.428	19.315	9.5856	11.272	21.313	45.157	26.882	10.441	25.786	17.723	7.4933	16.819	33.136	15.402	17.751	9.7584	30.097	1.6041
1.2906	3.4889	0.87865	-5.4174	1.5121	1.6682	2.7841	-2.0265	-3.387	4.5615	-2.3148	4.8285	3.0197	-1.8525	0.66513	-3.2566	-1.2615	-0.025613	3.7999	-6.4638
5.7822	3.9402	0.5594	-4.0952	7.0754	5.576	9.6032	10.886	12.693	3.6428	0.81406	3.6209	3.3369	5.0169	2.9922	16.229	3.9362	13.5	-0.76329	-6.1725
-1.9411	8.5315	3.414	-0.75265	-1.742	-0.34269	23.543	6.238	10.654	14.756	13.102	36.231	8.4421	29.379	8.2065	7.3357	10.888	9.2486	9.8315	8.3823
11.021	2.534	5.5355	14.832	14.474	22.503	27.458	6.9276	18.377	23.111	38.686	55.082	2.4517	10.151	27.038	-14.649	48.766	63.908	34.994	4.3904
2.7474	0.71889	2.7997	-5.1046	-5.0539	2.5351	0.58201	1.642	0.43563	-2.2181	-0.52415	-5.1788	0.22341	0.045973	0.97895	-7.8722	0.77733	8.2815	4.7052	-2.0059
1.9903	-5.6153	-2.9464	15.382	0.70418	5.1709	2.6568	2.1859	0.66721	2.9789	-2.7391	2.4698	-2.1679	3.8126	9.6813	5.5068	1.0316	13.766	1.0286	-5.701
6.6419	11.615	-0.56341	11.845	0.46486	10.044	28.95	12.085	23.029	28.789	2.619	69.432	4.588	-3.6804	64.194	-4.548	17.426	118.62	93.306	16.307
