# Data file generated by gp_save.m
# 
16.711	1.2853	1.2479	6.0823	5.807	1.6482	-2.8299	-3.167	0.86958	-5.4118	6.2154	0.05919	0.20431	-15.571	-1.1708	1.1792	0.46164	-6.969	-3.043	0.46066
0.031385	-8.9905	-9.1097	8.7981	2.5922	4.4492	11.554	-7.0947	-14.209	-7.0711	-9.7521	3.1861	5.0673	-16.837	-4.9005	-4.8223	-9.6627	5.4226	1.7897	-10.104
-12.605	-19.226	-13.159	1.6617	-6.3895	10.619	3.8993	3.6165	-23.249	-13.993	-9.5323	-0.092681	2.4746	-23.204	7.9202	-4.3248	0.20613	-1.3261	-22.591	-13.089
4.1282	1.7544	-7.6487	4.8846	-3.8792	4.4944	-6.1493	2.1668	3.0173	-0.42714	4.9094	4.369	1.4577	-5.0891	3.1656	2.935	-5.3746	2.241	-0.4349	0.06418
-1.6653	-0.71955	-5.4422	-8.3073	-5.2373	3.9814	-9.7107	0.65275	-16.237	-5.5778	-4.4454	-14.262	5.2874	-2.5305	0.50154	4.6056	-9.3212	-6.161	0.47883	2.4586
-0.25996	-6.2238	-1.0086	-3.4642	1.5238	-4.476	-11.237	0.72393	-10.31	-2.0956	10.592	0.58273	5.3724	20.976	6.406	0.53274	6.3835	0.54463	-2.6959	-12.155
-0.19502	-4.8914	-6.0819	-6.2118	11.575	-8.6833	6.4289	1.2038	-18.801	-7.6707	-1.3084	15.994	3.5195	-23.525	7.6756	-2.1419	-1.8014	5.8035	7.0051	-1.6583
8.6586	-2.1159	-5.5354	-0.63729	2.5167	-0.032848	-2.0768	3.7363	-3.1521	-3.7203	-0.82665	-16.965	1.2982	-19.179	-2.0292	6.0323	3.1737	1.9868	-1.5593	-1.7325
2.1843	-3.6578	-0.59287	-1.745	0.52566	-1.6984	3.0717	-0.9166	-6.4106	-3.0262	8.5454	-3.6211	4.4323	-2.7345	-3.641	-5.1507	0.2001	-0.65495	-0.43903	-5.9724
40.524	-4.5503	-2.8745	12.525	5.2183	12.064	1.5529	-6.7666	-6.7581	-1.7851	-13.409	0.71786	-1.1509	-11.822	0.086336	-4.6885	-6.6517	-0.079392	-0.84021	5.0474
