# Data file generated by gp_save.m
# 
0	-80.039	-59.533	-58.557	-52.836	-73.696	-79.764	-59.597	-60.668	-62.158	-54.144
5.3833	-79.341	-59.53	-58.547	-52.84	-73.123	-78.699	-59.609	-60.633	-62.084	-54.127
10.767	-77.748	-59.519	-58.515	-52.854	-71.76	-76.523	-59.646	-60.532	-61.868	-54.08
16.15	-75.967	-59.502	-58.464	-52.877	-70.158	-74.342	-59.707	-60.37	-61.534	-54.003
21.533	-74.312	-59.478	-58.393	-52.909	-68.613	-72.447	-59.792	-60.156	-61.11	-53.9
26.917	-72.851	-59.449	-58.305	-52.949	-67.216	-70.838	-59.9	-59.903	-60.628	-53.775
32.3	-71.579	-59.414	-58.202	-52.998	-65.978	-69.465	-60.03	-59.621	-60.115	-53.633
37.683	-70.469	-59.374	-58.084	-53.053	-64.882	-68.28	-60.182	-59.322	-59.59	-53.478
43.066	-69.497	-59.331	-57.955	-53.116	-63.911	-67.246	-60.353	-59.014	-59.07	-53.317
48.45	-68.64	-59.285	-57.817	-53.184	-63.046	-66.335	-60.543	-58.707	-58.565	-53.154
53.833	-67.883	-59.237	-57.671	-53.257	-62.272	-65.527	-60.748	-58.406	-58.082	-52.992
59.216	-67.211	-59.187	-57.52	-53.334	-61.577	-64.805	-60.966	-58.118	-57.626	-52.837
64.6	-66.615	-59.138	-57.365	-53.414	-60.95	-64.158	-61.193	-57.845	-57.199	-52.691
69.983	-66.085	-59.089	-57.209	-53.494	-60.385	-63.575	-61.425	-57.591	-56.801	-52.558
75.366	-65.614	-59.042	-57.053	-53.575	-59.873	-63.049	-61.659	-57.359	-56.435	-52.44
80.75	-65.199	-58.998	-56.899	-53.654	-59.41	-62.575	-61.889	-57.149	-56.099	-52.339
86.133	-64.833	-58.958	-56.748	-53.729	-58.99	-62.147	-62.112	-56.962	-55.793	-52.257
91.516	-64.515	-58.922	-56.602	-53.8	-58.611	-61.761	-62.322	-56.799	-55.516	-52.195
96.899	-64.24	-58.891	-56.46	-53.865	-58.268	-61.414	-62.518	-56.661	-55.269	-52.155
102.28	-64.008	-58.866	-56.326	-53.923	-57.96	-61.104	-62.696	-56.548	-55.051	-52.135
107.67	-63.815	-58.848	-56.198	-53.973	-57.683	-60.828	-62.858	-56.458	-54.86	-52.138
