# Data file generated by gp_save.m
# 
10.767	-96.149	-96.357	-97.78	-94.25	-98.426	-98.74	-100.82	-95.239	-66.253	-66.246	-66.246	-66.206	-65.505	-65.504	-67.591	-63.023	-98.426	-98.688	-100.33	-96.002	-65.495	-65.535	-66.529	-64.276
21.533	-96.149	-96.357	-97.78	-94.25	-98.404	-98.726	-100.79	-95.227	-66.253	-66.246	-66.246	-66.206	-65.518	-65.537	-67.58	-63.079	-98.404	-98.674	-100.31	-95.99	-65.508	-65.575	-66.518	-64.339
32.3	-96.149	-96.357	-97.779	-94.25	-98.368	-98.702	-100.75	-95.207	-66.253	-66.246	-66.246	-66.206	-65.54	-65.591	-67.562	-63.172	-98.368	-98.653	-100.26	-95.97	-65.532	-65.641	-66.499	-64.445
43.066	-96.149	-96.356	-97.779	-94.249	-98.319	-98.671	-100.69	-95.18	-66.253	-66.246	-66.246	-66.206	-65.573	-65.665	-67.538	-63.303	-98.319	-98.623	-100.2	-95.944	-65.566	-65.732	-66.474	-64.593
53.833	-96.15	-96.356	-97.779	-94.249	-98.259	-98.631	-100.61	-95.147	-66.252	-66.246	-66.245	-66.207	-65.616	-65.759	-67.51	-63.469	-98.259	-98.586	-100.13	-95.912	-65.611	-65.847	-66.444	-64.784
64.6	-96.15	-96.356	-97.779	-94.249	-98.188	-98.585	-100.52	-95.11	-66.252	-66.245	-66.245	-66.207	-65.671	-65.87	-67.478	-63.671	-98.188	-98.542	-100.04	-95.876	-65.669	-65.985	-66.411	-65.014
75.366	-96.15	-96.356	-97.778	-94.249	-98.108	-98.533	-100.42	-95.069	-66.252	-66.245	-66.245	-66.207	-65.74	-65.997	-67.446	-63.905	-98.108	-98.494	-99.939	-95.836	-65.74	-66.142	-66.375	-65.283
86.133	-96.151	-96.356	-97.778	-94.248	-98.021	-98.476	-100.31	-95.025	-66.251	-66.245	-66.245	-66.208	-65.823	-66.135	-67.414	-64.167	-98.021	-98.441	-99.829	-95.795	-65.825	-66.314	-66.34	-65.586
96.899	-96.151	-96.355	-97.777	-94.248	-97.929	-98.416	-100.19	-94.981	-66.251	-66.245	-66.244	-66.208	-65.921	-66.28	-67.384	-64.45	-97.929	-98.385	-99.711	-95.752	-65.926	-66.496	-66.307	-65.915
107.67	-96.152	-96.355	-97.777	-94.248	-97.834	-98.352	-100.07	-94.937	-66.25	-66.244	-66.244	-66.209	-66.034	-66.425	-67.359	-64.746	-97.834	-98.326	-99.587	-95.711	-66.042	-66.681	-66.278	-66.261
118.43	-96.152	-96.355	-97.776	-94.247	-97.738	-98.286	-99.941	-94.895	-66.25	-66.244	-66.243	-66.209	-66.163	-66.563	-67.34	-65.042	-97.738	-98.265	-99.459	-95.671	-66.173	-66.859	-66.255	-66.61
129.2	-96.153	-96.354	-97.776	-94.247	-97.641	-98.218	-99.812	-94.855	-66.249	-66.243	-66.243	-66.21	-66.306	-66.688	-67.33	-65.322	-97.641	-98.202	-99.33	-95.633	-66.317	-67.021	-66.239	-66.943
139.97	-96.153	-96.354	-97.775	-94.246	-97.547	-98.148	-99.682	-94.818	-66.248	-66.243	-66.242	-66.21	-66.46	-66.791	-67.329	-65.569	-97.547	-98.137	-99.2	-95.598	-66.473	-67.158	-66.232	-67.239
150.73	-96.154	-96.353	-97.774	-94.246	-97.456	-98.076	-99.554	-94.783	-66.247	-66.242	-66.242	-66.211	-66.624	-66.865	-67.34	-65.766	-97.456	-98.071	-99.073	-95.567	-66.637	-67.259	-66.234	-67.477
161.5	-96.155	-96.353	-97.773	-94.245	-97.369	-98.002	-99.429	-94.752	-66.247	-66.242	-66.241	-66.212	-66.791	-66.906	-67.362	-65.899	-97.369	-98.003	-98.948	-95.538	-66.804	-67.319	-66.248	-67.641
172.27	-96.156	-96.352	-97.772	-94.245	-97.287	-97.926	-99.309	-94.723	-66.246	-66.241	-66.241	-66.213	-66.957	-66.913	-67.397	-65.961	-97.287	-97.932	-98.829	-95.512	-66.967	-67.335	-66.273	-67.719
183.03	-96.156	-96.352	-97.772	-94.244	-97.211	-97.847	-99.196	-94.696	-66.245	-66.24	-66.24	-66.213	-67.113	-66.887	-67.445	-65.952	-97.211	-97.858	-98.715	-95.488	-67.121	-67.309	-66.31	-67.715
193.8	-96.157	-96.351	-97.771	-94.244	-97.142	-97.765	-99.088	-94.67	-66.244	-66.24	-66.239	-66.214	-67.252	-66.832	-67.505	-65.883	-97.142	-97.78	-98.609	-95.464	-67.255	-67.248	-66.357	-67.639
204.57	-96.158	-96.351	-97.77	-94.243	-97.079	-97.679	-98.989	-94.643	-66.243	-66.239	-66.239	-66.215	-67.365	-66.756	-67.576	-65.767	-97.079	-97.698	-98.51	-95.44	-67.363	-67.159	-66.415	-67.512
215.33	-96.159	-96.35	-97.769	-94.242	-97.023	-97.588	-98.898	-94.615	-66.242	-66.238	-66.238	-66.216	-67.444	-66.669	-67.657	-65.625	-97.023	-97.61	-98.42	-95.414	-67.436	-67.055	-66.48	-67.356
226.1	-96.16	-96.349	-97.768	-94.242	-96.973	-97.493	-98.816	-94.583	-66.241	-66.237	-66.237	-66.217	-67.483	-66.578	-67.746	-65.473	-96.973	-97.518	-98.338	-95.384	-67.47	-66.946	-66.553	-67.192
236.87	-96.161	-96.349	-97.767	-94.241	-96.929	-97.394	-98.742	-94.546	-66.24	-66.237	-66.237	-66.218	-67.478	-66.492	-67.839	-65.327	-96.929	-97.42	-98.265	-95.348	-67.461	-66.842	-66.628	-67.038
247.63	-96.162	-96.348	-97.765	-94.24	-96.889	-97.29	-98.678	-94.502	-66.239	-66.236	-66.236	-66.219	-67.431	-66.418	-67.934	-65.198	-96.889	-97.318	-98.201	-95.306	-67.411	-66.751	-66.704	-66.905
258.4	-96.163	-96.347	-97.764	-94.239	-96.854	-97.183	-98.622	-94.452	-66.238	-66.235	-66.235	-66.22	-67.344	-66.36	-68.025	-65.093	-96.854	-97.211	-98.146	-95.257	-67.324	-66.678	-66.777	-66.8
269.17	-96.164	-96.347	-97.763	-94.239	-96.822	-97.074	-98.574	-94.394	-66.237	-66.234	-66.234	-66.221	-67.225	-66.32	-68.11	-65.014	-96.822	-97.101	-98.099	-95.199	-67.205	-66.626	-66.843	-66.726
279.93	-96.165	-96.346	-97.762	-94.238	-96.791	-96.963	-98.534	-94.328	-66.235	-66.233	-66.233	-66.222	-67.08	-66.299	-68.182	-64.96	-96.791	-96.989	-98.06	-95.133	-67.064	-66.594	-66.898	-66.679
290.7	-96.166	-96.345	-97.761	-94.237	-96.761	-96.853	-98.501	-94.255	-66.234	-66.233	-66.232	-66.223	-66.921	-66.293	-68.238	-64.926	-96.761	-96.877	-98.028	-95.059	-66.909	-66.579	-66.938	-66.654
301.46	-96.167	-96.344	-97.76	-94.236	-96.73	-96.744	-98.475	-94.174	-66.233	-66.232	-66.232	-66.224	-66.757	-66.298	-68.273	-64.905	-96.73	-96.766	-98.002	-94.978	-66.751	-66.576	-66.96	-66.641
312.23	-96.168	-96.344	-97.758	-94.235	-96.698	-96.639	-98.454	-94.088	-66.232	-66.231	-66.231	-66.225	-66.596	-66.309	-68.285	-64.887	-96.698	-96.658	-97.982	-94.891	-66.596	-66.58	-66.962	-66.631
323	-96.169	-96.343	-97.757	-94.235	-96.663	-96.538	-98.437	-93.998	-66.231	-66.23	-66.23	-66.226	-66.446	-66.318	-68.272	-64.865	-96.663	-96.555	-97.966	-94.8	-66.453	-66.582	-66.942	-66.614
333.76	-96.17	-96.342	-97.756	-94.234	-96.625	-96.444	-98.423	-93.905	-66.229	-66.229	-66.229	-66.227	-66.312	-66.32	-68.233	-64.831	-96.625	-96.457	-97.953	-94.705	-66.325	-66.577	-66.901	-66.583
344.53	-96.171	-96.341	-97.755	-94.233	-96.583	-96.357	-98.412	-93.812	-66.228	-66.228	-66.228	-66.228	-66.199	-66.309	-68.17	-64.781	-96.583	-96.367	-97.943	-94.611	-66.217	-66.559	-66.839	-66.534
355.3	-96.172	-96.341	-97.753	-94.232	-96.538	-96.278	-98.401	-93.72	-66.227	-66.227	-66.227	-66.229	-66.108	-66.282	-68.085	-64.714	-96.538	-96.286	-97.933	-94.518	-66.13	-66.525	-66.759	-66.466
366.06	-96.173	-96.34	-97.752	-94.231	-96.488	-96.209	-98.391	-93.632	-66.226	-66.226	-66.226	-66.23	-66.041	-66.237	-67.981	-64.631	-96.488	-96.214	-97.924	-94.428	-66.065	-66.474	-66.664	-66.382
376.83	-96.174	-96.339	-97.751	-94.23	-96.435	-96.15	-98.381	-93.548	-66.224	-66.225	-66.225	-66.231	-65.997	-66.176	-67.864	-64.539	-96.435	-96.152	-97.915	-94.343	-66.022	-66.408	-66.557	-66.288
387.6	-96.175	-96.338	-97.75	-94.229	-96.379	-96.1	-98.369	-93.47	-66.223	-66.224	-66.224	-66.232	-65.974	-66.102	-67.737	-64.445	-96.379	-96.101	-97.904	-94.264	-65.998	-66.331	-66.443	-66.193
398.36	-96.176	-96.338	-97.748	-94.229	-96.321	-96.061	-98.354	-93.4	-66.222	-66.223	-66.224	-66.233	-65.97	-66.021	-67.605	-64.355	-96.321	-96.06	-97.89	-94.194	-65.99	-66.249	-66.326	-66.104
409.13	-96.177	-96.337	-97.747	-94.228	-96.261	-96.032	-98.338	-93.339	-66.221	-66.223	-66.223	-66.234	-65.98	-65.938	-67.474	-64.277	-96.261	-96.028	-97.874	-94.131	-65.995	-66.167	-66.21	-66.028
419.9	-96.178	-96.336	-97.746	-94.227	-96.202	-96.011	-98.318	-93.286	-66.219	-66.222	-66.222	-66.235	-66	-65.858	-67.348	-64.217	-96.202	-96.006	-97.856	-94.078	-66.008	-66.09	-66.098	-65.969
430.66	-96.179	-96.335	-97.745	-94.226	-96.143	-96	-98.296	-93.242	-66.218	-66.221	-66.221	-66.236	-66.026	-65.786	-67.23	-64.176	-96.143	-95.993	-97.834	-94.034	-66.026	-66.023	-65.994	-65.93
441.43	-96.18	-96.335	-97.744	-94.225	-96.086	-95.995	-98.271	-93.208	-66.217	-66.22	-66.22	-66.237	-66.052	-65.725	-67.123	-64.155	-96.086	-95.987	-97.809	-94	-66.044	-65.969	-65.9	-65.91
452.2	-96.181	-96.334	-97.743	-94.225	-96.032	-95.997	-98.243	-93.182	-66.216	-66.219	-66.219	-66.238	-66.074	-65.677	-67.031	-64.152	-96.032	-95.988	-97.782	-93.974	-66.058	-65.928	-65.819	-65.908
462.96	-96.182	-96.333	-97.741	-94.224	-95.982	-96.005	-98.214	-93.165	-66.215	-66.218	-66.218	-66.239	-66.088	-65.642	-66.954	-64.164	-95.982	-95.995	-97.753	-93.957	-66.066	-65.901	-65.752	-65.918
473.73	-96.183	-96.332	-97.74	-94.223	-95.937	-96.017	-98.182	-93.155	-66.214	-66.217	-66.218	-66.24	-66.092	-65.619	-66.894	-64.184	-95.937	-96.005	-97.722	-93.948	-66.066	-65.885	-65.7	-65.936
484.5	-96.184	-96.332	-97.739	-94.222	-95.897	-96.032	-98.15	-93.152	-66.213	-66.217	-66.217	-66.241	-66.084	-65.605	-66.852	-64.207	-95.897	-96.019	-97.69	-93.946	-66.056	-65.879	-65.663	-65.955
495.26	-96.184	-96.331	-97.738	-94.222	-95.864	-96.049	-98.118	-93.155	-66.212	-66.216	-66.216	-66.241	-66.065	-65.598	-66.828	-64.226	-95.864	-96.035	-97.658	-93.949	-66.038	-65.878	-65.642	-65.972
506.03	-96.185	-96.33	-97.737	-94.221	-95.838	-96.067	-98.086	-93.163	-66.211	-66.215	-66.215	-66.242	-66.037	-65.594	-66.821	-64.238	-95.838	-96.052	-97.626	-93.957	-66.013	-65.879	-65.636	-65.98
516.8	-96.186	-96.33	-97.736	-94.22	-95.818	-96.086	-98.055	-93.174	-66.21	-66.214	-66.215	-66.243	-66.001	-65.591	-66.83	-64.239	-95.818	-96.07	-97.595	-93.969	-65.983	-65.881	-65.645	-65.98
527.56	-96.187	-96.329	-97.735	-94.22	-95.806	-96.105	-98.026	-93.188	-66.209	-66.214	-66.214	-66.244	-65.961	-65.588	-66.856	-64.229	-95.806	-96.088	-97.566	-93.984	-65.951	-65.881	-65.666	-65.971
538.33	-96.187	-96.329	-97.734	-94.219	-95.8	-96.124	-98	-93.205	-66.208	-66.213	-66.213	-66.244	-65.922	-65.583	-66.895	-64.21	-95.8	-96.105	-97.54	-94	-65.92	-65.879	-65.7	-65.956
549.1	-96.188	-96.328	-97.734	-94.218	-95.801	-96.141	-97.977	-93.222	-66.207	-66.212	-66.213	-66.245	-65.886	-65.578	-66.946	-64.186	-95.801	-96.122	-97.517	-94.018	-65.894	-65.875	-65.743	-65.938
559.86	-96.188	-96.328	-97.733	-94.218	-95.809	-96.159	-97.957	-93.239	-66.206	-66.212	-66.212	-66.245	-65.857	-65.572	-67.007	-64.162	-95.809	-96.137	-97.497	-94.035	-65.873	-65.87	-65.795	-65.921
570.63	-96.189	-96.327	-97.732	-94.217	-95.823	-96.175	-97.942	-93.257	-66.205	-66.211	-66.212	-66.246	-65.838	-65.569	-67.076	-64.144	-95.823	-96.153	-97.482	-94.053	-65.862	-65.867	-65.853	-65.91
581.4	-96.189	-96.327	-97.731	-94.217	-95.842	-96.191	-97.93	-93.274	-66.205	-66.211	-66.211	-66.246	-65.83	-65.571	-67.149	-64.135	-95.842	-96.167	-97.47	-94.07	-65.86	-65.869	-65.914	-65.908
592.16	-96.19	-96.326	-97.731	-94.216	-95.867	-96.207	-97.924	-93.29	-66.204	-66.21	-66.21	-66.247	-65.835	-65.58	-67.224	-64.14	-95.867	-96.182	-97.464	-94.085	-65.869	-65.876	-65.977	-65.916
602.93	-96.19	-96.326	-97.73	-94.216	-95.895	-96.222	-97.922	-93.305	-66.203	-66.21	-66.21	-66.247	-65.854	-65.598	-67.299	-64.158	-95.895	-96.197	-97.462	-94.1	-65.888	-65.891	-66.039	-65.935
613.7	-96.19	-96.325	-97.729	-94.215	-95.926	-96.238	-97.925	-93.319	-66.203	-66.209	-66.21	-66.247	-65.885	-65.626	-67.37	-64.19	-95.926	-96.212	-97.464	-94.114	-65.917	-65.915	-66.098	-65.965
624.46	-96.19	-96.325	-97.729	-94.215	-95.961	-96.254	-97.932	-93.332	-66.202	-66.209	-66.209	-66.247	-65.927	-65.665	-67.435	-64.233	-95.961	-96.228	-97.472	-94.127	-65.954	-65.948	-66.152	-66.003
635.23	-96.191	-96.325	-97.729	-94.215	-95.996	-96.271	-97.944	-93.344	-66.202	-66.209	-66.209	-66.248	-65.978	-65.712	-67.493	-64.283	-95.996	-96.244	-97.483	-94.139	-65.997	-65.987	-66.201	-66.045
646	-96.191	-96.324	-97.728	-94.214	-96.033	-96.289	-97.96	-93.356	-66.202	-66.208	-66.209	-66.248	-66.035	-65.766	-67.541	-64.334	-96.033	-96.261	-97.499	-94.15	-66.045	-66.033	-66.242	-66.088
656.76	-96.191	-96.324	-97.728	-94.214	-96.07	-96.307	-97.98	-93.368	-66.201	-66.208	-66.208	-66.248	-66.095	-65.825	-67.579	-64.383	-96.07	-96.28	-97.519	-94.161	-66.094	-66.081	-66.275	-66.127
667.53	-96.191	-96.324	-97.728	-94.214	-96.106	-96.325	-98.003	-93.379	-66.201	-66.208	-66.208	-66.248	-66.155	-65.883	-67.605	-64.423	-96.106	-96.299	-97.543	-94.172	-66.141	-66.129	-66.299	-66.161
678.3	-96.191	-96.324	-97.727	-94.214	-96.141	-96.344	-98.03	-93.391	-66.201	-66.208	-66.208	-66.248	-66.21	-65.939	-67.62	-64.452	-96.141	-96.318	-97.569	-94.184	-66.186	-66.175	-66.315	-66.187
689.06	-96.191	-96.324	-97.727	-94.214	-96.174	-96.363	-98.059	-93.403	-66.201	-66.207	-66.208	-66.248	-66.259	-65.988	-67.625	-64.468	-96.174	-96.338	-97.599	-94.196	-66.225	-66.215	-66.324	-66.205
699.83	-96.191	-96.324	-97.727	-94.213	-96.204	-96.382	-98.09	-93.416	-66.2	-66.207	-66.208	-66.248	-66.298	-66.028	-67.62	-64.472	-96.204	-96.358	-97.63	-94.208	-66.257	-66.248	-66.325	-66.215
710.6	-96.19	-96.323	-97.727	-94.213	-96.232	-96.401	-98.123	-93.429	-66.2	-66.207	-66.208	-66.247	-66.326	-66.057	-67.607	-64.466	-96.232	-96.377	-97.662	-94.221	-66.282	-66.272	-66.32	-66.22
721.36	-96.19	-96.323	-97.727	-94.213	-96.256	-96.419	-98.156	-93.444	-66.2	-66.207	-66.208	-66.247	-66.343	-66.074	-67.587	-64.455	-96.256	-96.396	-97.696	-94.236	-66.299	-66.289	-66.311	-66.221
732.13	-96.19	-96.323	-97.727	-94.213	-96.277	-96.435	-98.19	-93.459	-66.201	-66.207	-66.208	-66.247	-66.348	-66.081	-67.563	-64.444	-96.277	-96.413	-97.73	-94.25	-66.308	-66.298	-66.298	-66.223
742.9	-96.189	-96.323	-97.727	-94.213	-96.295	-96.45	-98.224	-93.474	-66.201	-66.207	-66.208	-66.246	-66.343	-66.08	-67.536	-64.437	-96.295	-96.429	-97.764	-94.266	-66.311	-66.301	-66.283	-66.228
753.66	-96.189	-96.323	-97.727	-94.214	-96.308	-96.463	-98.256	-93.491	-66.201	-66.207	-66.208	-66.246	-66.33	-66.073	-67.508	-64.439	-96.308	-96.443	-97.796	-94.283	-66.308	-66.301	-66.267	-66.236
764.43	-96.188	-96.324	-97.728	-94.214	-96.319	-96.474	-98.288	-93.508	-66.201	-66.208	-66.208	-66.245	-66.311	-66.063	-67.481	-64.451	-96.319	-96.455	-97.828	-94.3	-66.302	-66.299	-66.252	-66.251
775.2	-96.188	-96.324	-97.728	-94.214	-96.326	-96.482	-98.317	-93.525	-66.201	-66.208	-66.208	-66.245	-66.29	-66.052	-67.457	-64.475	-96.326	-96.464	-97.857	-94.317	-66.295	-66.298	-66.239	-66.27
785.96	-96.187	-96.324	-97.728	-94.214	-96.33	-96.488	-98.344	-93.542	-66.202	-66.208	-66.208	-66.244	-66.269	-66.044	-67.437	-64.508	-96.33	-96.471	-97.884	-94.334	-66.288	-66.297	-66.228	-66.293
796.73	-96.187	-96.324	-97.729	-94.214	-96.331	-96.492	-98.368	-93.559	-66.202	-66.208	-66.209	-66.244	-66.251	-66.038	-67.422	-64.549	-96.33	-96.475	-97.908	-94.352	-66.282	-66.299	-66.221	-66.318
807.5	-96.186	-96.324	-97.729	-94.215	-96.329	-96.493	-98.389	-93.576	-66.203	-66.209	-66.209	-66.243	-66.238	-66.036	-67.413	-64.591	-96.329	-96.477	-97.929	-94.369	-66.279	-66.304	-66.217	-66.343
818.26	-96.185	-96.325	-97.73	-94.215	-96.325	-96.491	-98.406	-93.592	-66.203	-66.209	-66.209	-66.242	-66.232	-66.038	-67.41	-64.631	-96.325	-96.476	-97.947	-94.384	-66.279	-66.31	-66.217	-66.365
829.03	-96.185	-96.325	-97.73	-94.215	-96.319	-96.488	-98.42	-93.606	-66.204	-66.209	-66.21	-66.242	-66.234	-66.041	-67.413	-64.662	-96.319	-96.473	-97.961	-94.399	-66.283	-66.317	-66.222	-66.381
839.79	-96.184	-96.325	-97.731	-94.216	-96.312	-96.482	-98.43	-93.619	-66.204	-66.21	-66.21	-66.241	-66.243	-66.046	-67.423	-64.68	-96.311	-96.467	-97.971	-94.412	-66.291	-66.323	-66.23	-66.39
850.56	-96.183	-96.326	-97.732	-94.216	-96.303	-96.474	-98.437	-93.629	-66.205	-66.21	-66.21	-66.24	-66.259	-66.049	-67.439	-64.682	-96.303	-96.46	-97.977	-94.423	-66.302	-66.328	-66.242	-66.392
861.33	-96.182	-96.326	-97.732	-94.216	-96.294	-96.465	-98.439	-93.637	-66.206	-66.211	-66.211	-66.239	-66.282	-66.049	-67.46	-64.669	-96.293	-96.451	-97.979	-94.431	-66.316	-66.331	-66.256	-66.387
872.09	-96.181	-96.326	-97.733	-94.217	-96.284	-96.454	-98.438	-93.642	-66.207	-66.211	-66.211	-66.238	-66.31	-66.045	-67.485	-64.642	-96.283	-96.44	-97.978	-94.436	-66.33	-66.329	-66.273	-66.376
882.86	-96.18	-96.327	-97.734	-94.217	-96.273	-96.442	-98.433	-93.644	-66.207	-66.212	-66.212	-66.237	-66.339	-66.037	-67.514	-64.606	-96.273	-96.429	-97.973	-94.437	-66.345	-66.324	-66.292	-66.361
893.63	-96.179	-96.327	-97.735	-94.218	-96.263	-96.43	-98.425	-93.642	-66.208	-66.212	-66.213	-66.236	-66.368	-66.024	-67.544	-64.566	-96.264	-96.417	-97.965	-94.434	-66.358	-66.316	-66.311	-66.345
904.39	-96.178	-96.328	-97.736	-94.219	-96.252	-96.418	-98.413	-93.636	-66.209	-66.213	-66.213	-66.235	-66.394	-66.008	-67.576	-64.529	-96.254	-96.405	-97.954	-94.428	-66.368	-66.305	-66.33	-66.329
915.16	-96.177	-96.329	-97.737	-94.219	-96.243	-96.406	-98.399	-93.627	-66.21	-66.214	-66.214	-66.234	-66.414	-65.991	-67.606	-64.5	-96.246	-96.393	-97.941	-94.417	-66.374	-66.293	-66.348	-66.315
925.93	-96.176	-96.329	-97.738	-94.22	-96.233	-96.394	-98.383	-93.613	-66.211	-66.214	-66.215	-66.233	-66.427	-65.974	-67.634	-64.483	-96.238	-96.382	-97.926	-94.402	-66.375	-66.28	-66.363	-66.305
936.69	-96.175	-96.33	-97.739	-94.221	-96.225	-96.384	-98.364	-93.596	-66.212	-66.215	-66.215	-66.232	-66.429	-65.961	-67.658	-64.48	-96.232	-96.371	-97.909	-94.384	-66.371	-66.269	-66.375	-66.299
947.46	-96.174	-96.33	-97.74	-94.221	-96.217	-96.374	-98.345	-93.575	-66.213	-66.216	-66.216	-66.231	-66.421	-65.952	-67.678	-64.491	-96.226	-96.361	-97.892	-94.364	-66.362	-66.26	-66.383	-66.297
958.23	-96.173	-96.331	-97.741	-94.222	-96.21	-96.365	-98.323	-93.551	-66.214	-66.217	-66.217	-66.23	-66.402	-65.951	-67.69	-64.514	-96.221	-96.352	-97.873	-94.341	-66.347	-66.254	-66.387	-66.297
968.99	-96.172	-96.332	-97.742	-94.223	-96.204	-96.358	-98.301	-93.525	-66.215	-66.217	-66.218	-66.229	-66.374	-65.956	-67.696	-64.544	-96.216	-96.344	-97.854	-94.318	-66.328	-66.252	-66.386	-66.297
979.76	-96.171	-96.332	-97.743	-94.223	-96.198	-96.352	-98.279	-93.497	-66.216	-66.218	-66.218	-66.228	-66.338	-65.968	-67.694	-64.575	-96.21	-96.337	-97.834	-94.295	-66.306	-66.252	-66.38	-66.297
990.53	-96.17	-96.333	-97.744	-94.224	-96.194	-96.347	-98.257	-93.468	-66.218	-66.219	-66.219	-66.227	-66.296	-65.986	-67.684	-64.6	-96.202	-96.332	-97.814	-94.273	-66.281	-66.255	-66.369	-66.294
1001.3	-96.169	-96.334	-97.745	-94.225	-96.191	-96.344	-98.235	-93.44	-66.219	-66.22	-66.22	-66.226	-66.252	-66.008	-67.666	-64.611	-96.192	-96.329	-97.793	-94.251	-66.256	-66.258	-66.353	-66.287
1012.1	-96.168	-96.334	-97.747	-94.226	-96.188	-96.341	-98.214	-93.413	-66.22	-66.221	-66.221	-66.225	-66.208	-66.03	-67.642	-64.605	-96.18	-96.328	-97.77	-94.232	-66.232	-66.261	-66.333	-66.276
1022.8	-96.166	-96.335	-97.748	-94.226	-96.186	-96.34	-98.194	-93.388	-66.221	-66.222	-66.222	-66.223	-66.168	-66.051	-67.611	-64.58	-96.166	-96.329	-97.747	-94.213	-66.209	-66.263	-66.309	-66.26
1033.6	-96.165	-96.336	-97.749	-94.227	-96.184	-96.338	-98.176	-93.367	-66.222	-66.222	-66.222	-66.222	-66.133	-66.066	-67.575	-64.535	-96.151	-96.331	-97.723	-94.197	-66.189	-66.262	-66.283	-66.242
1044.4	-96.164	-96.337	-97.75	-94.228	-96.183	-96.337	-98.158	-93.351	-66.224	-66.223	-66.223	-66.221	-66.106	-66.074	-67.535	-64.478	-96.136	-96.333	-97.699	-94.183	-66.173	-66.258	-66.255	-66.221
1055.1	-96.163	-96.337	-97.751	-94.229	-96.182	-96.336	-98.143	-93.339	-66.225	-66.224	-66.224	-66.22	-66.089	-66.073	-67.493	-64.414	-96.123	-96.334	-97.677	-94.172	-66.161	-66.25	-66.226	-66.199
1065.9	-96.162	-96.338	-97.753	-94.23	-96.181	-96.334	-98.13	-93.334	-66.226	-66.225	-66.225	-66.219	-66.082	-66.063	-67.451	-64.352	-96.113	-96.334	-97.656	-94.165	-66.153	-66.238	-66.197	-66.18
1076.7	-96.161	-96.339	-97.754	-94.231	-96.179	-96.332	-98.118	-93.336	-66.227	-66.226	-66.226	-66.218	-66.085	-66.043	-67.409	-64.302	-96.106	-96.331	-97.639	-94.161	-66.15	-66.223	-66.169	-66.163
1087.4	-96.16	-96.34	-97.755	-94.231	-96.178	-96.328	-98.109	-93.344	-66.229	-66.227	-66.227	-66.217	-66.098	-66.017	-67.37	-64.27	-96.103	-96.326	-97.626	-94.161	-66.15	-66.207	-66.143	-66.15
1098.2	-96.159	-96.34	-97.756	-94.232	-96.176	-96.324	-98.102	-93.358	-66.23	-66.228	-66.228	-66.216	-66.119	-65.987	-67.334	-64.261	-96.104	-96.318	-97.618	-94.162	-66.153	-66.189	-66.12	-66.143
