# Data file generated by gp_save.m
# 
13	54961	47757	45662	38093	29818	27660	1520.9	10985	9665.1	1254.7
13.1	54961	47757	45662	37998	29727	27570	1520.9	10923	9604.5	1248.7
13.2	54743	47545	45662	37998	29637	27570	1520.9	10846	9544.6	1243.1
13.3	54743	47545	45450	37903	29637	27481	1520.9	10770	9470.9	1237.6
13.4	54743	47545	45450	37809	29548	27392	1520.9	10710	9412.7	1232.3
13.5	54743	47334	45450	37809	29459	27304	1520.9	10635	9341	1227.2
13.6	54528	47334	45241	37716	29459	27304	1520.9	10562	9284.5	1222.4
13.7	54528	47334	45241	37622	29370	27217	1520.9	10505	9214.7	1217.8
13.8	54528	47126	45241	37530	29282	27130	1520.9	10434	9159.7	1213.3
13.9	54314	47126	45033	37530	29195	27044	1520.9	10363	9091.8	1209
14	54314	47126	45033	37437	29195	27044	1520.9	10294	9025	1204.9
14.1	54314	47126	45033	37346	29108	26958	1520.9	10226	8959.1	1200.9
14.2	54103	46919	45033	37346	29022	26873	1520.9	10145	8894.2	1197
14.3	54103	46919	44827	37254	28936	26788	1520.9	10079	8830.3	1193.3
14.4	54103	46919	44827	37164	28936	26788	1520.9	10013	8767.3	1189.8
14.5	54103	46714	44827	37164	28851	26704	1520.9	9935.8	8705.2	1186.3
14.6	53892	46714	44623	37073	28766	26621	1520.9	9872.2	8644	1183
14.7	53892	46714	44623	36984	28682	26538	1520.9	9797.1	8583.6	1179.8
14.8	53892	46511	44623	36894	28682	26538	1520.9	9723.1	8512.3	1176.7
14.9	53684	46511	44421	36894	28598	26455	1520.9	9650.2	8453.8	1173.7
15	53684	46511	44421	36805	28515	26373	1520.9	9590.3	8384.7	1170.9
15.1	53684	46309	44421	36717	28432	26292	1520.9	9507.8	8327.9	1168
15.2	53477	46309	44221	36717	28350	26211	1520.9	9438.2	8260.9	1165.3
15.3	53477	46309	44221	36629	28350	26211	1520.9	9369.6	8194.9	1162.8
15.4	53477	46110	44221	36541	28268	26130	1520.9	9302	8130	1160.2
15.5	53272	46110	44023	36454	28187	26050	1520.9	9224.5	8066.1	1157.8
15.6	53272	46110	44023	36454	28106	25971	1520.9	9159.1	8003.3	1155.5
15.7	53272	45912	44023	36367	28106	25892	1520.9	9083.9	7941.4	1153.2
15.8	53272	45912	43826	36281	28026	25892	1520.9	9010.1	7870.4	1151
15.9	53068	45912	43826	36195	27946	25813	1520.9	8937.4	7810.7	1148.9
16	53068	45912	43826	36195	27867	25735	1520.9	8865.9	7751.8	1146.8
16.1	53068	45716	43631	36110	27788	25657	1520.9	8795.6	7684.2	1144.9
16.2	52866	45716	43631	36025	27788	25580	1520.9	8726.5	7617.9	1143
16.3	52866	45716	43631	35940	27709	25503	1520.9	8648.8	7552.7	1141.1
16.4	52866	45521	43438	35940	27631	25503	1520.9	8572.6	7488.6	1139.3
16.5	52666	45521	43438	35856	27554	25427	1520.9	8507	7425.6	1137.6
16.6	52666	45521	43438	35772	27477	25351	1520.9	8433.2	7363.7	1135.9
16.7	52666	45328	43246	35689	27400	25276	1520.9	8351.9	7302.9	1134.3
16.8	52467	45328	43246	35689	27400	25201	1520.9	8280.9	7234.6	1132.7
16.9	52467	45328	43246	35606	27324	25127	1520.9	8211.1	7175.9	1131.2
17	52467	45137	43057	35524	27248	25053	1520.9	8134.1	7110	1129.8
17.1	52270	45137	43057	35442	27173	25053	1520.9	8058.5	7045.4	1128.4
17.2	52270	45137	43057	35442	27098	24979	1520.9	1381.5	6981.9	1127
17.3	52270	44948	42868	35360	27023	24906	1520.9	1362.4	6919.6	1125.7
17.4	52074	44948	42868	35279	26949	24833	1520.9	1350	6850.9	1124.4
17.5	52074	44760	42868	35198	26949	24761	1520.9	1340.5	6791	1123.2
17.6	52074	44760	42682	35117	26876	24689	1520.9	1337.4	6724.8	1122
17.7	51880	44760	42682	35117	26802	24618	1520.9	1337.4	6660	1120.9
17.8	51880	44574	42682	35037	26729	24547	1520.9	1337.4	6596.5	1119.8
17.9	51880	44574	42497	34957	26657	24476	1520.9	1337.4	6534.1	1118.8
18	51687	44574	42497	34878	26585	24406	1520.9	1337.4	6473	1117.8
18.1	51687	44389	42497	34878	26513	24406	1520.9	1337.4	6406.5	1116.8
18.2	51687	44389	42314	34799	26442	24336	1520.9	1337.4	6341.4	1115.8
18.3	51496	44389	42314	34721	26371	24267	1520.9	1337.4	6277.6	1114.9
18.4	51496	44206	42132	34642	26371	24198	1520.9	1337.4	6215.1	1114.1
18.5	51496	44206	42132	34565	26301	24129	1520.9	1337.4	6147.9	1113.2
18.6	51306	44206	42132	34487	26231	24061	1520.9	1337.4	6088.1	1112.4
18.7	51306	44024	41952	34487	26161	23993	1520.9	1337.4	6023.7	1111.7
18.8	51306	44024	41952	34410	26092	23926	1520.9	1337.4	5960.6	1110.9
18.9	51118	44024	41952	34333	26023	23859	1520.9	1337.4	5893.4	1110.2
19	51118	43844	41773	34257	25954	23792	1520.9	1337.4	5833.2	1109.5
19.1	51118	43844	41773	34181	25886	23726	1520.9	1337.4	5768.9	1108.9
19.2	50931	43844	41773	34105	25818	23660	1520.9	1337.4	5706.1	1108.3
19.3	50931	43665	41596	34105	25751	23594	1520.9	1337.4	5639.6	1107.7
19.4	50931	43665	41596	34030	25683	23529	1520.9	1337.4	5574.8	1107.1
19.5	50745	43488	41596	33955	25617	23464	1520.9	1337.4	5511.5	1106.6
19.6	50745	43488	41421	33881	25550	23399	1520.9	1337.4	5449.7	1106.1
19.7	50745	43488	41421	33806	25484	23335	1520.9	1337.4	5384.7	1105.6
19.8	50561	43312	41247	33732	25419	23271	1520.9	1337.4	5321.3	1105.2
19.9	50561	43312	41247	33732	25353	23208	1520.9	1337.4	5255.2	1104.7
20	50561	43312	41247	33659	25288	23145	1520.9	1337.4	5195	1104.3
20.1	50378	43138	41074	33586	25224	23082	1520.9	1337.4	5127.9	1103.9
20.2	50378	43138	41074	33513	25159	23020	1520.9	1337.4	5066.7	1103.6
20.3	50378	43138	41074	33440	25095	22958	1520.9	1337.4	5003.1	1103.2
20.4	50197	42965	40903	33368	25032	22896	1520.9	1337.4	4937.3	1102.9
20.5	50197	42965	40903	33296	24968	22834	1520.9	1337.4	4873.3	1102.6
20.6	50197	42794	40733	33225	24905	22773	1520.9	1337.4	4811.1	1102.4
20.7	50017	42794	40733	33225	24843	22713	1520.9	1337.4	4747	1102.1
20.8	50017	42794	40733	33154	24780	22652	1520.9	1337.4	4681.4	1101.9
20.9	50017	42624	40564	33083	24718	22592	1520.9	1337.4	4617.6	1101.7
21	49838	42624	40564	33012	24657	22532	1520.9	1337.4	4555.7	1101.5
21.1	49838	42624	40397	32942	24595	22473	1520.9	1337.4	4489.3	1101.3
21.2	49661	42455	40397	32872	24534	22355	1520.9	1337.4	4425	1101.2
21.3	49661	42455	40397	32802	24474	22296	1520.9	1337.4	4362.6	1101
21.4	49661	42288	40232	32733	24413	22238	1520.9	1337.4	4299.3	1100.9
21.5	49485	42288	40232	32664	24353	22180	1520.9	1337.4	4235.2	1100.8
21.6	49485	42288	40232	32596	24293	22122	1520.9	1337.4	4170.4	1100.7
21.7	49485	42122	40068	32527	24234	22065	1520.9	1337.4	4105.3	1100.7
21.8	49310	42122	40068	32527	24174	22008	1520.9	1337.4	4042.3	1100.6
21.9	49310	41957	39905	32459	24116	21951	1520.9	1337.4	3976.7	1100.6
22	49310	41957	39905	32391	24057	21839	1520.9	1337.4	3913.3	1100.6
22.1	49137	41957	39905	32324	23940	21783	1520.9	1337.4	3849.9	1100.6
22.2	49137	41794	39743	32257	23883	21727	1520.9	1337.4	3784.5	1100.6
22.3	48964	41794	39743	32190	23825	21672	1520.9	1337.4	3719.5	1100.6
22.4	48964	41632	39583	32123	23768	21617	1520.9	1337.4	3654.9	1100.6
22.5	48964	41632	39583	32057	23711	21562	1520.9	1337.4	3590.9	1100.6
22.6	48793	41632	39583	31991	23655	21453	1520.9	1337.4	3525.7	1100.6
22.7	48793	41471	39424	31926	23598	21400	1520.9	1337.4	3461.5	1100.6
22.8	48793	41471	39424	31860	23542	21346	1520.9	1337.4	3396.5	1100.6
22.9	48624	41311	39266	31795	23431	21293	1520.9	1337.4	3331	1100.6
23	48624	41311	39266	31730	23376	21239	1520.9	1337.4	3266.9	1100.6
23.1	48455	41311	39266	31666	23321	21134	1520.9	1337.4	3201.2	1100.6
23.2	48455	41153	39109	31602	23266	21082	1520.9	1337.4	3135.7	1100.6
23.3	48455	41153	39109	31538	23211	21030	1520.9	1337.4	3069.4	1100.6
23.4	48288	40996	38954	31474	23157	20978	1520.9	1337.4	3003.8	1100.6
23.5	48288	40996	38954	31410	23050	20875	1520.9	1337.4	2937.9	1100.6
23.6	48288	40996	38800	31347	22996	20824	1520.9	1337.4	2871	1100.6
23.7	48122	40840	38800	31284	22943	20773	1520.9	1337.4	2804.5	1100.6
23.8	48122	40840	38800	31222	22890	20723	1520.9	1337.4	2736.7	1100.6
23.9	47957	40685	38647	31159	22838	20622	1520.9	1337.4	2669.1	1100.6
24	47957	40685	38647	31097	22733	20572	1520.9	1337.4	2600.4	1100.6
24.1	47957	40685	38496	31036	22681	20523	1520.9	1337.4	2532.1	1100.6
24.2	47793	40532	38496	30974	22629	20425	1520.9	1337.4	2462.2	1100.6
24.3	47793	40532	38345	30913	22578	20376	1520.9	1337.4	2392.3	1100.6
24.4	47630	40380	38345	30852	22476	20327	1520.9	1337.4	2320.6	1100.6
24.5	47630	40380	38345	30791	22425	20230	1520.9	1337.4	2248	1100.6
24.6	47630	40229	38196	30730	22375	20183	1520.9	1337.4	2174.2	1100.6
24.7	47469	40229	38196	30670	22325	20135	1520.9	1337.4	2098	1100.6
24.8	47469	40229	38048	30610	22225	20040	1520.9	1337.4	2019.3	1100.6
24.9	47469	40079	38048	30550	22175	19993	1520.9	1337.4	1937	1100.6
25	47309	40079	37901	30491	22126	19946	1520.9	1337.4	1849.5	1100.6
25.1	47309	39930	37901	30432	22028	19853	1520.9	1337.4	1754.2	1100.6
25.2	47150	39930	37901	30314	21979	19807	1520.9	1337.4	1642.9	1100.6
25.3	47150	39782	37755	30255	21931	19761	1520.9	1337.4	1464.8	1100.6
25.4	47150	39782	37755	30197	21835	19670	1520.9	1337.4	1408.7	1100.6
25.5	46991	39782	37610	30139	21787	19625	1520.9	1337.4	1393.2	1100.6
25.6	46991	39635	37610	30081	21739	19535	1520.9	1337.4	1382.4	1100.6
25.7	46834	39635	37467	30024	21645	19490	1520.9	1337.4	1373.8	1100.6
25.8	46834	39490	37467	29967	21598	19401	1520.9	1337.4	1366.8	1100.6
25.9	46834	39490	37324	29909	21551	19357	1520.9	1337.4	1360.9	1100.6
26	46679	39346	37324	29853	21459	19270	1520.9	1337.4	1355.7	1100.6
26.1	46679	39346	37324	29796	21413	19226	1520.9	1337.4	1351.1	1100.6
26.2	46524	39346	37183	29740	21367	19140	1520.9	1337.4	1347.1	1100.6
26.3	46524	39202	37183	29628	21276	19097	1520.9	1337.4	1343.5	1100.6
26.4	46370	39202	37043	29572	21230	19012	1520.9	1337.4	1340.2	1100.6
26.5	46370	39060	37043	29516	21140	18970	1520.9	1337.4	1337.2	1100.6
26.6	46370	39060	36903	29461	21096	18886	1520.9	1337.4	1334.5	1100.6
26.7	46217	38919	36903	29406	21007	18844	1520.9	1337.4	1332.1	1100.6
26.8	46217	38919	36765	29351	20963	18761	1520.9	1337.4	1329.8	1100.6
26.9	46066	38778	36765	29297	20875	18720	1520.9	1337.4	1327.8	1100.6
27	46066	38778	36628	29188	20832	18638	1520.9	1337.4	1325.9	1100.6
27.1	46066	38639	36628	29134	20789	18597	1520.9	1337.4	1324.2	1100.6
27.2	45915	38639	36492	29081	20703	18516	1520.9	1337.4	1322.6	1100.6
27.3	45915	38639	36492	29027	20660	18436	1520.9	1337.4	1321.2	1100.6
27.4	45765	38501	36357	28974	20575	18397	1520.9	1337.4	1319.8	1100.6
27.5	45765	38501	36357	28868	20533	18317	1520.9	1337.4	1318.6	1100.6
27.6	45617	38364	36222	28815	20449	18278	1520.9	1337.4	1317.5	1100.6
27.7	45617	38364	36222	28763	20365	18200	1520.9	1337.4	1316.5	1100.6
27.8	45617	38228	36222	28710	20324	18123	1520.9	1337.4	1315.6	1100.6
27.9	45469	38228	36089	28658	20242	18084	1520.9	1337.4	1314.7	1100.6
28	45469	38093	36089	28555	20201	18008	1520.9	1337.4	1314	1100.6
28.1	45323	38093	35957	28503	20120	17932	1520.9	1337.4	1313.3	1100.6
28.2	45323	37958	35957	28452	20080	17857	1520.9	1337.4	1312.7	1100.6
28.3	45177	37958	35826	28401	20000	17820	1520.9	1337.4	1312.1	1100.6
28.4	45177	37825	35826	28350	19920	17746	1520.9	1337.4	1311.6	1100.6
28.5	45177	37825	35695	28249	19881	17672	1520.9	1337.4	1311.2	1100.6
28.6	45032	37693	35695	28199	19802	17599	1520.9	1337.4	1310.8	1100.6
28.7	45032	37693	35566	28149	19763	17563	1520.9	1337.4	1310.5	1100.6
28.8	44889	37561	35566	28049	19686	17491	1520.9	1337.4	1310.2	1100.6
28.9	44889	37561	35438	28000	19609	17420	1520.9	1337.4	1310	1100.6
29	44746	37431	35438	27951	19571	17349	1520.9	1337.4	1309.9	1100.6
29.1	44746	37431	35310	27901	19495	17279	1520.9	1337.4	1309.8	1100.6
29.2	44604	37302	35310	27804	19419	17244	1520.9	1337.4	1309.8	1100.6
29.3	44604	37302	35184	27755	19382	17174	1520.9	1337.4	1309.8	1100.6
29.4	44604	37173	35184	27707	19308	17106	1520.9	1337.4	1309.8	1100.6
29.5	44463	37173	35058	27611	19234	17037	1520.9	1337.4	1309.8	1100.6
29.6	44463	37045	35058	27563	19160	16970	1520.9	1337.4	1309.8	1100.6
29.7	44323	37045	34933	27515	19124	16902	1520.9	1337.4	1309.8	1100.6
29.8	44323	36918	34809	27468	19052	16836	1520.9	1337.4	1309.8	1100.6
29.9	44184	36918	34809	27373	18980	16770	1520.9	1337.4	1309.8	1100.6
30	44184	36793	34686	27326	18909	16704	1520.9	1337.4	1309.8	1100.6
30.1	44046	36793	34686	27233	18838	16639	1520.9	1337.4	1309.8	1100.6
30.2	44046	36668	34564	27186	18803	16574	1520.9	1337.4	1309.8	1100.6
30.3	43909	36668	34564	27140	18733	16510	1520.9	1337.4	1309.8	1100.6
30.4	43909	36543	34443	27048	18664	16447	1520.9	1337.4	1309.8	1100.6
30.5	43909	36543	34443	27003	18595	16383	1520.9	1337.4	1309.8	1100.6
30.6	43773	36420	34323	26957	18527	16321	1520.9	1337.4	1309.8	1100.6
30.7	43773	36420	34323	26866	18459	16259	1520.9	1337.4	1309.8	1100.6
30.8	43637	36298	34203	26821	18392	16197	1520.9	1337.4	1309.8	1100.6
30.9	43637	36298	34203	26732	18358	16136	1520.9	1337.4	1309.8	1100.6
31	43503	36176	34084	26687	18292	16075	1520.9	1337.4	1309.8	1100.6
31.1	43503	36176	34084	26643	18226	16015	1520.9	1337.4	1309.8	1100.6
31.2	43369	36055	33966	26554	18160	15955	1520.9	1337.4	1309.8	1100.6
31.3	43369	36055	33849	26510	18095	15866	1520.9	1337.4	1309.8	1100.6
31.4	43236	35935	33849	26423	18031	15808	1520.9	1337.4	1309.8	1100.6
31.5	43236	35935	33733	26379	17967	15749	1520.9	1337.4	1309.8	1100.6
31.6	43104	35816	33733	26293	17903	15691	1520.9	1337.4	1309.8	1100.6
31.7	43104	35816	33617	26250	17840	15634	1520.9	1337.4	1309.8	1100.6
31.8	42973	35698	33617	26207	17777	15549	1520.9	1337.4	1309.8	1100.6
31.9	42973	35580	33503	26122	17715	15492	1520.9	1337.4	1309.8	1100.6
32	42843	35580	33503	26079	17654	15436	1520.9	1337.4	1309.8	1100.6
32.1	42843	35463	33389	25995	17592	15353	1520.9	1337.4	1309.8	1100.6
32.2	42713	35463	33275	25953	17501	15298	1520.9	1337.4	1309.8	1100.6
32.3	42713	35347	33275	25870	17441	15244	1520.9	1337.4	1309.8	1100.6
32.4	42585	35347	33163	25828	17381	15163	1520.9	1337.4	1309.8	1100.6
32.5	42585	35232	33163	25745	17322	15109	1520.9	1337.4	1309.8	1100.6
32.6	42457	35232	33051	25704	17263	15030	1520.9	1337.4	1309.8	1100.6
32.7	42457	35118	33051	25623	17205	14977	1520.9	1337.4	1309.8	1100.6
32.8	42330	35004	32941	25541	17118	14925	1520.9	1337.4	1309.8	1100.6
32.9	42330	35004	32830	25501	17061	14847	1520.9	1337.4	1309.8	1100.6
33	42203	34891	32830	25421	17004	14796	1520.9	1337.4	1309.8	1100.6
33.1	42203	34891	32721	25381	16947	14719	1520.9	1337.4	1309.8	1100.6
33.2	42078	34779	32721	25301	16891	14644	1520.9	1337.4	1309.8	1100.6
33.3	42078	34779	32612	25262	16807	14594	1520.9	1337.4	1309.8	1100.6
33.4	41953	34667	32504	25183	16752	14520	1520.9	1337.4	1309.8	1100.6
33.5	41953	34557	32504	25105	16697	14471	1520.9	1334.9	1309.8	1100.6
33.6	41829	34557	32397	25066	16615	14398	1520.9	1329.8	1309.8	1100.6
33.7	41829	34447	32397	24989	16561	14325	1520.9	1325.4	1309.8	1100.6
33.8	41706	34447	32291	24950	16508	14278	1520.9	1321.4	1309.8	1100.6
33.9	41706	34337	32185	24874	16428	14207	1520.9	1317.9	1309.8	1100.6
34	41584	34337	32185	24798	16375	14136	1520.9	1314.7	1309.8	1100.6
34.1	41584	34229	32080	24760	16297	14067	1520.9	1311.8	1309.8	1100.6
34.2	41462	34121	32080	24684	16245	14021	1520.9	1309.1	1309.8	1100.6
34.3	41462	34121	31975	24610	16168	13952	1520.9	1306.7	1309.8	1100.6
34.4	41341	34014	31871	24572	16117	13884	1520.9	1304.5	1309.8	1100.6
34.5	41341	34014	31871	24498	16042	13817	1520.9	1302.4	1309.8	1100.6
34.6	41221	33907	31768	24425	15992	13751	1520.9	1300.6	1309.8	1100.6
34.7	41221	33801	31666	24388	15917	13685	1520.9	1298.8	1309.8	1100.6
34.8	41101	33801	31666	24315	15868	13620	1520.9	1297.2	1309.8	1100.6
34.9	41101	33696	31564	24243	15794	13555	1520.9	1295.8	1309.8	1100.6
35	40983	33696	31564	24171	15722	13491	1520.9	1294.4	1309.8	1100.6
35.1	40983	33591	31463	24135	15674	13428	1520.9	1293.2	1309.8	1100.6
