# Data file generated by gp_save.m
# 
1033.6	2.1571	2.1797	2.0487	2.0349	2.0316	2.0295	2.0263	2.0262	2.026
1044.4	2.1504	2.1872	2.0505	2.0372	2.0342	2.032	2.0289	2.0288	2.0287
1055.1	2.2419	2.2604	2.1214	2.1086	2.1057	2.1036	2.1004	2.1004	2.1003
1065.9	2.2946	2.3169	2.1806	2.1681	2.1654	2.1633	2.16	2.1601	2.16
1076.7	2.228	2.3564	2.2307	2.219	2.2165	2.2144	2.2111	2.2113	2.2112
1087.4	2.283	2.4552	2.3432	2.3314	2.3288	2.3267	2.3232	2.3235	2.3234
1098.2	2.4398	2.5517	2.4425	2.4299	2.4273	2.425	2.4213	2.4216	2.4215
1109	2.3982	2.5305	2.4315	2.4188	2.4163	2.414	2.4102	2.4106	2.4105
1119.7	2.2595	2.481	2.3798	2.3671	2.3648	2.3623	2.3586	2.359	2.3589
1130.5	2.2568	2.4255	2.3158	2.3032	2.3013	2.2986	2.2951	2.2954	2.2953
1141.3	2.2417	2.3743	2.2605	2.2478	2.2461	2.2432	2.2399	2.2402	2.2401
1152	2.1891	2.3521	2.2394	2.2273	2.2259	2.223	2.2196	2.2202	2.22
1162.8	2.1464	2.3265	2.2103	2.1996	2.1987	2.1959	2.1926	2.1933	2.1932
1173.6	2.1826	2.3565	2.2448	2.2353	2.2348	2.2321	2.2288	2.2296	2.2296
1184.3	2.254	2.3536	2.2453	2.2367	2.2365	2.2338	2.2305	2.2315	2.2314
1195.1	2.3091	2.3243	2.2094	2.2025	2.2028	2.2002	2.197	2.1981	2.1981
1205.9	2.3245	2.3184	2.2152	2.2102	2.2108	2.2085	2.2053	2.2065	2.2066
1216.6	2.3104	2.3041	2.2089	2.2047	2.2055	2.2033	2.2001	2.2014	2.2015
1227.4	2.2873	2.228	2.141	2.1378	2.1388	2.1366	2.1336	2.135	2.135
1238.2	2.2513	2.173	2.1036	2.1013	2.1025	2.1004	2.0974	2.0989	2.0989
1248.9	2.1969	2.2027	2.1253	2.1237	2.1252	2.123	2.1201	2.1216	2.1216
1259.7	2.1476	2.2217	2.1234	2.1228	2.1248	2.1226	2.1197	2.1212	2.1213
1270.5	2.1238	2.2296	2.1244	2.1251	2.1274	2.1253	2.1225	2.1241	2.1242
1281.2	2.1407	2.2776	2.1626	2.1643	2.167	2.1648	2.162	2.1637	2.1639
1292	2.1465	2.3363	2.2166	2.2193	2.2224	2.2202	2.2175	2.2193	2.2195
1302.8	2.2396	2.3947	2.2791	2.2828	2.2862	2.284	2.2813	2.2832	2.2834
1313.5	2.3079	2.3801	2.2791	2.2836	2.2873	2.2851	2.2824	2.2844	2.2846
1324.3	2.3661	2.3783	2.288	2.2932	2.2971	2.2949	2.2922	2.2943	2.2946
1335.1	2.4101	2.3483	2.2634	2.2695	2.2737	2.2715	2.2688	2.271	2.2712
1345.8	2.3903	2.2623	2.1862	2.1935	2.198	2.196	2.1934	2.1956	2.1959
1356.6	2.4129	2.2066	2.1363	2.1444	2.1489	2.147	2.1445	2.1467	2.147
1367.4	2.3525	2.1716	2.1007	2.1099	2.1146	2.1127	2.1103	2.1125	2.1128
1378.1	2.2702	2.123	2.053	2.0641	2.0691	2.0673	2.065	2.0673	2.0676
1388.9	2.2424	2.1259	2.0647	2.0773	2.0826	2.0809	2.0786	2.081	2.0813
1399.7	2.2675	2.137	2.0762	2.0901	2.0955	2.094	2.0916	2.0941	2.0944
1410.4	2.2205	2.1217	2.0692	2.084	2.0894	2.088	2.0857	2.0881	2.0885
1421.2	2.2179	2.0982	2.0662	2.0814	2.0867	2.0853	2.083	2.0854	2.0858
1432	2.2459	2.0684	2.0473	2.0629	2.0683	2.0668	2.0645	2.067	2.0673
1442.7	2.206	2.0333	2.0177	2.0336	2.0389	2.0375	2.0353	2.0377	2.038
1453.5	2.233	2.0165	2.0146	2.031	2.0364	2.0349	2.0327	2.0351	2.0355
1464.3	2.2559	2.0491	2.0436	2.0606	2.066	2.0645	2.0623	2.0646	2.065
1475	2.2913	2.083	2.0789	2.0967	2.1024	2.1008	2.0986	2.101	2.1014
1485.8	2.3038	2.087	2.1174	2.136	2.1415	2.14	2.1377	2.1402	2.1406
1496.6	2.3107	2.1009	2.1587	2.1776	2.183	2.1814	2.179	2.1816	2.1819
1507.3	2.2486	2.1087	2.1639	2.183	2.1886	2.1869	2.1846	2.1871	2.1875
1518.1	2.26	2.0923	2.1668	2.1855	2.1908	2.1892	2.1869	2.1893	2.1897
1528.9	2.247	2.0877	2.197	2.2145	2.2195	2.2178	2.2153	2.2176	2.218
1539.6	2.1362	2.0697	2.1893	2.2065	2.2114	2.2096	2.2071	2.2094	2.2098
1550.4	2.0663	2.005	2.1355	2.1522	2.1568	2.155	2.1526	2.1548	2.1551
1561.2	2.066	1.939	2.1023	2.1186	2.1229	2.1211	2.1186	2.1208	2.1211
1571.9	2.0607	1.8745	2.0603	2.0768	2.0808	2.0791	2.0766	2.0787	2.079
1582.7	2.0294	1.8426	2.0189	2.035	2.0387	2.0369	2.0345	2.0364	2.0367
1593.5	2.0692	1.8473	1.9845	2.0015	2.0054	2.0035	2.0011	2.003	2.0033
1604.2	2.118	1.8743	1.9814	1.998	2.0019	1.9998	1.9977	1.9993	1.9997
1615	2.1272	1.9458	2.0564	2.0723	2.076	2.0737	2.0715	2.0731	2.0734
1625.8	2.1716	1.9989	2.1119	2.1271	2.1307	2.1281	2.126	2.1275	2.1278
1636.5	2.2054	1.9917	2.1588	2.1727	2.1759	2.1732	2.1709	2.1724	2.1727
1647.3	2.2432	1.943	2.1905	2.2034	2.2061	2.2034	2.2009	2.2025	2.2027
1658.1	2.287	1.8949	2.2238	2.2363	2.2384	2.2357	2.233	2.2346	2.2348
1668.8	2.2726	1.8107	2.1919	2.2031	2.2046	2.2019	2.1991	2.2007	2.2009
1679.6	2.2678	1.7072	2.149	2.1584	2.1592	2.1566	2.1537	2.1552	2.1553
1690.4	2.1744	1.6503	2.1239	2.1317	2.132	2.1294	2.1264	2.1278	2.1279
1701.1	2.1359	1.5986	2.0965	2.1012	2.1009	2.0982	2.0953	2.0964	2.0965
1711.9	2.1734	1.5806	2.0934	2.0942	2.0932	2.0904	2.0876	2.0885	2.0885
1722.7	2.1952	1.5822	2.0908	2.0878	2.0865	2.0835	2.0808	2.0814	2.0815
1733.4	2.0764	1.5499	2.0578	2.0513	2.0496	2.0465	2.0439	2.0443	2.0443
1744.2	2.0555	1.5319	2.063	2.0516	2.0492	2.046	2.0434	2.0435	2.0435
1755	2.1139	1.5407	2.1012	2.0858	2.083	2.0796	2.0769	2.0767	2.0768
1765.7	2.0756	1.5526	2.1649	2.1457	2.1422	2.1386	2.1358	2.1354	2.1355
1776.5	2.0883	1.5409	2.2201	2.1973	2.193	2.1892	2.1862	2.1857	2.1857
1787.3	2.1302	1.5075	2.2494	2.223	2.2177	2.2139	2.2107	2.21	2.21
1798	2.1955	1.4986	2.291	2.2613	2.2553	2.2513	2.248	2.2471	2.2471
1808.8	2.2772	1.473	2.3046	2.2721	2.2653	2.2613	2.2578	2.2568	2.2568
1819.6	2.2572	1.4397	2.2678	2.2324	2.2251	2.221	2.2176	2.2165	2.2164
1830.3	2.2218	1.4057	2.2284	2.1885	2.1806	2.1764	2.1731	2.1717	2.1716
1841.1	2.1926	1.3755	2.1945	2.1517	2.1435	2.1392	2.136	2.1344	2.1344
1851.9	2.1635	1.3154	2.1451	2.0986	2.0899	2.0855	2.0823	2.0806	2.0805
1862.6	2.1982	1.2651	2.134	2.0827	2.0732	2.0689	2.0656	2.0637	2.0636
1873.4	2.231	1.2496	2.1269	2.0719	2.062	2.0576	2.0543	2.0523	2.0522
1884.2	2.2196	1.1818	2.0838	2.0238	2.0132	2.009	2.0057	2.0035	2.0033
1894.9	2.1435	1.1393	2.0663	2.0002	1.989	1.9848	1.9816	1.9791	1.979
1905.7	2.152	1.1188	2.0577	1.9862	1.9744	1.9703	1.9671	1.9644	1.9643
1916.5	2.1644	1.0934	2.0524	1.9727	1.9603	1.9561	1.953	1.9501	1.9499
1927.2	2.1447	1.1112	2.0979	2.0097	1.9966	1.9924	1.9893	1.9861	1.9859
1938	2.0588	1.126	2.1158	2.0198	2.006	2.0019	1.9988	1.9953	1.9952
1948.8	1.9761	1.1476	2.1327	2.0294	2.015	2.011	2.0079	2.0041	2.004
1959.5	1.9538	1.1934	2.1532	2.0432	2.0285	2.0245	2.0214	2.0174	2.0173
1970.3	2.017	1.2305	2.1552	2.0374	2.0223	2.0183	2.0153	2.011	2.011
1981.1	2.0791	1.2625	2.1597	2.0345	2.0191	2.0151	2.0122	2.0077	2.0077
1991.8	2.1458	1.3098	2.1806	2.0472	2.0314	2.0274	2.0246	2.0198	2.0199
2002.6	2.2245	1.3164	2.1909	2.0497	2.0336	2.0295	2.0269	2.0219	2.0219
2013.4	2.2772	1.2447	2.1554	2.009	1.9927	1.9889	1.9865	1.9813	1.9814
2024.1	2.3128	1.2572	2.1897	2.0391	2.0228	2.0192	2.017	2.0118	2.0119
2034.9	2.354	1.4162	2.2888	2.1338	2.1173	2.1141	2.1119	2.1067	2.1068
2045.7	2.3882	1.6183	2.3786	2.2189	2.2025	2.1993	2.1972	2.1918	2.1918
2056.4	2.3492	1.7257	2.4342	2.2699	2.2535	2.2503	2.2483	2.2427	2.2428
2067.2	2.4034	1.7706	2.4598	2.291	2.2748	2.2716	2.2699	2.2641	2.2642
2078	2.4733	1.8353	2.5076	2.3356	2.3195	2.3165	2.3148	2.309	2.3091
2088.7	2.5016	1.9078	2.549	2.3718	2.3559	2.3532	2.3516	2.3458	2.3459
2099.5	2.5124	2.0159	2.5833	2.3992	2.3836	2.3812	2.3799	2.3739	2.374
2110.3	2.4699	2.1211	2.6042	2.4149	2.3998	2.3978	2.3968	2.3907	2.3908
2121	2.4266	2.2778	2.6427	2.4493	2.4349	2.4333	2.4327	2.4265	2.4266
2131.8	2.4439	2.4256	2.6551	2.4574	2.444	2.4425	2.4423	2.4359	2.4361
2142.6	2.5285	2.6031	2.7048	2.5047	2.4927	2.4914	2.4918	2.4852	2.4854
2153.3	2.7302	2.822	2.808	2.6048	2.5941	2.5925	2.5932	2.5864	2.5866
2164.1	2.852	2.9187	2.8959	2.6847	2.6747	2.6729	2.6737	2.6667	2.667
2174.9	2.8997	3.0499	3.0038	2.7907	2.782	2.78	2.7811	2.774	2.7744
2185.6	2.982	3.1177	3.1286	2.9141	2.9064	2.9042	2.9053	2.8984	2.8988
2196.4	3.0667	3.1919	3.2279	3.0116	3.0044	3.0022	3.0032	2.9963	2.9968
2207.2	3.1392	3.2484	3.2522	3.0382	3.0312	3.0288	3.03	3.0231	3.0236
2217.9	3.2549	3.3019	3.319	3.1083	3.1011	3.0986	3.0998	3.0928	3.0933
2228.7	3.3163	3.3286	3.4072	3.1894	3.1818	3.1792	3.1803	3.1732	3.1737
2239.5	3.3363	3.2699	3.3646	3.144	3.1363	3.1342	3.1355	3.1285	3.129
2250.2	3.4483	3.217	3.277	3.0649	3.0578	3.0562	3.0577	3.0509	3.0514
2261	3.5186	3.1492	3.201	2.9986	2.9928	2.9918	2.9934	2.9871	2.9876
2271.8	3.5232	3.0561	3.1046	2.9129	2.9079	2.9075	2.9094	2.9035	2.9039
2282.5	3.4675	3.1195	3.0107	2.8265	2.8219	2.8222	2.8245	2.8187	2.819
2293.3	3.5041	3.4326	3.0284	2.8455	2.8417	2.8427	2.8453	2.8393	2.8396
2304.1	3.5456	3.7627	3.1338	2.9469	2.944	2.9451	2.9482	2.9417	2.942
2314.8	3.6343	3.9405	3.162	2.9746	2.9723	2.9735	2.9773	2.9704	2.9705
2325.6	3.6465	4.1782	3.1881	3.0172	3.0166	3.0183	3.0229	3.0158	3.0158
2336.4	3.665	4.468	3.2549	3.1056	3.108	3.1098	3.1148	3.1079	3.1078
2347.1	3.7235	4.6892	3.3393	3.2037	3.2086	3.2101	3.2151	3.2083	3.2082
2357.9	3.8461	4.8118	3.4417	3.3096	3.3161	3.317	3.3219	3.3151	3.3151
2368.7	3.9675	4.8466	3.5053	3.3757	3.3835	3.3843	3.3892	3.3824	3.3825
2379.4	3.9688	4.9415	3.5501	3.4282	3.4375	3.4381	3.443	3.4364	3.4366
2390.2	3.983	5.019	3.5922	3.4823	3.4924	3.4927	3.4976	3.4911	3.4913
2401	4.0151	5.0508	3.6298	3.5236	3.5346	3.5347	3.5395	3.5332	3.5334
2411.7	4.1863	5.1639	3.6481	3.5543	3.5664	3.5668	3.5717	3.5654	3.5658
2422.5	4.3329	5.3216	3.7006	3.6293	3.6424	3.6425	3.6476	3.6413	3.6417
2433.3	4.4032	5.348	3.7076	3.6592	3.6728	3.6728	3.6781	3.6719	3.6722
2444	4.3637	5.3894	3.7048	3.6885	3.7024	3.7021	3.7075	3.7014	3.7015
2454.8	4.4379	5.477	3.7617	3.7736	3.7877	3.787	3.7922	3.7863	3.7863
2465.6	4.5988	5.5393	3.8319	3.8629	3.8776	3.8765	3.8816	3.8758	3.8757
2476.3	4.7624	5.5422	3.8885	3.9295	3.9447	3.9436	3.9487	3.943	3.9428
2487.1	4.8475	5.6339	3.9434	3.9961	4.0122	4.011	4.0161	4.0106	4.0103
2497.9	4.8218	5.7976	4.0355	4.0969	4.1139	4.1127	4.1178	4.1122	4.1119
2508.6	4.8448	5.9221	4.095	4.1654	4.1837	4.1825	4.1877	4.1821	4.1818
2519.4	4.9745	6.0875	4.1597	4.2375	4.2569	4.2556	4.2608	4.2552	4.2548
2530.2	5.0406	6.2421	4.1975	4.2891	4.3096	4.3082	4.3136	4.3078	4.3074
2540.9	5.0902	6.36	4.2326	4.3471	4.3689	4.3673	4.3727	4.367	4.3665
2551.7	5.0769	6.5189	4.2916	4.4275	4.4503	4.4483	4.4537	4.448	4.4474
2562.5	5.0713	6.5807	4.3442	4.4913	4.5148	4.5123	4.5175	4.5118	4.5112
2573.2	5.1775	6.6729	4.4109	4.5653	4.5897	4.5868	4.5918	4.5862	4.5857
2584	5.2512	6.8166	4.4985	4.662	4.6869	4.6837	4.6885	4.6828	4.6824
2594.8	5.3287	6.9732	4.5574	4.7457	4.7705	4.767	4.7718	4.766	4.7656
2605.5	5.3383	7.0905	4.6221	4.8453	4.8695	4.8656	4.8702	4.8644	4.8639
2616.3	5.4432	7.2401	4.7024	4.9424	4.9662	4.962	4.9666	4.9607	4.9602
2627.1	5.6316	7.3639	4.705	4.9779	5.0014	4.9971	5.0018	4.9959	4.9953
2637.8	5.8607	7.452	4.721	5.029	5.0519	5.0471	5.0518	5.0459	5.0452
2648.6	5.896	7.5432	4.7528	5.0844	5.1073	5.1023	5.107	5.1011	5.1003
2659.4	5.9036	7.6245	4.7471	5.1144	5.1372	5.1319	5.1365	5.1306	5.1298
2670.1	5.9667	7.7983	4.7791	5.1796	5.2014	5.1954	5.2001	5.194	5.193
2680.9	6.0765	7.894	4.7939	5.227	5.2489	5.2426	5.2473	5.2412	5.24
2691.7	6.1572	7.9457	4.8225	5.2895	5.3119	5.3051	5.3097	5.3035	5.3022
2702.4	6.1532	8.0165	4.9018	5.3939	5.4166	5.4091	5.4136	5.4074	5.4061
2713.2	6.2107	8.0857	4.9586	5.4771	5.5002	5.4924	5.4968	5.4905	5.4892
2724	6.1852	8.1636	5.0015	5.5617	5.5852	5.5771	5.5816	5.5752	5.5738
2734.7	6.2146	8.2789	5.0535	5.6639	5.6874	5.6787	5.6832	5.6767	5.6752
2745.5	6.3007	8.3857	5.1054	5.7647	5.7881	5.7789	5.7833	5.7767	5.7752
2756.2	6.4344	8.487	5.1527	5.8623	5.8852	5.8754	5.8796	5.873	5.8714
2767	6.5513	8.6094	5.2093	5.969	5.9911	5.9807	5.9847	5.9781	5.9764
2777.8	6.6727	8.7443	5.238	6.0427	6.0637	6.0526	6.0563	6.0495	6.0478
2788.5	6.8526	8.9051	5.2807	6.1216	6.1412	6.1294	6.1328	6.126	6.1241
2799.3	6.9732	9.0655	5.3164	6.1956	6.214	6.2015	6.2047	6.1977	6.1959
2810.1	7.1644	9.1636	5.3112	6.2444	6.2608	6.2475	6.2505	6.2433	6.2414
2820.8	7.3581	9.3678	5.3615	6.3535	6.3677	6.3534	6.3562	6.3489	6.3469
2831.6	7.4357	9.485	5.3768	6.4382	6.4503	6.4354	6.4381	6.4307	6.4285
2842.4	7.5996	9.4934	5.3483	6.4915	6.5016	6.4859	6.4888	6.4813	6.4789
2853.1	7.7221	9.5066	5.3342	6.5621	6.5694	6.553	6.5558	6.5482	6.5457
2863.9	7.8617	9.508	5.3533	6.6608	6.6656	6.6483	6.651	6.6434	6.6407
2874.7	7.9489	9.4403	5.347	6.7301	6.7322	6.7143	6.7171	6.7094	6.7065
2885.4	8.0623	9.416	5.3572	6.8134	6.8134	6.7947	6.7974	6.7896	6.7867
2896.2	8.173	9.4192	5.3938	6.9341	6.9312	6.9116	6.9141	6.9062	6.9032
2907	8.2255	9.437	5.4161	7.0321	7.0262	7.0057	7.008	6.9999	6.9967
2917.7	8.2932	9.527	5.4513	7.1432	7.1344	7.1132	7.1153	7.107	7.1036
2928.5	8.4728	9.6283	5.4865	7.242	7.231	7.2091	7.2112	7.2027	7.199
2939.3	8.6694	9.7567	5.4964	7.3279	7.3149	7.2923	7.2943	7.2856	7.2818
2950	8.6859	9.9485	5.5254	7.432	7.4173	7.3938	7.3957	7.3867	7.3827
2960.8	8.862	10.125	5.5436	7.5322	7.517	7.4928	7.4947	7.4857	7.4816
2971.6	8.9814	10.19	5.5199	7.6192	7.6032	7.5782	7.5802	7.5711	7.5668
2982.3	9.1573	10.31	5.5613	7.7694	7.7525	7.7261	7.7278	7.7187	7.7142
2993.1	9.4121	10.395	5.5983	7.919	7.9008	7.8732	7.8748	7.8656	7.8609
3003.9	9.6349	10.338	5.6111	8.0559	8.0359	8.007	8.0083	7.9991	7.9942
3014.6	9.6984	10.22	5.6336	8.1721	8.1494	8.1191	8.12	8.1107	8.1056
3025.4	9.8718	10.178	5.7218	8.3169	8.291	8.2596	8.26	8.2508	8.2454
3036.2	9.9544	10.192	5.8248	8.469	8.4411	8.409	8.4092	8.3999	8.3942
3046.9	9.8997	10.224	5.8684	8.5388	8.5096	8.4773	8.4772	8.4679	8.462
3057.7	10.047	10.411	5.8981	8.6026	8.5716	8.5391	8.5389	8.5297	8.5235
3068.5	10.174	10.641	5.9053	8.6547	8.6225	8.5896	8.5894	8.5802	8.5738
3079.2	10.269	10.767	5.8264	8.6252	8.5918	8.5589	8.5587	8.5497	8.5429
