# Data file generated by gp_save.m
# 
1550.4	0.89106	0.75851	0.89096	0.75852	0.89093	0.75854	0.89093	0.75848	0.89096	0.75851	0.88781	0.75756	0.88856	0.75697
1571.9	0.89131	0.75777	0.89123	0.75778	0.8912	0.7578	0.89118	0.75772	0.89121	0.75775	0.88795	0.75678	0.88879	0.75619
1593.5	0.89198	0.75749	0.89191	0.7575	0.89188	0.75752	0.89184	0.75743	0.89187	0.75746	0.8885	0.75644	0.88943	0.75587
1615	0.89305	0.75764	0.89299	0.75766	0.89297	0.75767	0.89288	0.75756	0.89292	0.75759	0.88943	0.75653	0.89047	0.75597
1636.5	0.89448	0.75821	0.89444	0.75822	0.89442	0.75823	0.89429	0.75809	0.89433	0.75813	0.89072	0.75703	0.89187	0.75647
1658.1	0.89626	0.75915	0.89623	0.75916	0.89622	0.75917	0.89603	0.759	0.89608	0.75903	0.89235	0.75789	0.89361	0.75735
1679.6	0.89835	0.76044	0.89835	0.76046	0.89834	0.76046	0.89809	0.76025	0.89813	0.76029	0.89428	0.75909	0.89566	0.75857
1701.1	0.90074	0.76205	0.90075	0.76207	0.90075	0.76207	0.90043	0.76181	0.90048	0.76185	0.89649	0.7606	0.898	0.76009
1722.7	0.90338	0.76395	0.90341	0.76397	0.90342	0.76397	0.90302	0.76366	0.90307	0.7637	0.89896	0.76239	0.9006	0.7619
1744.2	0.90626	0.76611	0.90631	0.76613	0.90633	0.76612	0.90585	0.76576	0.9059	0.7658	0.90165	0.76443	0.90342	0.76397
1765.7	0.90934	0.76849	0.90942	0.76851	0.90944	0.7685	0.90887	0.76808	0.90892	0.76813	0.90454	0.76669	0.90645	0.76625
1787.3	0.9126	0.77108	0.9127	0.7711	0.91273	0.77109	0.91207	0.7706	0.91212	0.77065	0.9076	0.76914	0.90965	0.76873
1808.8	0.91602	0.77384	0.91614	0.77386	0.91618	0.77384	0.91542	0.77329	0.91548	0.77334	0.9108	0.77176	0.91301	0.77138
1830.3	0.91957	0.77674	0.91971	0.77676	0.91975	0.77674	0.91889	0.77611	0.91895	0.77617	0.91413	0.77451	0.91649	0.77416
1851.9	0.92322	0.77976	0.92339	0.77979	0.92344	0.77976	0.92247	0.77906	0.92254	0.77912	0.91756	0.77738	0.92008	0.77706
1873.4	0.92696	0.78288	0.92715	0.7829	0.92721	0.78288	0.92613	0.7821	0.9262	0.78216	0.92107	0.78034	0.92375	0.78006
1894.9	0.93076	0.78607	0.93097	0.78609	0.93103	0.78607	0.92985	0.7852	0.92992	0.78527	0.92464	0.78336	0.92748	0.78312
1916.5	0.9346	0.78931	0.93484	0.78933	0.9349	0.7893	0.93361	0.78836	0.93368	0.78843	0.92823	0.78643	0.93125	0.78622
1938	0.93847	0.79257	0.93872	0.7926	0.93879	0.79257	0.93739	0.79154	0.93747	0.79161	0.93185	0.78952	0.93504	0.78936
