# Data file generated by gp_save.m
# 
0.91122	0.94784	0.99339	1	1	0.8993	0.90637	1.1668	1.1651
0.91099	0.94784	0.99337	1	1	0.89935	0.90641	1.1667	1.165
0.91077	0.94783	0.99336	1	1	0.89939	0.90645	1.1666	1.1649
0.91054	0.94783	0.99334	1	1	0.89943	0.90649	1.1666	1.1649
0.91031	0.94783	0.99333	1	1	0.89948	0.90653	1.1665	1.1648
0.91009	0.94782	0.99331	1	1	0.89952	0.90657	1.1664	1.1648
0.90986	0.94782	0.9933	1	1	0.89956	0.90662	1.1664	1.1647
0.90963	0.94781	0.99329	1	1	0.89961	0.90666	1.1663	1.1646
0.90941	0.94781	0.99327	1	1	0.89965	0.9067	1.1663	1.1646
0.90918	0.9478	0.99326	1	1	0.89969	0.90674	1.1662	1.1645
0.90896	0.9478	0.99324	1	1	0.89973	0.90678	1.1661	1.1645
0.90873	0.9478	0.99323	1	1	0.89978	0.90682	1.1661	1.1644
0.9085	0.94779	0.99322	1	1	0.89982	0.90686	1.166	1.1644
0.90828	0.94779	0.9932	1	1	0.89986	0.9069	1.1659	1.1643
0.90805	0.94778	0.99319	1	1	0.89991	0.90694	1.1659	1.1642
0.90782	0.94778	0.99317	1	1	0.89995	0.90698	1.1658	1.1642
0.9076	0.94778	0.99316	1	1	0.89999	0.90703	1.1658	1.1641
0.90737	0.94777	0.99314	1	1	0.90004	0.90707	1.1657	1.1641
0.90714	0.94777	0.99313	1	1	0.90008	0.90711	1.1656	1.164
0.90692	0.94776	0.99312	1	1	0.90012	0.90715	1.1656	1.1639
0.90669	0.94776	0.9931	1	1	0.90017	0.90719	1.1655	1.1639
0.90646	0.94776	0.99309	1	1	0.90021	0.90723	1.1654	1.1638
0.90624	0.94775	0.99307	1	1	0.90025	0.90727	1.1654	1.1638
0.90601	0.94775	0.99306	1	1	0.9003	0.90731	1.1653	1.1637
0.90579	0.94774	0.99305	1	1	0.90034	0.90735	1.1653	1.1637
0.90556	0.94774	0.99303	1	1	0.90038	0.90739	1.1652	1.1636
0.90533	0.94774	0.99302	1	1	0.90043	0.90744	1.1651	1.1635
0.90511	0.94773	0.993	1	1	0.90047	0.90748	1.1651	1.1635
0.90488	0.94773	0.99299	1	1	0.90051	0.90752	1.165	1.1634
0.90465	0.94773	0.99298	1	1	0.90056	0.90756	1.1649	1.1634
0.90443	0.94772	0.99296	1	1	0.9006	0.9076	1.1649	1.1633
0.9042	0.94772	0.99295	1	1	0.90064	0.90764	1.1648	1.1633
0.90397	0.94771	0.99293	1	1	0.90069	0.90768	1.1647	1.1632
0.90375	0.94771	0.99292	1	1	0.90073	0.90772	1.1647	1.1631
0.90352	0.94771	0.99291	1	1	0.90077	0.90776	1.1646	1.1631
